infra_id,site_or_zone,component_type,hosting_model,technology_stack,business_function,service_tower,sensitivity,capacity_status,resilience_status
INFRA-AIRDN-02406,secondary resilience data center,integration runtime,SaaS,mainframe batch scheduler,Commercial,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02407,private cloud east,edge appliance,edge/station,container/Kubernetes,Cargo,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02408,private cloud central,security sensor,legacy UNIX/AIX,AIX/UNIX middleware,Corporate Finance,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02409,AWS digital landing zone,observability collector,hybrid,API gateway/iPaaS,Procurement,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02410,AWS analytics landing zone,desktop/endpoint group,mainframe z/OS,BI/reporting platform,Technology,Digital Customer and Loyalty AMS,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-02411,Azure enterprise landing zone,cloud resource group,private cloud,security/IAM stack,Data and AI,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02412,Azure AI/data landing zone,compute VM/cluster,owned data center,COBOL/CICS/DB2/MQ,Cybersecurity,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-02413,station edge footprint,database platform,colocation,Java/.NET custom,Workplace,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02414,crew/MRO field footprint,network zone,AWS workload,SAP S/4HANA,Service Management,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02415,mainframe complex,storage tier,Azure workload,legacy SAP ECC,Flight Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02416,colocation facility,container platform,SaaS,SAP Ariba/Concur/BW/BTP,Operations Control,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02417,global network zone,mainframe LPAR,edge/station,Teradata-scale EDW,Crew Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02418,primary enterprise data center,integration runtime,legacy UNIX/AIX,Databricks-style lakehouse,Technical Operations,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02419,secondary resilience data center,edge appliance,hybrid,Snowflake-style cloud warehouse,Airport Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02420,private cloud east,security sensor,mainframe z/OS,Kafka/event streaming,Passenger Service,Workplace Service Desk and Field Support,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-02421,private cloud central,observability collector,private cloud,Oracle/SQL Server,Commercial,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-02422,AWS digital landing zone,desktop/endpoint group,owned data center,Hadoop remnant,Cargo,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02423,AWS analytics landing zone,cloud resource group,colocation,Service management platform,Corporate Finance,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02424,Azure enterprise landing zone,compute VM/cluster,AWS workload,mainframe batch scheduler,Procurement,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02425,Azure AI/data landing zone,database platform,Azure workload,container/Kubernetes,Technology,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02426,station edge footprint,network zone,SaaS,AIX/UNIX middleware,Data and AI,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02427,crew/MRO field footprint,storage tier,edge/station,API gateway/iPaaS,Cybersecurity,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02428,mainframe complex,container platform,legacy UNIX/AIX,BI/reporting platform,Workplace,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02429,colocation facility,mainframe LPAR,hybrid,security/IAM stack,Service Management,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02430,global network zone,integration runtime,mainframe z/OS,COBOL/CICS/DB2/MQ,Flight Operations,Corporate and SAP AMS,regulated/restricted,normal capacity,resilience evidence required
INFRA-AIRDN-02431,primary enterprise data center,edge appliance,private cloud,Java/.NET custom,Operations Control,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02432,secondary resilience data center,security sensor,owned data center,SAP S/4HANA,Crew Operations,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02433,private cloud east,observability collector,colocation,legacy SAP ECC,Technical Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02434,private cloud central,desktop/endpoint group,AWS workload,SAP Ariba/Concur/BW/BTP,Airport Operations,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02435,AWS digital landing zone,cloud resource group,Azure workload,Teradata-scale EDW,Passenger Service,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02436,AWS analytics landing zone,compute VM/cluster,SaaS,Databricks-style lakehouse,Commercial,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02437,Azure enterprise landing zone,database platform,edge/station,Snowflake-style cloud warehouse,Cargo,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02438,Azure AI/data landing zone,network zone,legacy UNIX/AIX,Kafka/event streaming,Corporate Finance,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02439,station edge footprint,storage tier,hybrid,Oracle/SQL Server,Procurement,Data Analytics and Integration,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-02440,crew/MRO field footprint,container platform,mainframe z/OS,Hadoop remnant,Technology,Cloud Infrastructure and Mainframe,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-02441,mainframe complex,mainframe LPAR,private cloud,Service management platform,Data and AI,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02442,colocation facility,integration runtime,owned data center,mainframe batch scheduler,Cybersecurity,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02443,global network zone,edge appliance,colocation,container/Kubernetes,Workplace,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02444,primary enterprise data center,security sensor,AWS workload,AIX/UNIX middleware,Service Management,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02445,secondary resilience data center,observability collector,Azure workload,API gateway/iPaaS,Flight Operations,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02446,private cloud east,desktop/endpoint group,SaaS,BI/reporting platform,Operations Control,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02447,private cloud central,cloud resource group,edge/station,security/IAM stack,Crew Operations,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02448,AWS digital landing zone,compute VM/cluster,legacy UNIX/AIX,COBOL/CICS/DB2/MQ,Technical Operations,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-02449,AWS analytics landing zone,database platform,hybrid,Java/.NET custom,Airport Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02450,Azure enterprise landing zone,network zone,mainframe z/OS,SAP S/4HANA,Passenger Service,Airline Operations AMS,regulated/restricted,capacity constrained,resilience mapped
INFRA-AIRDN-02451,Azure AI/data landing zone,storage tier,private cloud,legacy SAP ECC,Commercial,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02452,station edge footprint,container platform,owned data center,SAP Ariba/Concur/BW/BTP,Cargo,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02453,crew/MRO field footprint,mainframe LPAR,colocation,Teradata-scale EDW,Corporate Finance,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02454,mainframe complex,integration runtime,AWS workload,Databricks-style lakehouse,Procurement,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02455,colocation facility,edge appliance,Azure workload,Snowflake-style cloud warehouse,Technology,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02456,global network zone,security sensor,SaaS,Kafka/event streaming,Data and AI,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02457,primary enterprise data center,observability collector,edge/station,Oracle/SQL Server,Cybersecurity,Airline Operations AMS,enterprise confidential,capacity constrained,resilience evidence required
INFRA-AIRDN-02458,secondary resilience data center,desktop/endpoint group,legacy UNIX/AIX,Hadoop remnant,Workplace,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02459,private cloud east,cloud resource group,hybrid,Service management platform,Service Management,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02460,private cloud central,compute VM/cluster,mainframe z/OS,mainframe batch scheduler,Flight Operations,Data Analytics and Integration,regulated/restricted,normal capacity,resilience mapped
INFRA-AIRDN-02461,AWS digital landing zone,database platform,private cloud,container/Kubernetes,Operations Control,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02462,AWS analytics landing zone,network zone,owned data center,AIX/UNIX middleware,Crew Operations,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02463,Azure enterprise landing zone,storage tier,colocation,API gateway/iPaaS,Technical Operations,SIAM Observability and Service Governance,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02464,Azure AI/data landing zone,container platform,AWS workload,BI/reporting platform,Airport Operations,Airline Operations AMS,enterprise confidential,capacity constrained,resilience mapped
INFRA-AIRDN-02465,station edge footprint,mainframe LPAR,Azure workload,security/IAM stack,Passenger Service,Corporate and SAP AMS,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02466,crew/MRO field footprint,integration runtime,SaaS,COBOL/CICS/DB2/MQ,Commercial,Digital Customer and Loyalty AMS,enterprise confidential,normal capacity,resilience evidence required
INFRA-AIRDN-02467,mainframe complex,edge appliance,edge/station,Java/.NET custom,Cargo,Data Analytics and Integration,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02468,colocation facility,security sensor,legacy UNIX/AIX,SAP S/4HANA,Corporate Finance,Cloud Infrastructure and Mainframe,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02469,global network zone,observability collector,hybrid,legacy SAP ECC,Procurement,Workplace Service Desk and Field Support,enterprise confidential,normal capacity,resilience mapped
INFRA-AIRDN-02470,primary enterprise data center,desktop/endpoint group,mainframe z/OS,SAP Ariba/Concur/BW/BTP,Technology,SIAM Observability and Service Governance,regulated/restricted,normal capacity,resilience mapped
