data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-AIRDN-0476,FINANCE_PROCUREMENT product 0476,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Data and AI,4.7 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-057
DATA-AIRDN-0477,STATION_OPERATIONS product 0477,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cybersecurity,4.8 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-058
DATA-AIRDN-0478,SECURITY_RISK product 0478,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Workplace,4.8 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-059
DATA-AIRDN-0479,CREW_OPS product 0479,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Service Management,4.9 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-060
DATA-AIRDN-0480,AIRLINE_EVENTS product 0480,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Flight Operations,0.3 PB logical footprint,300-700 TB daily movement family,lineage incomplete,AI feature candidate,VEND-AIRDN-061
DATA-AIRDN-0481,CUSTOMER_SERVICE product 0481,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Operations Control,0.2 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-062
DATA-AIRDN-0482,COMMERCIAL_REVENUE product 0482,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Crew Operations,0.3 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-063
DATA-AIRDN-0483,MRO_SUPPLY_CHAIN product 0483,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Technical Operations,0.3 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-064
DATA-AIRDN-0484,FINANCE_PROCUREMENT product 0484,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Airport Operations,0.4 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-065
DATA-AIRDN-0485,STATION_OPERATIONS product 0485,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Passenger Service,0.5 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-066
DATA-AIRDN-0486,SECURITY_RISK product 0486,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Commercial,1.6 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-067
DATA-AIRDN-0487,CREW_OPS product 0487,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Cargo,0.6 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-068
DATA-AIRDN-0488,AIRLINE_EVENTS product 0488,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Corporate Finance,0.6 PB logical footprint,regulated retention,lineage candidate,AI feature candidate,VEND-AIRDN-069
DATA-AIRDN-0489,CUSTOMER_SERVICE product 0489,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Procurement,0.7 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-070
DATA-AIRDN-0490,COMMERCIAL_REVENUE product 0490,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Technology,0.8 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-071
DATA-AIRDN-0491,MRO_SUPPLY_CHAIN product 0491,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Data and AI,0.8 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-072
DATA-AIRDN-0492,FINANCE_PROCUREMENT product 0492,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Cybersecurity,3.0 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-073
DATA-AIRDN-0493,STATION_OPERATIONS product 0493,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Workplace,0.9 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-074
DATA-AIRDN-0494,SECURITY_RISK product 0494,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Service Management,1.0 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-075
DATA-AIRDN-0495,CREW_OPS product 0495,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Flight Operations,1.1 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-076
DATA-AIRDN-0496,AIRLINE_EVENTS product 0496,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Operations Control,1.1 PB logical footprint,billions of daily events family,lineage candidate,AI feature candidate,VEND-AIRDN-077
DATA-AIRDN-0497,CUSTOMER_SERVICE product 0497,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Crew Operations,1.2 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-078
DATA-AIRDN-0498,COMMERCIAL_REVENUE product 0498,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Technical Operations,4.3 PB logical footprint,regulated retention,lineage incomplete,BI / operational analytics,VEND-AIRDN-079
DATA-AIRDN-0499,MRO_SUPPLY_CHAIN product 0499,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Airport Operations,1.3 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-080
DATA-AIRDN-0500,FINANCE_PROCUREMENT product 0500,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Passenger Service,1.4 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-081
DATA-AIRDN-0501,STATION_OPERATIONS product 0501,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Commercial,1.4 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-082
DATA-AIRDN-0502,SECURITY_RISK product 0502,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Cargo,1.5 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-083
DATA-AIRDN-0503,CREW_OPS product 0503,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Corporate Finance,1.5 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-084
DATA-AIRDN-0504,AIRLINE_EVENTS product 0504,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Procurement,5.6 PB logical footprint,near-real-time operational feed,lineage incomplete,AI feature candidate,VEND-AIRDN-085
DATA-AIRDN-0505,CUSTOMER_SERVICE product 0505,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Technology,1.7 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-086
DATA-AIRDN-0506,COMMERCIAL_REVENUE product 0506,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Data and AI,1.7 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-087
DATA-AIRDN-0507,MRO_SUPPLY_CHAIN product 0507,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Cybersecurity,1.8 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-088
DATA-AIRDN-0508,FINANCE_PROCUREMENT product 0508,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Workplace,1.8 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-089
DATA-AIRDN-0509,STATION_OPERATIONS product 0509,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Service Management,1.9 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-090
DATA-AIRDN-0510,SECURITY_RISK product 0510,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Flight Operations,6.9 PB logical footprint,300-700 TB daily movement family,lineage incomplete,BI / operational analytics,VEND-AIRDN-091
DATA-AIRDN-0511,CREW_OPS product 0511,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Operations Control,2.0 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-092
DATA-AIRDN-0512,AIRLINE_EVENTS product 0512,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Crew Operations,2.1 PB logical footprint,batch plus streaming,lineage candidate,AI feature candidate,VEND-AIRDN-093
DATA-AIRDN-0513,CUSTOMER_SERVICE product 0513,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Technical Operations,2.1 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-094
DATA-AIRDN-0514,COMMERCIAL_REVENUE product 0514,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Airport Operations,2.2 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-095
DATA-AIRDN-0515,MRO_SUPPLY_CHAIN product 0515,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Passenger Service,2.3 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-096
DATA-AIRDN-0516,FINANCE_PROCUREMENT product 0516,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Commercial,8.2 PB logical footprint,billions of daily events family,lineage incomplete,BI / operational analytics,VEND-AIRDN-097
DATA-AIRDN-0517,STATION_OPERATIONS product 0517,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Cargo,2.4 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-098
DATA-AIRDN-0518,SECURITY_RISK product 0518,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Corporate Finance,2.4 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-099
DATA-AIRDN-0519,CREW_OPS product 0519,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Procurement,2.5 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-100
DATA-AIRDN-0520,AIRLINE_EVENTS product 0520,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Technology,2.6 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,AI feature candidate,VEND-AIRDN-101
DATA-AIRDN-0521,CUSTOMER_SERVICE product 0521,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Data and AI,2.6 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-102
DATA-AIRDN-0522,COMMERCIAL_REVENUE product 0522,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Cybersecurity,9.6 PB logical footprint,batch plus streaming,lineage incomplete,BI / operational analytics,VEND-AIRDN-103
DATA-AIRDN-0523,MRO_SUPPLY_CHAIN product 0523,"Maintenance, parts, inventory, supplier repair and reliability",ERP/MRO marts + historical stores,Workplace,2.7 PB logical footprint,regulated retention,lineage candidate,BI / operational analytics,VEND-AIRDN-104
DATA-AIRDN-0524,FINANCE_PROCUREMENT product 0524,"GL, procurement, invoice, settlement and contract economics",ERP + planning + spend analytics,Service Management,2.8 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-105
DATA-AIRDN-0525,STATION_OPERATIONS product 0525,"Gate, ramp, baggage and airport service events",event streaming + operational dashboards,Flight Operations,2.9 PB logical footprint,300-700 TB daily movement family,lineage candidate,BI / operational analytics,VEND-AIRDN-106
DATA-AIRDN-0526,SECURITY_RISK product 0526,"identity, vulnerability, audit and supplier risk",security lake + workflow analytics,Operations Control,2.9 PB logical footprint,billions of daily events family,lineage candidate,BI / operational analytics,VEND-AIRDN-107
DATA-AIRDN-0527,CREW_OPS product 0527,"Crew legality, pairing, recovery, payroll and qualifications",operational store + analytics marts,Crew Operations,3.0 PB logical footprint,batch plus streaming,lineage candidate,BI / operational analytics,VEND-AIRDN-108
DATA-AIRDN-0528,AIRLINE_EVENTS product 0528,"Flight, crew, aircraft, station and disruption events",Teradata-scale EDW + streaming lakehouse,Technical Operations,10.9 PB logical footprint,regulated retention,lineage incomplete,AI feature candidate,VEND-AIRDN-109
DATA-AIRDN-0529,CUSTOMER_SERVICE product 0529,"Contact center, digital servicing and reaccommodation",cloud lakehouse + BI marts,Airport Operations,3.1 PB logical footprint,near-real-time operational feed,lineage candidate,BI / operational analytics,VEND-AIRDN-110
DATA-AIRDN-0530,COMMERCIAL_REVENUE product 0530,"Revenue management, pricing, inventory, loyalty and ancillary",EDW + pricing marts,Passenger Service,3.2 PB logical footprint,300-700 TB daily movement family,conflicting KPI definition,BI / operational analytics,VEND-AIRDN-111
