report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-AIRDN-02172,MRO report 02172,Cybersecurity,stale,monthly,DATA-AIRDN-0267,KPI definition conflict
BI-AIRDN-02173,commercial report 02173,Workplace,candidate retire,real-time,DATA-AIRDN-0270,source-backed candidate
BI-AIRDN-02174,finance report 02174,Service Management,executive critical,ad hoc,DATA-AIRDN-0273,source-backed candidate
BI-AIRDN-02175,procurement report 02175,Flight Operations,active,daily,DATA-AIRDN-0276,source-backed candidate
BI-AIRDN-02176,station report 02176,Operations Control,duplicate,weekly,DATA-AIRDN-0279,source-backed candidate
BI-AIRDN-02177,service report 02177,Crew Operations,stale,monthly,DATA-AIRDN-0282,source-backed candidate
BI-AIRDN-02178,security report 02178,Technical Operations,candidate retire,real-time,DATA-AIRDN-0285,owner unclear
BI-AIRDN-02179,executive report 02179,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0288,source-backed candidate
BI-AIRDN-02180,operations report 02180,Passenger Service,active,daily,DATA-AIRDN-0291,source-backed candidate
BI-AIRDN-02181,crew report 02181,Commercial,duplicate,weekly,DATA-AIRDN-0294,source-backed candidate
BI-AIRDN-02182,MRO report 02182,Cargo,stale,monthly,DATA-AIRDN-0297,source-backed candidate
BI-AIRDN-02183,commercial report 02183,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0300,source-backed candidate
BI-AIRDN-02184,finance report 02184,Procurement,executive critical,ad hoc,DATA-AIRDN-0303,KPI definition conflict
BI-AIRDN-02185,procurement report 02185,Technology,active,daily,DATA-AIRDN-0306,source-backed candidate
BI-AIRDN-02186,station report 02186,Data and AI,duplicate,weekly,DATA-AIRDN-0309,source-backed candidate
BI-AIRDN-02187,service report 02187,Cybersecurity,stale,monthly,DATA-AIRDN-0312,owner unclear
BI-AIRDN-02188,security report 02188,Workplace,candidate retire,real-time,DATA-AIRDN-0315,source-backed candidate
BI-AIRDN-02189,executive report 02189,Service Management,executive critical,ad hoc,DATA-AIRDN-0318,source-backed candidate
BI-AIRDN-02190,operations report 02190,Flight Operations,active,daily,DATA-AIRDN-0321,source-backed candidate
BI-AIRDN-02191,crew report 02191,Operations Control,duplicate,weekly,DATA-AIRDN-0324,source-backed candidate
BI-AIRDN-02192,MRO report 02192,Crew Operations,stale,monthly,DATA-AIRDN-0327,source-backed candidate
BI-AIRDN-02193,commercial report 02193,Technical Operations,candidate retire,real-time,DATA-AIRDN-0330,source-backed candidate
BI-AIRDN-02194,finance report 02194,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0333,source-backed candidate
BI-AIRDN-02195,procurement report 02195,Passenger Service,active,daily,DATA-AIRDN-0336,source-backed candidate
BI-AIRDN-02196,station report 02196,Commercial,duplicate,weekly,DATA-AIRDN-0339,KPI definition conflict
BI-AIRDN-02197,service report 02197,Cargo,stale,monthly,DATA-AIRDN-0342,source-backed candidate
BI-AIRDN-02198,security report 02198,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0345,source-backed candidate
BI-AIRDN-02199,executive report 02199,Procurement,executive critical,ad hoc,DATA-AIRDN-0348,source-backed candidate
BI-AIRDN-02200,operations report 02200,Technology,active,daily,DATA-AIRDN-0351,source-backed candidate
BI-AIRDN-02201,crew report 02201,Data and AI,duplicate,weekly,DATA-AIRDN-0354,source-backed candidate
BI-AIRDN-02202,MRO report 02202,Cybersecurity,stale,monthly,DATA-AIRDN-0357,source-backed candidate
BI-AIRDN-02203,commercial report 02203,Workplace,candidate retire,real-time,DATA-AIRDN-0360,source-backed candidate
BI-AIRDN-02204,finance report 02204,Service Management,executive critical,ad hoc,DATA-AIRDN-0363,source-backed candidate
BI-AIRDN-02205,procurement report 02205,Flight Operations,active,daily,DATA-AIRDN-0366,owner unclear
BI-AIRDN-02206,station report 02206,Operations Control,duplicate,weekly,DATA-AIRDN-0369,source-backed candidate
BI-AIRDN-02207,service report 02207,Crew Operations,stale,monthly,DATA-AIRDN-0372,source-backed candidate
BI-AIRDN-02208,security report 02208,Technical Operations,candidate retire,real-time,DATA-AIRDN-0375,KPI definition conflict
BI-AIRDN-02209,executive report 02209,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0378,source-backed candidate
BI-AIRDN-02210,operations report 02210,Passenger Service,active,daily,DATA-AIRDN-0381,source-backed candidate
BI-AIRDN-02211,crew report 02211,Commercial,duplicate,weekly,DATA-AIRDN-0384,source-backed candidate
BI-AIRDN-02212,MRO report 02212,Cargo,stale,monthly,DATA-AIRDN-0387,source-backed candidate
BI-AIRDN-02213,commercial report 02213,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0390,source-backed candidate
BI-AIRDN-02214,finance report 02214,Procurement,executive critical,ad hoc,DATA-AIRDN-0393,owner unclear
BI-AIRDN-02215,procurement report 02215,Technology,active,daily,DATA-AIRDN-0396,source-backed candidate
BI-AIRDN-02216,station report 02216,Data and AI,duplicate,weekly,DATA-AIRDN-0399,source-backed candidate
BI-AIRDN-02217,service report 02217,Cybersecurity,stale,monthly,DATA-AIRDN-0402,source-backed candidate
BI-AIRDN-02218,security report 02218,Workplace,candidate retire,real-time,DATA-AIRDN-0405,source-backed candidate
BI-AIRDN-02219,executive report 02219,Service Management,executive critical,ad hoc,DATA-AIRDN-0408,source-backed candidate
BI-AIRDN-02220,operations report 02220,Flight Operations,active,daily,DATA-AIRDN-0411,KPI definition conflict
BI-AIRDN-02221,crew report 02221,Operations Control,duplicate,weekly,DATA-AIRDN-0414,source-backed candidate
BI-AIRDN-02222,MRO report 02222,Crew Operations,stale,monthly,DATA-AIRDN-0417,source-backed candidate
BI-AIRDN-02223,commercial report 02223,Technical Operations,candidate retire,real-time,DATA-AIRDN-0420,owner unclear
BI-AIRDN-02224,finance report 02224,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0423,source-backed candidate
BI-AIRDN-02225,procurement report 02225,Passenger Service,active,daily,DATA-AIRDN-0426,source-backed candidate
BI-AIRDN-02226,station report 02226,Commercial,duplicate,weekly,DATA-AIRDN-0429,source-backed candidate
BI-AIRDN-02227,service report 02227,Cargo,stale,monthly,DATA-AIRDN-0432,source-backed candidate
BI-AIRDN-02228,security report 02228,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0435,source-backed candidate
BI-AIRDN-02229,executive report 02229,Procurement,executive critical,ad hoc,DATA-AIRDN-0438,source-backed candidate
BI-AIRDN-02230,operations report 02230,Technology,active,daily,DATA-AIRDN-0441,source-backed candidate
BI-AIRDN-02231,crew report 02231,Data and AI,duplicate,weekly,DATA-AIRDN-0444,source-backed candidate
BI-AIRDN-02232,MRO report 02232,Cybersecurity,stale,monthly,DATA-AIRDN-0447,KPI definition conflict
BI-AIRDN-02233,commercial report 02233,Workplace,candidate retire,real-time,DATA-AIRDN-0450,source-backed candidate
BI-AIRDN-02234,finance report 02234,Service Management,executive critical,ad hoc,DATA-AIRDN-0453,source-backed candidate
BI-AIRDN-02235,procurement report 02235,Flight Operations,active,daily,DATA-AIRDN-0456,source-backed candidate
BI-AIRDN-02236,station report 02236,Operations Control,duplicate,weekly,DATA-AIRDN-0459,source-backed candidate
BI-AIRDN-02237,service report 02237,Crew Operations,stale,monthly,DATA-AIRDN-0462,source-backed candidate
BI-AIRDN-02238,security report 02238,Technical Operations,candidate retire,real-time,DATA-AIRDN-0465,source-backed candidate
BI-AIRDN-02239,executive report 02239,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0468,source-backed candidate
BI-AIRDN-02240,operations report 02240,Passenger Service,active,daily,DATA-AIRDN-0471,source-backed candidate
BI-AIRDN-02241,crew report 02241,Commercial,duplicate,weekly,DATA-AIRDN-0474,owner unclear
BI-AIRDN-02242,MRO report 02242,Cargo,stale,monthly,DATA-AIRDN-0477,source-backed candidate
BI-AIRDN-02243,commercial report 02243,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0480,source-backed candidate
BI-AIRDN-02244,finance report 02244,Procurement,executive critical,ad hoc,DATA-AIRDN-0483,KPI definition conflict
BI-AIRDN-02245,procurement report 02245,Technology,active,daily,DATA-AIRDN-0486,source-backed candidate
BI-AIRDN-02246,station report 02246,Data and AI,duplicate,weekly,DATA-AIRDN-0489,source-backed candidate
BI-AIRDN-02247,service report 02247,Cybersecurity,stale,monthly,DATA-AIRDN-0492,source-backed candidate
BI-AIRDN-02248,security report 02248,Workplace,candidate retire,real-time,DATA-AIRDN-0495,source-backed candidate
BI-AIRDN-02249,executive report 02249,Service Management,executive critical,ad hoc,DATA-AIRDN-0498,source-backed candidate
BI-AIRDN-02250,operations report 02250,Flight Operations,active,daily,DATA-AIRDN-0501,owner unclear
BI-AIRDN-02251,crew report 02251,Operations Control,duplicate,weekly,DATA-AIRDN-0504,source-backed candidate
BI-AIRDN-02252,MRO report 02252,Crew Operations,stale,monthly,DATA-AIRDN-0507,source-backed candidate
BI-AIRDN-02253,commercial report 02253,Technical Operations,candidate retire,real-time,DATA-AIRDN-0510,source-backed candidate
BI-AIRDN-02254,finance report 02254,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0513,source-backed candidate
BI-AIRDN-02255,procurement report 02255,Passenger Service,active,daily,DATA-AIRDN-0516,source-backed candidate
BI-AIRDN-02256,station report 02256,Commercial,duplicate,weekly,DATA-AIRDN-0519,KPI definition conflict
BI-AIRDN-02257,service report 02257,Cargo,stale,monthly,DATA-AIRDN-0522,source-backed candidate
BI-AIRDN-02258,security report 02258,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0525,source-backed candidate
BI-AIRDN-02259,executive report 02259,Procurement,executive critical,ad hoc,DATA-AIRDN-0528,owner unclear
BI-AIRDN-02260,operations report 02260,Technology,active,daily,DATA-AIRDN-0531,source-backed candidate
BI-AIRDN-02261,crew report 02261,Data and AI,duplicate,weekly,DATA-AIRDN-0534,source-backed candidate
BI-AIRDN-02262,MRO report 02262,Cybersecurity,stale,monthly,DATA-AIRDN-0537,source-backed candidate
BI-AIRDN-02263,commercial report 02263,Workplace,candidate retire,real-time,DATA-AIRDN-0540,source-backed candidate
BI-AIRDN-02264,finance report 02264,Service Management,executive critical,ad hoc,DATA-AIRDN-0543,source-backed candidate
BI-AIRDN-02265,procurement report 02265,Flight Operations,active,daily,DATA-AIRDN-0546,source-backed candidate
BI-AIRDN-02266,station report 02266,Operations Control,duplicate,weekly,DATA-AIRDN-0549,source-backed candidate
BI-AIRDN-02267,service report 02267,Crew Operations,stale,monthly,DATA-AIRDN-0552,source-backed candidate
BI-AIRDN-02268,security report 02268,Technical Operations,candidate retire,real-time,DATA-AIRDN-0555,KPI definition conflict
BI-AIRDN-02269,executive report 02269,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0558,source-backed candidate
BI-AIRDN-02270,operations report 02270,Passenger Service,active,daily,DATA-AIRDN-0561,source-backed candidate
BI-AIRDN-02271,crew report 02271,Commercial,duplicate,weekly,DATA-AIRDN-0564,source-backed candidate
BI-AIRDN-02272,MRO report 02272,Cargo,stale,monthly,DATA-AIRDN-0567,source-backed candidate
BI-AIRDN-02273,commercial report 02273,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0570,source-backed candidate
BI-AIRDN-02274,finance report 02274,Procurement,executive critical,ad hoc,DATA-AIRDN-0573,source-backed candidate
BI-AIRDN-02275,procurement report 02275,Technology,active,daily,DATA-AIRDN-0576,source-backed candidate
BI-AIRDN-02276,station report 02276,Data and AI,duplicate,weekly,DATA-AIRDN-0579,source-backed candidate
BI-AIRDN-02277,service report 02277,Cybersecurity,stale,monthly,DATA-AIRDN-0582,owner unclear
BI-AIRDN-02278,security report 02278,Workplace,candidate retire,real-time,DATA-AIRDN-0585,source-backed candidate
BI-AIRDN-02279,executive report 02279,Service Management,executive critical,ad hoc,DATA-AIRDN-0588,source-backed candidate
BI-AIRDN-02280,operations report 02280,Flight Operations,active,daily,DATA-AIRDN-0591,KPI definition conflict
BI-AIRDN-02281,crew report 02281,Operations Control,duplicate,weekly,DATA-AIRDN-0594,source-backed candidate
BI-AIRDN-02282,MRO report 02282,Crew Operations,stale,monthly,DATA-AIRDN-0597,source-backed candidate
BI-AIRDN-02283,commercial report 02283,Technical Operations,candidate retire,real-time,DATA-AIRDN-0600,source-backed candidate
BI-AIRDN-02284,finance report 02284,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0603,source-backed candidate
BI-AIRDN-02285,procurement report 02285,Passenger Service,active,daily,DATA-AIRDN-0606,source-backed candidate
BI-AIRDN-02286,station report 02286,Commercial,duplicate,weekly,DATA-AIRDN-0609,owner unclear
BI-AIRDN-02287,service report 02287,Cargo,stale,monthly,DATA-AIRDN-0612,source-backed candidate
BI-AIRDN-02288,security report 02288,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0615,source-backed candidate
BI-AIRDN-02289,executive report 02289,Procurement,executive critical,ad hoc,DATA-AIRDN-0618,source-backed candidate
BI-AIRDN-02290,operations report 02290,Technology,active,daily,DATA-AIRDN-0621,source-backed candidate
BI-AIRDN-02291,crew report 02291,Data and AI,duplicate,weekly,DATA-AIRDN-0624,source-backed candidate
BI-AIRDN-02292,MRO report 02292,Cybersecurity,stale,monthly,DATA-AIRDN-0627,KPI definition conflict
BI-AIRDN-02293,commercial report 02293,Workplace,candidate retire,real-time,DATA-AIRDN-0630,source-backed candidate
BI-AIRDN-02294,finance report 02294,Service Management,executive critical,ad hoc,DATA-AIRDN-0633,source-backed candidate
BI-AIRDN-02295,procurement report 02295,Flight Operations,active,daily,DATA-AIRDN-0636,owner unclear
BI-AIRDN-02296,station report 02296,Operations Control,duplicate,weekly,DATA-AIRDN-0639,source-backed candidate
BI-AIRDN-02297,service report 02297,Crew Operations,stale,monthly,DATA-AIRDN-0642,source-backed candidate
BI-AIRDN-02298,security report 02298,Technical Operations,candidate retire,real-time,DATA-AIRDN-0645,source-backed candidate
BI-AIRDN-02299,executive report 02299,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0648,source-backed candidate
BI-AIRDN-02300,operations report 02300,Passenger Service,active,daily,DATA-AIRDN-0651,source-backed candidate
BI-AIRDN-02301,crew report 02301,Commercial,duplicate,weekly,DATA-AIRDN-0654,source-backed candidate
BI-AIRDN-02302,MRO report 02302,Cargo,stale,monthly,DATA-AIRDN-0657,source-backed candidate
BI-AIRDN-02303,commercial report 02303,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0660,source-backed candidate
BI-AIRDN-02304,finance report 02304,Procurement,executive critical,ad hoc,DATA-AIRDN-0663,KPI definition conflict
BI-AIRDN-02305,procurement report 02305,Technology,active,daily,DATA-AIRDN-0666,source-backed candidate
BI-AIRDN-02306,station report 02306,Data and AI,duplicate,weekly,DATA-AIRDN-0669,source-backed candidate
BI-AIRDN-02307,service report 02307,Cybersecurity,stale,monthly,DATA-AIRDN-0672,source-backed candidate
BI-AIRDN-02308,security report 02308,Workplace,candidate retire,real-time,DATA-AIRDN-0675,source-backed candidate
BI-AIRDN-02309,executive report 02309,Service Management,executive critical,ad hoc,DATA-AIRDN-0678,source-backed candidate
BI-AIRDN-02310,operations report 02310,Flight Operations,active,daily,DATA-AIRDN-0681,source-backed candidate
BI-AIRDN-02311,crew report 02311,Operations Control,duplicate,weekly,DATA-AIRDN-0684,source-backed candidate
BI-AIRDN-02312,MRO report 02312,Crew Operations,stale,monthly,DATA-AIRDN-0687,source-backed candidate
BI-AIRDN-02313,commercial report 02313,Technical Operations,candidate retire,real-time,DATA-AIRDN-0690,owner unclear
BI-AIRDN-02314,finance report 02314,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0693,source-backed candidate
BI-AIRDN-02315,procurement report 02315,Passenger Service,active,daily,DATA-AIRDN-0696,source-backed candidate
BI-AIRDN-02316,station report 02316,Commercial,duplicate,weekly,DATA-AIRDN-0699,KPI definition conflict
BI-AIRDN-02317,service report 02317,Cargo,stale,monthly,DATA-AIRDN-0702,source-backed candidate
BI-AIRDN-02318,security report 02318,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0705,source-backed candidate
BI-AIRDN-02319,executive report 02319,Procurement,executive critical,ad hoc,DATA-AIRDN-0708,source-backed candidate
BI-AIRDN-02320,operations report 02320,Technology,active,daily,DATA-AIRDN-0711,source-backed candidate
BI-AIRDN-02321,crew report 02321,Data and AI,duplicate,weekly,DATA-AIRDN-0714,source-backed candidate
BI-AIRDN-02322,MRO report 02322,Cybersecurity,stale,monthly,DATA-AIRDN-0717,owner unclear
BI-AIRDN-02323,commercial report 02323,Workplace,candidate retire,real-time,DATA-AIRDN-0720,source-backed candidate
BI-AIRDN-02324,finance report 02324,Service Management,executive critical,ad hoc,DATA-AIRDN-0723,source-backed candidate
