control_id,control_name,business_function,control_status,source_id
CTRL-AIRDN-1514,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-075
CTRL-AIRDN-1515,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-076
CTRL-AIRDN-1516,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-077
CTRL-AIRDN-1517,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-078
CTRL-AIRDN-1518,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-079
CTRL-AIRDN-1519,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-080
CTRL-AIRDN-1520,access review,Passenger Service,designed,SRC-AIRDN-CTRL-081
CTRL-AIRDN-1521,change control,Commercial,operating,SRC-AIRDN-CTRL-082
CTRL-AIRDN-1522,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-083
CTRL-AIRDN-1523,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-084
CTRL-AIRDN-1524,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-085
CTRL-AIRDN-1525,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-086
CTRL-AIRDN-1526,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-087
CTRL-AIRDN-1527,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-088
CTRL-AIRDN-1528,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-089
CTRL-AIRDN-1529,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-090
CTRL-AIRDN-1530,access review,Flight Operations,designed,SRC-AIRDN-CTRL-091
CTRL-AIRDN-1531,change control,Operations Control,operating,SRC-AIRDN-CTRL-092
CTRL-AIRDN-1532,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-093
CTRL-AIRDN-1533,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-094
CTRL-AIRDN-1534,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-095
CTRL-AIRDN-1535,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-096
CTRL-AIRDN-1536,resilience test,Commercial,operating,SRC-AIRDN-CTRL-097
CTRL-AIRDN-1537,incident review,Cargo,gap,SRC-AIRDN-CTRL-098
CTRL-AIRDN-1538,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-099
CTRL-AIRDN-1539,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-100
CTRL-AIRDN-1540,access review,Technology,designed,SRC-AIRDN-CTRL-101
CTRL-AIRDN-1541,change control,Data and AI,operating,SRC-AIRDN-CTRL-102
CTRL-AIRDN-1542,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-103
CTRL-AIRDN-1543,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-104
CTRL-AIRDN-1544,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-105
CTRL-AIRDN-1545,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-106
CTRL-AIRDN-1546,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-107
CTRL-AIRDN-1547,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-108
CTRL-AIRDN-1548,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-109
CTRL-AIRDN-1549,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-110
CTRL-AIRDN-1550,access review,Passenger Service,designed,SRC-AIRDN-CTRL-111
CTRL-AIRDN-1551,change control,Commercial,operating,SRC-AIRDN-CTRL-112
CTRL-AIRDN-1552,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-113
CTRL-AIRDN-1553,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-114
CTRL-AIRDN-1554,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-115
CTRL-AIRDN-1555,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-116
CTRL-AIRDN-1556,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-117
CTRL-AIRDN-1557,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-118
CTRL-AIRDN-1558,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-119
CTRL-AIRDN-1559,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-120
CTRL-AIRDN-1560,access review,Flight Operations,designed,SRC-AIRDN-CTRL-001
CTRL-AIRDN-1561,change control,Operations Control,operating,SRC-AIRDN-CTRL-002
CTRL-AIRDN-1562,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-003
CTRL-AIRDN-1563,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-004
CTRL-AIRDN-1564,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-005
CTRL-AIRDN-1565,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-006
CTRL-AIRDN-1566,resilience test,Commercial,operating,SRC-AIRDN-CTRL-007
CTRL-AIRDN-1567,incident review,Cargo,gap,SRC-AIRDN-CTRL-008
CTRL-AIRDN-1568,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-009
CTRL-AIRDN-1569,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-010
CTRL-AIRDN-1570,access review,Technology,designed,SRC-AIRDN-CTRL-011
CTRL-AIRDN-1571,change control,Data and AI,operating,SRC-AIRDN-CTRL-012
CTRL-AIRDN-1572,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-013
CTRL-AIRDN-1573,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-014
CTRL-AIRDN-1574,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-015
CTRL-AIRDN-1575,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-016
CTRL-AIRDN-1576,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-017
CTRL-AIRDN-1577,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-018
CTRL-AIRDN-1578,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-019
CTRL-AIRDN-1579,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-020
CTRL-AIRDN-1580,access review,Passenger Service,designed,SRC-AIRDN-CTRL-021
CTRL-AIRDN-1581,change control,Commercial,operating,SRC-AIRDN-CTRL-022
CTRL-AIRDN-1582,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-023
CTRL-AIRDN-1583,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-024
CTRL-AIRDN-1584,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-025
CTRL-AIRDN-1585,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-026
CTRL-AIRDN-1586,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-027
CTRL-AIRDN-1587,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-028
CTRL-AIRDN-1588,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-029
CTRL-AIRDN-1589,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-030
CTRL-AIRDN-1590,access review,Flight Operations,designed,SRC-AIRDN-CTRL-031
CTRL-AIRDN-1591,change control,Operations Control,operating,SRC-AIRDN-CTRL-032
CTRL-AIRDN-1592,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-033
CTRL-AIRDN-1593,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-034
CTRL-AIRDN-1594,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-035
CTRL-AIRDN-1595,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-036
CTRL-AIRDN-1596,resilience test,Commercial,operating,SRC-AIRDN-CTRL-037
CTRL-AIRDN-1597,incident review,Cargo,gap,SRC-AIRDN-CTRL-038
CTRL-AIRDN-1598,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-039
CTRL-AIRDN-1599,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-040
CTRL-AIRDN-1600,access review,Technology,designed,SRC-AIRDN-CTRL-041
CTRL-AIRDN-1601,change control,Data and AI,operating,SRC-AIRDN-CTRL-042
CTRL-AIRDN-1602,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-043
CTRL-AIRDN-1603,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-044
CTRL-AIRDN-1604,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-045
CTRL-AIRDN-1605,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-046
CTRL-AIRDN-1606,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-047
CTRL-AIRDN-1607,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-048
CTRL-AIRDN-1608,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-049
CTRL-AIRDN-1609,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-050
CTRL-AIRDN-1610,access review,Passenger Service,designed,SRC-AIRDN-CTRL-051
CTRL-AIRDN-1611,change control,Commercial,operating,SRC-AIRDN-CTRL-052
CTRL-AIRDN-1612,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-053
CTRL-AIRDN-1613,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-054
CTRL-AIRDN-1614,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-055
CTRL-AIRDN-1615,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-056
CTRL-AIRDN-1616,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-057
CTRL-AIRDN-1617,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-058
CTRL-AIRDN-1618,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-059
CTRL-AIRDN-1619,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-060
CTRL-AIRDN-1620,access review,Flight Operations,designed,SRC-AIRDN-CTRL-061
CTRL-AIRDN-1621,change control,Operations Control,operating,SRC-AIRDN-CTRL-062
CTRL-AIRDN-1622,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-063
CTRL-AIRDN-1623,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-064
CTRL-AIRDN-1624,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-065
CTRL-AIRDN-1625,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-066
CTRL-AIRDN-1626,resilience test,Commercial,operating,SRC-AIRDN-CTRL-067
CTRL-AIRDN-1627,incident review,Cargo,gap,SRC-AIRDN-CTRL-068
CTRL-AIRDN-1628,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-069
CTRL-AIRDN-1629,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-070
CTRL-AIRDN-1630,access review,Technology,designed,SRC-AIRDN-CTRL-071
CTRL-AIRDN-1631,change control,Data and AI,operating,SRC-AIRDN-CTRL-072
CTRL-AIRDN-1632,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-073
CTRL-AIRDN-1633,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-074
CTRL-AIRDN-1634,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-075
CTRL-AIRDN-1635,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-076
CTRL-AIRDN-1636,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-077
CTRL-AIRDN-1637,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-078
CTRL-AIRDN-1638,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-079
CTRL-AIRDN-1639,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-080
CTRL-AIRDN-1640,access review,Passenger Service,designed,SRC-AIRDN-CTRL-081
CTRL-AIRDN-1641,change control,Commercial,operating,SRC-AIRDN-CTRL-082
CTRL-AIRDN-1642,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-083
CTRL-AIRDN-1643,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-084
CTRL-AIRDN-1644,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-085
CTRL-AIRDN-1645,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-086
CTRL-AIRDN-1646,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-087
CTRL-AIRDN-1647,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-088
CTRL-AIRDN-1648,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-089
CTRL-AIRDN-1649,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-090
CTRL-AIRDN-1650,access review,Flight Operations,designed,SRC-AIRDN-CTRL-091
CTRL-AIRDN-1651,change control,Operations Control,operating,SRC-AIRDN-CTRL-092
CTRL-AIRDN-1652,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-093
CTRL-AIRDN-1653,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-094
CTRL-AIRDN-1654,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-095
CTRL-AIRDN-1655,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-096
CTRL-AIRDN-1656,resilience test,Commercial,operating,SRC-AIRDN-CTRL-097
CTRL-AIRDN-1657,incident review,Cargo,gap,SRC-AIRDN-CTRL-098
CTRL-AIRDN-1658,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-099
CTRL-AIRDN-1659,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-100
CTRL-AIRDN-1660,access review,Technology,designed,SRC-AIRDN-CTRL-101
CTRL-AIRDN-1661,change control,Data and AI,operating,SRC-AIRDN-CTRL-102
CTRL-AIRDN-1662,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-103
CTRL-AIRDN-1663,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-104
CTRL-AIRDN-1664,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-105
CTRL-AIRDN-1665,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-106
CTRL-AIRDN-1666,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-107
CTRL-AIRDN-1667,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-108
CTRL-AIRDN-1668,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-109
CTRL-AIRDN-1669,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-110
CTRL-AIRDN-1670,access review,Passenger Service,designed,SRC-AIRDN-CTRL-111
CTRL-AIRDN-1671,change control,Commercial,operating,SRC-AIRDN-CTRL-112
CTRL-AIRDN-1672,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-113
CTRL-AIRDN-1673,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-114
CTRL-AIRDN-1674,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-115
CTRL-AIRDN-1675,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-116
CTRL-AIRDN-1676,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-117
CTRL-AIRDN-1677,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-118
CTRL-AIRDN-1678,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-119
CTRL-AIRDN-1679,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-120
CTRL-AIRDN-1680,access review,Flight Operations,designed,SRC-AIRDN-CTRL-001
CTRL-AIRDN-1681,change control,Operations Control,operating,SRC-AIRDN-CTRL-002
CTRL-AIRDN-1682,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-003
CTRL-AIRDN-1683,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-004
CTRL-AIRDN-1684,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-005
CTRL-AIRDN-1685,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-006
CTRL-AIRDN-1686,resilience test,Commercial,operating,SRC-AIRDN-CTRL-007
CTRL-AIRDN-1687,incident review,Cargo,gap,SRC-AIRDN-CTRL-008
CTRL-AIRDN-1688,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-009
CTRL-AIRDN-1689,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-010
CTRL-AIRDN-1690,access review,Technology,designed,SRC-AIRDN-CTRL-011
CTRL-AIRDN-1691,change control,Data and AI,operating,SRC-AIRDN-CTRL-012
CTRL-AIRDN-1692,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-013
CTRL-AIRDN-1693,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-014
CTRL-AIRDN-1694,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-015
CTRL-AIRDN-1695,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-016
CTRL-AIRDN-1696,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-017
CTRL-AIRDN-1697,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-018
CTRL-AIRDN-1698,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-019
CTRL-AIRDN-1699,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-020
CTRL-AIRDN-1700,access review,Passenger Service,designed,SRC-AIRDN-CTRL-021
CTRL-AIRDN-1701,change control,Commercial,operating,SRC-AIRDN-CTRL-022
CTRL-AIRDN-1702,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-023
CTRL-AIRDN-1703,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-024
CTRL-AIRDN-1704,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-025
CTRL-AIRDN-1705,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-026
CTRL-AIRDN-1706,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-027
CTRL-AIRDN-1707,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-028
CTRL-AIRDN-1708,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-029
CTRL-AIRDN-1709,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-030
CTRL-AIRDN-1710,access review,Flight Operations,designed,SRC-AIRDN-CTRL-031
CTRL-AIRDN-1711,change control,Operations Control,operating,SRC-AIRDN-CTRL-032
CTRL-AIRDN-1712,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-033
CTRL-AIRDN-1713,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-034
CTRL-AIRDN-1714,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-035
CTRL-AIRDN-1715,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-036
CTRL-AIRDN-1716,resilience test,Commercial,operating,SRC-AIRDN-CTRL-037
CTRL-AIRDN-1717,incident review,Cargo,gap,SRC-AIRDN-CTRL-038
CTRL-AIRDN-1718,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-039
CTRL-AIRDN-1719,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-040
CTRL-AIRDN-1720,access review,Technology,designed,SRC-AIRDN-CTRL-041
CTRL-AIRDN-1721,change control,Data and AI,operating,SRC-AIRDN-CTRL-042
CTRL-AIRDN-1722,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-043
CTRL-AIRDN-1723,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-044
CTRL-AIRDN-1724,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-045
CTRL-AIRDN-1725,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-046
CTRL-AIRDN-1726,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-047
CTRL-AIRDN-1727,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-048
CTRL-AIRDN-1728,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-049
CTRL-AIRDN-1729,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-050
CTRL-AIRDN-1730,access review,Passenger Service,designed,SRC-AIRDN-CTRL-051
CTRL-AIRDN-1731,change control,Commercial,operating,SRC-AIRDN-CTRL-052
CTRL-AIRDN-1732,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-053
CTRL-AIRDN-1733,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-054
CTRL-AIRDN-1734,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-055
CTRL-AIRDN-1735,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-056
CTRL-AIRDN-1736,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-057
CTRL-AIRDN-1737,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-058
CTRL-AIRDN-1738,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-059
CTRL-AIRDN-1739,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-060
CTRL-AIRDN-1740,access review,Flight Operations,designed,SRC-AIRDN-CTRL-061
CTRL-AIRDN-1741,change control,Operations Control,operating,SRC-AIRDN-CTRL-062
CTRL-AIRDN-1742,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-063
CTRL-AIRDN-1743,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-064
CTRL-AIRDN-1744,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-065
CTRL-AIRDN-1745,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-066
CTRL-AIRDN-1746,resilience test,Commercial,operating,SRC-AIRDN-CTRL-067
CTRL-AIRDN-1747,incident review,Cargo,gap,SRC-AIRDN-CTRL-068
CTRL-AIRDN-1748,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-069
CTRL-AIRDN-1749,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-070
CTRL-AIRDN-1750,access review,Technology,designed,SRC-AIRDN-CTRL-071
CTRL-AIRDN-1751,change control,Data and AI,operating,SRC-AIRDN-CTRL-072
CTRL-AIRDN-1752,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-073
CTRL-AIRDN-1753,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-074
CTRL-AIRDN-1754,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-075
CTRL-AIRDN-1755,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-076
CTRL-AIRDN-1756,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-077
CTRL-AIRDN-1757,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-078
CTRL-AIRDN-1758,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-079
CTRL-AIRDN-1759,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-080
CTRL-AIRDN-1760,access review,Passenger Service,designed,SRC-AIRDN-CTRL-081
CTRL-AIRDN-1761,change control,Commercial,operating,SRC-AIRDN-CTRL-082
CTRL-AIRDN-1762,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-083
CTRL-AIRDN-1763,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-084
CTRL-AIRDN-1764,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-085
CTRL-AIRDN-1765,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-086
CTRL-AIRDN-1766,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-087
CTRL-AIRDN-1767,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-088
CTRL-AIRDN-1768,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-089
CTRL-AIRDN-1769,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-090
CTRL-AIRDN-1770,access review,Flight Operations,designed,SRC-AIRDN-CTRL-091
CTRL-AIRDN-1771,change control,Operations Control,operating,SRC-AIRDN-CTRL-092
CTRL-AIRDN-1772,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-093
CTRL-AIRDN-1773,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-094
CTRL-AIRDN-1774,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-095
CTRL-AIRDN-1775,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-096
CTRL-AIRDN-1776,resilience test,Commercial,operating,SRC-AIRDN-CTRL-097
CTRL-AIRDN-1777,incident review,Cargo,gap,SRC-AIRDN-CTRL-098
CTRL-AIRDN-1778,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-099
CTRL-AIRDN-1779,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-100
CTRL-AIRDN-1780,access review,Technology,designed,SRC-AIRDN-CTRL-101
CTRL-AIRDN-1781,change control,Data and AI,operating,SRC-AIRDN-CTRL-102
CTRL-AIRDN-1782,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-103
CTRL-AIRDN-1783,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-104
CTRL-AIRDN-1784,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-105
CTRL-AIRDN-1785,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-106
CTRL-AIRDN-1786,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-107
CTRL-AIRDN-1787,incident review,Crew Operations,gap,SRC-AIRDN-CTRL-108
CTRL-AIRDN-1788,financial approval,Technical Operations,needs evidence,SRC-AIRDN-CTRL-109
CTRL-AIRDN-1789,privacy review,Airport Operations,candidate,SRC-AIRDN-CTRL-110
CTRL-AIRDN-1790,access review,Passenger Service,designed,SRC-AIRDN-CTRL-111
CTRL-AIRDN-1791,change control,Commercial,operating,SRC-AIRDN-CTRL-112
CTRL-AIRDN-1792,SLA evidence,Cargo,gap,SRC-AIRDN-CTRL-113
CTRL-AIRDN-1793,transition signoff,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-114
CTRL-AIRDN-1794,data lineage certification,Procurement,candidate,SRC-AIRDN-CTRL-115
CTRL-AIRDN-1795,supplier attestation,Technology,designed,SRC-AIRDN-CTRL-116
CTRL-AIRDN-1796,resilience test,Data and AI,operating,SRC-AIRDN-CTRL-117
CTRL-AIRDN-1797,incident review,Cybersecurity,gap,SRC-AIRDN-CTRL-118
CTRL-AIRDN-1798,financial approval,Workplace,needs evidence,SRC-AIRDN-CTRL-119
CTRL-AIRDN-1799,privacy review,Service Management,candidate,SRC-AIRDN-CTRL-120
CTRL-AIRDN-1800,access review,Flight Operations,designed,SRC-AIRDN-CTRL-001
CTRL-AIRDN-1801,change control,Operations Control,operating,SRC-AIRDN-CTRL-002
CTRL-AIRDN-1802,SLA evidence,Crew Operations,gap,SRC-AIRDN-CTRL-003
CTRL-AIRDN-1803,transition signoff,Technical Operations,needs evidence,SRC-AIRDN-CTRL-004
CTRL-AIRDN-1804,data lineage certification,Airport Operations,candidate,SRC-AIRDN-CTRL-005
CTRL-AIRDN-1805,supplier attestation,Passenger Service,designed,SRC-AIRDN-CTRL-006
CTRL-AIRDN-1806,resilience test,Commercial,operating,SRC-AIRDN-CTRL-007
CTRL-AIRDN-1807,incident review,Cargo,gap,SRC-AIRDN-CTRL-008
CTRL-AIRDN-1808,financial approval,Corporate Finance,needs evidence,SRC-AIRDN-CTRL-009
CTRL-AIRDN-1809,privacy review,Procurement,candidate,SRC-AIRDN-CTRL-010
CTRL-AIRDN-1810,access review,Technology,designed,SRC-AIRDN-CTRL-011
CTRL-AIRDN-1811,change control,Data and AI,operating,SRC-AIRDN-CTRL-012
CTRL-AIRDN-1812,SLA evidence,Cybersecurity,gap,SRC-AIRDN-CTRL-013
CTRL-AIRDN-1813,transition signoff,Workplace,needs evidence,SRC-AIRDN-CTRL-014
CTRL-AIRDN-1814,data lineage certification,Service Management,candidate,SRC-AIRDN-CTRL-015
CTRL-AIRDN-1815,supplier attestation,Flight Operations,designed,SRC-AIRDN-CTRL-016
CTRL-AIRDN-1816,resilience test,Operations Control,operating,SRC-AIRDN-CTRL-017
