family,file,column,required,data_type,allowed_values,fill_rate_pct,tenants_populated,example_value,owner_role,source_system,how_to_extract,validation_rule,exemplar_status
ai-control-tower,T13_model-ai-inventory.csv,notes,recommended,enum,Model inventory row for airline AI governance and Tower evidence lens,44,1/5,Model inventory row for airline AI governance and Tower e...,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
ai-control-tower,T13_model-ai-inventory.csv,source_file,governance,enum,ai-control-tower/T13_model-ai-inventory.csv,100,5/5,ai-control-tower/T13_model-ai-inventory.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
ai-control-tower,T13_model-ai-inventory.csv,source_row,governance,number,,100,5/5,65,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
ai-control-tower,T13_model-ai-inventory.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
derived,tower_financial_amounts.csv,tenant_key,governance,enum,apex-retail | first-capital-financial | lakeshore-industries | meridian-health | skyharbor-air,100,5/5,skyharbor-air,AbarVa,AbarVa onboarding,Pre-filled by AbarVa. Do not edit — it is the tenant fence for row-level security.,Must match the tenant key on every row of every file.,good
derived,tower_financial_amounts.csv,metric_key,optional,enum,budget_not_loaded,0,1/5,budget_not_loaded,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,metric_label,optional,enum,Budget not loaded,0,1/5,Budget not loaded,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,source_file,governance,enum,ai-control-tower/T01_initiative-registry.csv | ai-control-tower/T08_spend-contracts.csv | family-4-financial-commercial/F12_it-budget-financials.csv | templates/V6_08_spend_value.csv,100,5/5,ai-control-tower/T01_initiative-registry.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
derived,tower_financial_amounts.csv,source_row,governance,number,,100,5/5,121,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
derived,tower_financial_amounts.csv,source_record_id,required,text,,100,4/5,SHA-INIT-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
derived,tower_financial_amounts.csv,source_label,required,text,,100,4/5,IROPS Agentic Recovery Cockpit,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,view,governance,enum,initiative_budget | it_budget | value,100,4/5,value,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,amount_type,governance,enum,capex | change | none | not_loaded | opex | run,100,5/5,none,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,basis,governance,enum,actual | committed | forecast,100,4/5,forecast,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,period,governance,date,fy26 | ytd,100,4/5,fy26,Whoever extracts the file,The source system's own date field,"Use ISO format — YYYY-MM for a month, YYYY-MM-DD for a date. Every row of a monthly file must carry ITS OWN month, not the extract date.","One period per row. If every row shares a period, the monthly trend is silently lost.",good
derived,tower_financial_amounts.csv,amount_usd,required,number,,100,4/5,422000000,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,is_rollup_of,governance,enum,it_budget,23,4/5,it_budget,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,component_of,recommended,text,,23,4/5,BUD-001,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,formula,governance,text,,100,4/5,tenant_file_promised_benefit,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
derived,tower_financial_amounts.csv,formula_version,governance,enum,tower_standardized_v1,100,5/5,tower_standardized_v1,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
derived,tower_financial_amounts.csv,value_source,governance,enum,synthetic | tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
derived,tower_financial_amounts.csv,reconciles_to_view,recommended,enum,it_budget,23,4/5,it_budget,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
derived,tower_financial_amounts.csv,reconciles_to_record_id,recommended,text,,23,4/5,BUD-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
