tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
meridian-health,SA10-0186,,,Chief Information Security Officer,data_ai,What would have to be true before you would let an agent act without a human check?,I do not trust the Cybersecurity & IT Risk numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Cybersecurity & IT Risk numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,cost centre breakdown,no,board review,Chief Information Security Officer,medium,EV-MER-0186,2026-03-10,one_to_one,90,"""I do not trust the Cybersecurity & IT Risk numbers without checking them against the source. Most of my team keeps their own extract.""",role_only,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,160
meridian-health,SA10-0187,,,Chief Information Security Officer,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,contract copy,yes,contract renewal,Chief Information Security Officer,high,EV-MER-0187,2026-03-10,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",role_only,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,value_realisation,160
meridian-health,SA10-0188,,,Chief Information Security Officer,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved Actuarial & Underwriting Analytics Modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Actuarial & Underwriting Analytics Modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,no,next budget cycle,Chief Information Security Officer,medium,EV-MER-0188,2026-03-10,one_to_one,90,"""We approved Actuarial & Underwriting Analytics Modernization with a benefit number and nobody has been back to check whether it landed.""",role_only,43,corroborated_multi_source,negative,yes_conflicts_with_system_data,value_realisation,160
meridian-health,SA10-0189,,,Chief Information Security Officer,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,If it were my call I would stop Behavioral Health Access Expansion. It made sense when it was approved and the business case has since been overtaken.,,If it were my call I would stop Behavioral Health Access Expansion. It made sense when it was approved and the business case has since been overtaken.,Not separately measured,,cost centre breakdown,yes,next budget cycle,Chief Information Security Officer,medium,EV-MER-0189,2026-03-10,one_to_one,90,"""If it were my call I would stop Behavioral Health Access Expansion. It made sense when it was approved and the business case has since been overtaken.""",role_only,2,corroborated_multi_source,negative,yes_conflicts_with_system_data,stop_candidate,160
meridian-health,SA10-0190,,,Chief Information Security Officer,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,audit finding record,no,contract renewal,Chief Information Security Officer,medium,EV-MER-0190,2026-03-10,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",role_only,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,160
meridian-health,SA10-0191,,,Chief Information Security Officer,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,process timing study,no,none stated,Chief Information Security Officer,medium,EV-MER-0191,2026-03-10,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",role_only,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,160
meridian-health,SA10-0192,,,Chief Information Security Officer,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Behavioral Health Access Expansion with a benefit number and nobody has been back to check whether it landed.,,We approved Behavioral Health Access Expansion with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,cost centre breakdown,no,board review,Chief Information Security Officer,medium,EV-MER-0192,2026-03-10,one_to_one,90,"""We approved Behavioral Health Access Expansion with a benefit number and nobody has been back to check whether it landed.""",role_only,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,160
meridian-health,SA10-0193,,,Chief Information Security Officer,challenges,Which problem have you raised more than once without it moving?,Two people understand Epic Hyperspace — Production end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Epic Hyperspace — Production end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,system report,yes,next budget cycle,Chief Information Security Officer,medium,EV-MER-0193,2026-03-10,one_to_one,90,"""Two people understand Epic Hyperspace — Production end to end. One of them is eighteen months from retirement and we have no plan.""",role_only,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,160
meridian-health,SA10-0194,,,Chief Information Security Officer,risk,Which risk are you carrying that is accepted rather than mitigated?,The Cybersecurity & IT Risk recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Cybersecurity & IT Risk recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,cost centre breakdown,yes,next budget cycle,Chief Information Security Officer,medium,EV-MER-0194,2026-03-10,one_to_one,90,"""The Cybersecurity & IT Risk recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",role_only,28,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,160
meridian-health,SA10-0195,,,Chief Information Security Officer,data_ai,"Where do you not trust the numbers, and what do you do instead?",I do not trust the Cybersecurity & IT Risk numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Cybersecurity & IT Risk numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,contract copy,no,next budget cycle,Chief Information Security Officer,high,EV-MER-0195,2026-03-10,one_to_one,90,"""I do not trust the Cybersecurity & IT Risk numbers without checking them against the source. Most of my team keeps their own extract.""",role_only,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,160
meridian-health,SA10-0196,,,Chief Information Security Officer,organisation,Which capability do you rely on a single person for?,"We cover the GE HealthCare PACS (Radiology Imaging) — Deer Run Community Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the GE HealthCare PACS (Radiology Imaging) — Deer Run Community Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,contract copy,no,none stated,Chief Information Security Officer,high,EV-MER-0196,2026-03-10,one_to_one,90,"""We cover the GE HealthCare PACS (Radiology Imaging) — Deer Run Community Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",role_only,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,160
