tenant_key,source_file,source_type,source_owner,source_date,as_of_date,confidentiality,domains_covered,row_count_or_pages,quality_notes,approved_for_loading,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status,evidence_id,business_name,context_item,dimension,evidence_type,evidence_location,evidence_owner,evidence_boundary,module_usage_notes,confidence
skyharbor-air,SHA-INT-13-Q04,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q04",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q04",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3273,skyharbor-air:relationship:3273,synthetic-demo,6c5cf24126948806e3eb696a91ab8ea7eb4ec30a63a0a29721491fb2760b5d80,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00148,,,,,,,,,high
skyharbor-air,SHA-INT-13-Q07,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q07",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q07",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3277,skyharbor-air:relationship:3277,synthetic-demo,63eed483738c0243ba218c6597db2d887c9153fef3a5849399d27a3d2056a0a9,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00151,,,,,,,,,high
skyharbor-air,SHA-INT-13-Q08,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q08",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q08",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3278,skyharbor-air:relationship:3278,synthetic-demo,a8247572b0c5bd6469517a4b06c29fb753590323e4b7585dbd4748954c23bf77,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00152,,,,,,,,,high
skyharbor-air,SHA-INT-13-Q09,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q09",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q09",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3279,skyharbor-air:relationship:3279,synthetic-demo,0f2deaffddbf8fbca91fb1ba252e8ca6e03f2f83c3647146368ffe2dffd21eae,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00153,,,,,,,,,high
skyharbor-air,SHA-INT-13-Q10,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q10",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q10",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3280,skyharbor-air:relationship:3280,synthetic-demo,ebfa849947079ced66a3e85c72f5448229e1ecb30eb7f692558193c1dc543261,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00154,,,,,,,,,high
skyharbor-air,SHA-INT-13-Q11,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q11",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q11",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3281,skyharbor-air:relationship:3281,synthetic-demo,e83b399baebcabf83db719a0ee1cb9bf863f828aa938b58ed35faa5637219502,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00155,,,,,,,,,high
skyharbor-air,SHA-INT-13-Q12,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q12",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Revenue Management Modernization"" by Business Function Leader in SHA-INT-13-Q12",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3282,skyharbor-air:relationship:3282,synthetic-demo,7f2cdfbe8ba729519bc4eccb7e80926a47b1bba3ad008ebb1a987926c6efdc70,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00156,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q01,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q01",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q01",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3283,skyharbor-air:relationship:3283,synthetic-demo,2363b133756445bbd5d0f3aa4de6b1f0629f8c7c38aea3025192a81571e81a4c,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00157,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q03,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q03",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q03",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3286,skyharbor-air:relationship:3286,synthetic-demo,681c19d55459c6eafb010cba5b0c96f45730925915b040a149ff76cce0587fab,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00159,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q04,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Genesys Contact Center Modernization"" by Contact Center Leader in SHA-INT-14-Q04",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Genesys Contact Center Modernization"" by Contact Center Leader in SHA-INT-14-Q04",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3288,skyharbor-air:relationship:3288,synthetic-demo,8d269cbea1f36aee905d6a3233b1df59c9dfa75f7070327e243c21a585bbd62b,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00160,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q05,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Genesys Contact Center Modernization"" by Contact Center Leader in SHA-INT-14-Q05",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Genesys Contact Center Modernization"" by Contact Center Leader in SHA-INT-14-Q05",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3289,skyharbor-air:relationship:3289,synthetic-demo,b3da9222fe1891dbf53cffc395091801401e1915fdb4ed00954ee412e28cb24c,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00161,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q06,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Genesys Contact Center Modernization"" by Contact Center Leader in SHA-INT-14-Q06",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Genesys Contact Center Modernization"" by Contact Center Leader in SHA-INT-14-Q06",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3291,skyharbor-air:relationship:3291,synthetic-demo,01096978efd58c8fac7f4c57db57768b52963cc40c651c3a0e7777c3d0a6aa2f,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00162,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q07,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q07",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q07",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3292,skyharbor-air:relationship:3292,synthetic-demo,5bfee8022123e030660b560c01eb2cafa2c22abd0e1dbf6df4ca2eef3dd4b32e,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00163,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q08,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q08",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q08",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3293,skyharbor-air:relationship:3293,synthetic-demo,2930413de90d3f6409d74ecb106f4052807dc7094eb1af590e7b02ba96260259,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00164,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q09,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q09",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q09",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3294,skyharbor-air:relationship:3294,synthetic-demo,aea06a176c41406f3eac2cdfee6ca83e144df0dae913c44f5befa92fd8175197,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00165,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q10,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q10",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q10",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3295,skyharbor-air:relationship:3295,synthetic-demo,fb695df6ab65a535095ff3cf08ab321245387eecf68f65733f264a24145cc47c,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00166,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q11,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q11",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q11",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3296,skyharbor-air:relationship:3296,synthetic-demo,8b3295bb496794b4aab07a9ae9fe3074dc76714a78079d1c3dca20b161858e4c,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00167,,,,,,,,,high
skyharbor-air,SHA-INT-14-Q12,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q12",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Contact center agent assist"" by Contact Center Leader in SHA-INT-14-Q12",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3298,skyharbor-air:relationship:3298,synthetic-demo,69f860e48571aa6998437f8c42c5dffbdb1aeb31f0bb4e2d46ca84c5569799ea,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00168,,,,,,,,,high
skyharbor-air,SHA-INT-15-Q02,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""IROPS Recovery Copilot"" by Operations Leader in SHA-INT-15-Q02",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""IROPS Recovery Copilot"" by Operations Leader in SHA-INT-15-Q02",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3301,skyharbor-air:relationship:3301,synthetic-demo,31ce7261be35e3cbd3d8c80e4587ee2113618ffc67e119f3343e45bbc002933d,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00170,,,,,,,,,high
skyharbor-air,SHA-INT-15-Q03,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Airport Turnaround Performance Program"" by Operations Leader in SHA-INT-15-Q03",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Airport Turnaround Performance Program"" by Operations Leader in SHA-INT-15-Q03",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3302,skyharbor-air:relationship:3302,synthetic-demo,a354a1ee0404bf233ee6ef8bc0d3cb642d7b6eb03c4b1d2a2826fe0db8fb7757,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00171,,,,,,,,,high
skyharbor-air,SHA-INT-15-Q04,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Airport Turnaround Performance Program"" by Operations Leader in SHA-INT-15-Q04",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Airport Turnaround Performance Program"" by Operations Leader in SHA-INT-15-Q04",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3303,skyharbor-air:relationship:3303,synthetic-demo,f2f38dc7e97cad790a5a5381753938b70b92666108caf860872150338458b507,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00172,,,,,,,,,high
skyharbor-air,SHA-INT-15-Q05,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Crew Scheduling Optimization"" by Operations Leader in SHA-INT-15-Q05",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""Crew Scheduling Optimization"" by Operations Leader in SHA-INT-15-Q05",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3304,skyharbor-air:relationship:3304,synthetic-demo,a32a8e7129661b4db07fd134706ff8184cf98dc3c09777ed781d02a8e7c28223,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00173,,,,,,,,,medium
skyharbor-air,SHA-INT-15-Q06,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""IROPS Recovery Copilot"" by Operations Leader in SHA-INT-15-Q06",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""IROPS Recovery Copilot"" by Operations Leader in SHA-INT-15-Q06",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3305,skyharbor-air:relationship:3305,synthetic-demo,00c857660ad013235b1082893e93a5252773ff61651bf2775d49e6743bc21835,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00174,,,,,,,,,high
skyharbor-air,SHA-INT-18-Q07,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""DCS Mainframe Exit Program"" by IT Service Management in SHA-INT-18-Q07",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""DCS Mainframe Exit Program"" by IT Service Management in SHA-INT-18-Q07",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3315,skyharbor-air:relationship:3315,synthetic-demo,2ff37eace8ca494c39a8afaa314a58a34716608d856a8131c6c07aaf2eba791d,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00211,,,,,,,,,medium
skyharbor-air,SHA-INT-18-Q09,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""DCS Mainframe Exit Program"" by IT Service Management in SHA-INT-18-Q09",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""DCS Mainframe Exit Program"" by IT Service Management in SHA-INT-18-Q09",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3316,skyharbor-air:relationship:3316,synthetic-demo,bc70f2fcd114cc33f47de09fe2ed0312f87ad029d065f68bf4e2a333ca98ac7d,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00213,,,,,,,,,medium
skyharbor-air,SHA-INT-18-Q12,graph_endpoint_source_value_repair,Synthetic data generation,2026-07-31,,synthetic_demo_planning_grade_no_client_certified_claim,,1 row,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""IROPS Recovery Copilot"" by IT Service Management in SHA-INT-18-Q12",false,"Added from graph endpoint source-value repair; planning-grade synthetic value requires validation before client-grade use. relationship evidence: Mentioned as ""IROPS Recovery Copilot"" by IT Service Management in SHA-INT-18-Q12",datasets/tenant-inputs/skyharbor-air/interviews/executive_interviews.csv,skyharbor-air-rich-standard-candidate-20260731,3319,skyharbor-air:relationship:3319,synthetic-demo,e7f13f0966713f406e07f39fb7801d95f13f2686cb430b99d9f64389a50989a0,graph_endpoint_source_value_repair_2026_08_15,none,SHA-INT-EVID-00216,,,,,,,,,high
