tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
skyharbor-air,SA10-0193,,,SVP Marketing & Loyalty,challenges,Which problem have you raised more than once without it moving?,Reconciling Loyalty & Customer Marketing data between Virtual Assistant / Chatbot and the ledger is manual and takes days at every close.,,Reconciling Loyalty & Customer Marketing data between Virtual Assistant / Chatbot and the ledger is manual and takes days at every close.,Not separately measured,,system report,yes,next budget cycle,SVP Marketing & Loyalty,high,EV-SKY-0193,2026-05-15,one_to_one,90,"""Reconciling Loyalty & Customer Marketing data between Virtual Assistant / Chatbot and the ledger is manual and takes days at every close.""",named,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,94
skyharbor-air,SA10-0194,,,SVP Marketing & Loyalty,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?",I do not trust the Loyalty & Customer Marketing numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Loyalty & Customer Marketing numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,cost centre breakdown,no,none stated,SVP Marketing & Loyalty,medium,EV-SKY-0194,2026-05-15,one_to_one,90,"""I do not trust the Loyalty & Customer Marketing numbers without checking them against the source. Most of my team keeps their own extract.""",named,22,corroborated_multi_source,negative,no_conflict_identified,data_trust,94
skyharbor-air,SA10-0195,,,SVP Marketing & Loyalty,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?",The core is stable and old. RSA Archer GRC has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,cost centre breakdown,no,next budget cycle,SVP Marketing & Loyalty,high,EV-SKY-0195,2026-05-15,one_to_one,90,"""The core is stable and old. RSA Archer GRC has not materially changed in six years and everything new has to route around it.""",named,14,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,94
skyharbor-air,SA10-0196,,,SVP Marketing & Loyalty,challenges,What is the single biggest constraint on your team's throughput right now?,"We are not short of ideas, we are short of people who can safely change Weather & NOTAM Briefing Service. Everything queues behind the same four engineers.",,"We are not short of ideas, we are short of people who can safely change Weather & NOTAM Briefing Service. Everything queues behind the same four engineers.",Not separately measured,,process timing study,no,none stated,SVP Marketing & Loyalty,medium,EV-SKY-0196,2026-05-15,one_to_one,90,"""We are not short of ideas, we are short of people who can safely change Weather & NOTAM Briefing Service. Everything queues behind the same four engineers.""",named,12,corroborated_multi_source,negative,no_conflict_identified,throughput_constraint,94
skyharbor-air,SA10-0197,,,SVP Marketing & Loyalty,ways_of_working,What have you stopped escalating because it never gets resolved?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,contract copy,yes,board review,SVP Marketing & Loyalty,medium,EV-SKY-0197,2026-05-15,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",named,9,corroborated_multi_source,negative,no_conflict_identified,decision_latency,94
skyharbor-air,SA10-0198,,,SVP Marketing & Loyalty,sourcing,Where are you paying for capacity or licences you are not using?,CrowdStrike Holdings. We cannot change anything without their professional services and their queue is eight weeks.,,CrowdStrike Holdings. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,process timing study,yes,board review,SVP Marketing & Loyalty,high,EV-SKY-0198,2026-05-15,one_to_one,90,"""CrowdStrike Holdings. We cannot change anything without their professional services and their queue is eight weeks.""",named,21,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,94
skyharbor-air,SA10-0199,,,SVP Marketing & Loyalty,risk,Which risk are you carrying that is accepted rather than mitigated?,The Loyalty & Customer Marketing recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Loyalty & Customer Marketing recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,process timing study,yes,board review,SVP Marketing & Loyalty,medium,EV-SKY-0199,2026-05-15,one_to_one,90,"""The Loyalty & Customer Marketing recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",named,18,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,94
skyharbor-air,SA10-0200,,,SVP Marketing & Loyalty,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Stabilising the Loyalty & Customer Marketing platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,process timing study,no,none stated,SVP Marketing & Loyalty,medium,EV-SKY-0200,2026-05-15,one_to_one,90,"""Stabilising the Loyalty & Customer Marketing platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,94
skyharbor-air,SA10-0201,,,SVP Marketing & Loyalty,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,cost centre breakdown,no,none stated,SVP Marketing & Loyalty,medium,EV-SKY-0201,2026-05-15,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,94
skyharbor-air,SA10-0202,,,VP Network Planning,challenges,What keeps you awake that the executive team does not fully appreciate?,"We are not short of ideas, we are short of people who can safely change Lido/NetLine Schedule Planning. Everything queues behind the same four engineers.",,"We are not short of ideas, we are short of people who can safely change Lido/NetLine Schedule Planning. Everything queues behind the same four engineers.",Not separately measured,,contract copy,no,next budget cycle,VP Network Planning,medium,EV-SKY-0202,2026-03-11,one_to_one,90,"""We are not short of ideas, we are short of people who can safely change Lido/NetLine Schedule Planning. Everything queues behind the same four engineers.""",named,12,corroborated_multi_source,negative,no_conflict_identified,throughput_constraint,159
skyharbor-air,SA10-0203,,,VP Network Planning,current_state,How would you describe the current state of the technology estate in your area?,"Cargo Warehouse Management System — MIA does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,system report,no,next budget cycle,VP Network Planning,high,EV-SKY-0203,2026-03-11,one_to_one,90,"""Cargo Warehouse Management System — MIA does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,19,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,159
