tenant_key,source_version_id,field,existing_value,incoming_value,row_ref,input_file
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Enterprise Architecture,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#165,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Enterprise Architecture interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#166,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Enterprise Architecture,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#166,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Enterprise Architecture interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#167,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Enterprise Architecture,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#167,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Enterprise Architecture interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#168,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Enterprise Architecture,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#168,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Enterprise Architecture interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#169,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Enterprise Architecture,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#169,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Enterprise Architecture interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#170,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Enterprise Architecture,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#170,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#171,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#171,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#172,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#172,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#173,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#173,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#174,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#174,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#175,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#175,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#176,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#176,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#177,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#177,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#178,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#178,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#179,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#179,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#180,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#180,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#181,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#181,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Application Owners / Business Applications interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#182,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Application Owners,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#182,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#183,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#183,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#184,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#184,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#185,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#185,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#186,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#186,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#187,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#187,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#188,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#188,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#189,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#189,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#190,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#190,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#191,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#191,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_name,CEO / Enterprise Strategy interview evidence,Service Management / IT Operations interview evidence,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#192,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-88C5F3389D7A,source_owner,CEO,Service Management,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#192,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
