tenant_key,dimension,tab,scan_type,term,found_count,expected,status,route
first-capital,Enterprise Profile,gaps,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,gaps,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=gaps
first-capital,Enterprise Profile,Evidence,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Enterprise Profile,Evidence,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Enterprise+Profile&tab=sources
first-capital,Applications & Systems,summary,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,positive_tenant_specificity,bank,1,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,positive_tenant_specificity,fraud,2,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,positive_tenant_specificity,AML,2,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,summary,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems
first-capital,Applications & Systems,data,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,data,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=data
first-capital,Applications & Systems,relationships,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,relationships,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=relationships
first-capital,Applications & Systems,gaps,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,gaps,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=gaps
first-capital,Applications & Systems,Evidence,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,positive_tenant_specificity,bank,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,positive_tenant_specificity,fraud,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,positive_tenant_specificity,AML,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,positive_tenant_specificity,KYC,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,positive_tenant_specificity,regulatory,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,SkyHarbor,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,airline,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,IROPS,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,crew,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,baggage,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,Meridian,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,Healthcare Demo,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,Epic,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Applications & Systems,Evidence,cross_tenant_leak,PHI,0,absent,Pass,/home?client=arcturus&dimension=Applications+%26+Systems&tab=sources
first-capital,Data Assets & Integrations,summary,positive_tenant_specificity,First Capital,0,diagnostic; aggregate row enforces tenant specificity,Pass,/home?client=arcturus&dimension=Data+Assets+%26+Integrations
