file,line,schema,table,full_table_name,sunset_status,classification_reason,next_action,owner_to_confirm,live_readback_required,parity_target,deletion_authorization_required
supabase/migrations/20260421151500_cohort_benchmarks.sql,6,public,cohort_benchmarks,public.cohort_benchmarks,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421151600_data_uploads.sql,7,public,data_uploads,public.data_uploads,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421151700_integration_health.sql,6,public,integration_health,public.integration_health,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421151800_signal_evidence_chains.sql,6,public,signal_evidence_chains,public.signal_evidence_chains,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260421151900_atlas_threads.sql,6,public,atlas_threads,public.atlas_threads,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152000_atlas_observations.sql,6,public,atlas_observations,public.atlas_observations,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152100_atlas_message_traces.sql,6,public,atlas_message_traces,public.atlas_message_traces,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152200_trustworthiness_observations.sql,6,public,trustworthiness_observations,public.trustworthiness_observations,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152300_trustworthiness_scores.sql,6,public,trustworthiness_scores,public.trustworthiness_scores,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152400_portfolio_aggregates.sql,6,public,portfolio_aggregates,public.portfolio_aggregates,REVIEW_FOR_MOVES_OR_CONTEXT_BRIDGE,"Engagement, client, portfolio, initiative, or outcome table.",Determine whether it remains transactional control-plane data or becomes an ECL projection/context fact.,Moves/product owner plus ECL context owner,True,control-plane keep decision or ECL context/projection bridge,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,6,public,access_scopes,public.access_scopes,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,33,public,benchmark_cohorts,public.benchmark_cohorts,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,63,public,external_sources,public.external_sources,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,90,public,external_events,public.external_events,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,119,public,evidence,public.evidence,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,147,public,kpis,public.kpis,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,216,public,pattern_packs,public.pattern_packs,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152501_intelligence_layer_core.sql,274,public,telemetry_sources,public.telemetry_sources,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152600_executive_profiles.sql,3,public,executive_profiles,public.executive_profiles,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152600_executive_profiles.sql,47,public,executive_career_history,public.executive_career_history,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152600_executive_profiles.sql,62,public,executive_public_statements,public.executive_public_statements,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152600_executive_profiles.sql,77,public,executive_relationships,public.executive_relationships,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260421152600_executive_profiles.sql,91,public,executive_interaction_log,public.executive_interaction_log,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152600_executive_profiles.sql,105,public,executive_demo_persona_overrides,public.executive_demo_persona_overrides,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152700_contradiction_engine_foundation.sql,198,public,contradiction_detection_rules,public.contradiction_detection_rules,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152700_contradiction_engine_foundation.sql,257,public,contradiction_detection_runs,public.contradiction_detection_runs,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260421152700_contradiction_engine_foundation.sql,284,public,contradiction_evidence,public.contradiction_evidence,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260421152700_contradiction_engine_foundation.sql,322,public,contradiction_resolution_actions,public.contradiction_resolution_actions,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
