id,object_type,source_layer,tenant_id,client_key,source_basis,confidence_level,retrievability,agent_readiness_status,compatible
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0039,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0040,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0041,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0042,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0043,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0044,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0045,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0046,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0047,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0048,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0049,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0050,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0051,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0052,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0053,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0054,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0055,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0056,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0057,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0058,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0059,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0060,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0061,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0062,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0063,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0064,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0065,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0066,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0067,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0068,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0069,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0070,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0071,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0072,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0073,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0074,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0075,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0076,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0077,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0078,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0079,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0080,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0081,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0082,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0083,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0084,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0085,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0086,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0087,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0088,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0089,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0090,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0091,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0092,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0093,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0094,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0095,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0096,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0097,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0098,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0099,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0100,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0101,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:04_applications_systems:MER-SA07-04_APPLICATIONS_SYSTEMS-0102,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
