gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,recommended_next_evidence
gap:415000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0053,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0053,MER-SA07-INT-EVID-0053,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:416000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0054,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0054,MER-SA07-INT-EVID-0054,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:417000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0055,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0055,MER-SA07-INT-EVID-0055,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:418000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0056,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0056,MER-SA07-INT-EVID-0056,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:419000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0057,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0057,MER-SA07-INT-EVID-0057,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:420000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0058,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0058,MER-SA07-INT-EVID-0058,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:421000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0059,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0059,MER-SA07-INT-EVID-0059,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:422000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0060,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0060,MER-SA07-INT-EVID-0060,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:423000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0061,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0061,MER-SA07-INT-EVID-0061,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:424000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0062,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0062,MER-SA07-INT-EVID-0062,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:425000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0063,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0063,MER-SA07-INT-EVID-0063,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:426000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0064,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0064,MER-SA07-INT-EVID-0064,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:427000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0065,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0065,MER-SA07-INT-EVID-0065,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:428000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0066,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0066,MER-SA07-INT-EVID-0066,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:429000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0067,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0067,MER-SA07-INT-EVID-0067,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:430000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0068,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0068,MER-SA07-INT-EVID-0068,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:431000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0069,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0069,MER-SA07-INT-EVID-0069,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:432000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0070,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0070,MER-SA07-INT-EVID-0070,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:433000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0071,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0071,MER-SA07-INT-EVID-0071,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:434000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0072,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0072,MER-SA07-INT-EVID-0072,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:435000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0073,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0073,MER-SA07-INT-EVID-0073,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:436000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0074,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0074,MER-SA07-INT-EVID-0074,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:437000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0075,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0075,MER-SA07-INT-EVID-0075,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:438000,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0076,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0076,MER-SA07-INT-EVID-0076,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:439000,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0077,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0077,MER-SA07-INT-EVID-0077,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:440000,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0078,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0078,MER-SA07-INT-EVID-0078,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:441000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0079,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0079,MER-SA07-INT-EVID-0079,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:442000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0080,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0080,MER-SA07-INT-EVID-0080,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:443000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,05_data_assets_integrations.csv,MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0081,fact:05_data_assets_integrations:MER-SA07-05_DATA_ASSETS_INTEGRATIONS-0081,MER-SA07-INT-EVID-0081,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
