item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
RAID-000701,INIT-0060,Issue,Issue: Third-party SLA risk,Critical,High,In Progress,Business Owner,2026-07-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,702,tenant_file
RAID-000702,INIT-0060,Action,Action: Data quality below threshold,Medium,Medium,Open,Security,2027-03-16,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,703,tenant_file
RAID-000703,INIT-0060,Decision,Decision: Regulatory approval pending,Critical,Medium,Escalated,PMO,2027-03-15,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,704,tenant_file
RAID-000704,INIT-0060,Issue,Issue: Key vendor resource availability,Critical,Medium,Escalated,Security,2026-08-24,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,705,tenant_file
RAID-000705,INIT-0060,Dependency,Dependency: Dependency on platform team,High,Low,In Progress,Data Lead,2026-05-13,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,706,tenant_file
RAID-000706,INIT-0060,Issue,Issue: Regulatory approval pending,Medium,High,Closed,Delivery Lead,2026-01-13,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,707,tenant_file
RAID-000707,INIT-0060,Action,Action: Budget overrun risk,Medium,Medium,Escalated,Business Owner,2026-04-24,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,708,tenant_file
RAID-000708,INIT-0060,Issue,Issue: Security finding to remediate,High,Low,Open,PMO,2026-07-15,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,709,tenant_file
RAID-000709,INIT-0061,Decision,Decision: Skill gap in delivery team,Critical,Medium,Open,Vendor Manager,2026-12-19,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,710,tenant_file
RAID-000710,INIT-0061,Decision,Decision: Key vendor resource availability,Low,High,Open,Data Lead,2027-09-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,711,tenant_file
RAID-000711,INIT-0061,Dependency,Dependency: Legacy interface instability,High,Medium,In Progress,Vendor Manager,2027-08-16,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,712,tenant_file
RAID-000712,INIT-0061,Dependency,Dependency: Budget overrun risk,Medium,Low,Closed,Vendor Manager,2027-02-23,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,713,tenant_file
RAID-000713,INIT-0061,Decision,Decision: Integration test environment delay,Critical,High,Escalated,PMO,2026-10-06,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,714,tenant_file
RAID-000714,INIT-0061,Action,Action: Third-party SLA risk,Low,Low,Open,Architecture,2026-06-17,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,715,tenant_file
RAID-000715,INIT-0061,Decision,Decision: Security finding to remediate,Low,Medium,Mitigated,Security,2027-10-18,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,716,tenant_file
RAID-000716,INIT-0061,Action,Action: Change-adoption resistance,Critical,High,Mitigated,Data Lead,2027-12-01,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,717,tenant_file
RAID-000717,INIT-0061,Dependency,Dependency: Key vendor resource availability,Medium,Medium,Open,Data Lead,2027-07-25,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,718,tenant_file
RAID-000718,INIT-0061,Risk,Risk: Integration test environment delay,High,Low,Open,PMO,2027-02-17,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,719,tenant_file
RAID-000719,INIT-0061,Risk,Risk: Budget overrun risk,Low,Medium,In Progress,Delivery Lead,2026-08-11,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,720,tenant_file
RAID-000720,INIT-0061,Issue,Issue: Dependency on platform team,Low,Low,Open,Delivery Lead,2026-05-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,721,tenant_file
RAID-000721,INIT-0061,Dependency,Dependency: Scope creep from stakeholders,High,High,Escalated,Delivery Lead,2026-12-27,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,722,tenant_file
RAID-000722,INIT-0061,Risk,Risk: Scope creep from stakeholders,Critical,High,Closed,Vendor Manager,2027-07-03,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,723,tenant_file
RAID-000723,INIT-0062,Action,Action: Regulatory approval pending,Critical,High,In Progress,Business Owner,2026-09-26,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,724,tenant_file
RAID-000724,INIT-0062,Decision,Decision: Data quality below threshold,Medium,High,Open,Business Owner,2026-06-09,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,725,tenant_file
RAID-000725,INIT-0062,Dependency,Dependency: Skill gap in delivery team,Medium,High,Open,Delivery Lead,2026-09-13,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,726,tenant_file
RAID-000726,INIT-0062,Risk,Risk: Data quality below threshold,High,Medium,Open,PMO,2027-01-09,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,727,tenant_file
RAID-000727,INIT-0062,Decision,Decision: Data quality below threshold,Medium,Low,In Progress,Security,2027-03-20,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,728,tenant_file
RAID-000728,INIT-0062,Decision,Decision: Budget overrun risk,Low,High,Escalated,Delivery Lead,2026-01-02,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,729,tenant_file
RAID-000729,INIT-0062,Action,Action: Regulatory approval pending,Low,High,In Progress,Security,2027-09-30,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,730,tenant_file
RAID-000730,INIT-0062,Dependency,Dependency: Integration test environment delay,High,Medium,Escalated,Architecture,2027-02-25,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,731,tenant_file
RAID-000731,INIT-0062,Action,Action: Data quality below threshold,High,Medium,In Progress,Architecture,2027-12-04,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,732,tenant_file
RAID-000732,INIT-0063,Issue,Issue: Skill gap in delivery team,Medium,Low,Closed,Architecture,2027-04-18,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,733,tenant_file
RAID-000733,INIT-0063,Risk,Risk: Third-party SLA risk,Critical,Medium,Mitigated,Business Owner,2027-01-24,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,734,tenant_file
RAID-000734,INIT-0063,Decision,Decision: Budget overrun risk,Critical,High,Mitigated,Security,2027-08-10,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,735,tenant_file
RAID-000735,INIT-0063,Dependency,Dependency: Dependency on platform team,High,Low,Escalated,Delivery Lead,2026-06-11,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,736,tenant_file
RAID-000736,INIT-0063,Action,Action: Legacy interface instability,Critical,Low,Closed,PMO,2027-10-25,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,737,tenant_file
RAID-000737,INIT-0063,Issue,Issue: Change-adoption resistance,Low,Medium,Mitigated,Business Owner,2026-10-06,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,738,tenant_file
RAID-000738,INIT-0063,Action,Action: Integration test environment delay,Low,Low,Open,Security,2027-11-30,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,739,tenant_file
RAID-000739,INIT-0063,Decision,Decision: Regulatory approval pending,Medium,High,Mitigated,Business Owner,2027-01-18,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,740,tenant_file
RAID-000740,INIT-0063,Issue,Issue: Dependency on platform team,Low,Medium,Escalated,Architecture,2026-10-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,741,tenant_file
RAID-000741,INIT-0064,Action,Action: Change-adoption resistance,Medium,Medium,Escalated,Delivery Lead,2026-04-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,742,tenant_file
RAID-000742,INIT-0064,Dependency,Dependency: Key vendor resource availability,High,High,Closed,PMO,2027-02-06,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,743,tenant_file
RAID-000743,INIT-0064,Decision,Decision: Skill gap in delivery team,High,Medium,Open,Business Owner,2026-08-29,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,744,tenant_file
RAID-000744,INIT-0064,Dependency,Dependency: Key vendor resource availability,Medium,Low,Escalated,Architecture,2026-02-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,745,tenant_file
RAID-000745,INIT-0064,Decision,Decision: Regulatory approval pending,Low,Medium,Open,PMO,2026-03-01,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,746,tenant_file
RAID-000746,INIT-0064,Action,Action: Legacy interface instability,Medium,Low,Escalated,Architecture,2027-03-24,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,747,tenant_file
RAID-000747,INIT-0064,Dependency,Dependency: Budget overrun risk,High,Low,In Progress,Delivery Lead,2026-04-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,748,tenant_file
RAID-000748,INIT-0064,Issue,Issue: Skill gap in delivery team,Medium,High,Open,PMO,2027-07-28,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,749,tenant_file
RAID-000749,INIT-0064,Issue,Issue: Scope creep from stakeholders,Medium,Medium,Closed,Security,2027-05-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,750,tenant_file
RAID-000750,INIT-0064,Risk,Risk: Dependency on platform team,High,Low,Closed,PMO,2026-03-07,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,751,tenant_file
RAID-000751,INIT-0065,Action,Action: Key vendor resource availability,Critical,High,In Progress,Delivery Lead,2027-12-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,752,tenant_file
RAID-000752,INIT-0065,Risk,Risk: Change-adoption resistance,High,High,Closed,Data Lead,2026-03-08,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,753,tenant_file
RAID-000753,INIT-0065,Action,Action: Security finding to remediate,High,Low,Mitigated,PMO,2027-11-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,754,tenant_file
RAID-000754,INIT-0065,Risk,Risk: Third-party SLA risk,Critical,Medium,In Progress,Architecture,2027-08-30,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,755,tenant_file
RAID-000755,INIT-0065,Dependency,Dependency: Budget overrun risk,Medium,High,In Progress,Vendor Manager,2027-06-09,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,756,tenant_file
RAID-000756,INIT-0065,Issue,Issue: Budget overrun risk,Medium,Low,In Progress,Data Lead,2027-05-05,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,757,tenant_file
RAID-000757,INIT-0065,Risk,Risk: Legacy interface instability,Critical,High,Mitigated,Delivery Lead,2027-11-12,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,758,tenant_file
RAID-000758,INIT-0065,Decision,Decision: Scope creep from stakeholders,High,Medium,Closed,Vendor Manager,2026-08-23,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,759,tenant_file
RAID-000759,INIT-0065,Dependency,Dependency: Change-adoption resistance,Low,Low,Escalated,Data Lead,2027-06-14,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,760,tenant_file
RAID-000760,INIT-0065,Dependency,Dependency: Data quality below threshold,Low,High,Closed,PMO,2027-10-01,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,761,tenant_file
RAID-000761,INIT-0065,Issue,Issue: Key vendor resource availability,High,High,Closed,Security,2026-07-11,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,762,tenant_file
RAID-000762,INIT-0066,Action,Action: Change-adoption resistance,Critical,Medium,Closed,Vendor Manager,2027-11-27,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,763,tenant_file
RAID-000763,INIT-0066,Issue,Issue: Data quality below threshold,Medium,Low,Closed,Architecture,2027-12-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,764,tenant_file
RAID-000764,INIT-0066,Risk,Risk: Change-adoption resistance,Critical,High,Closed,Business Owner,2026-12-21,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,765,tenant_file
RAID-000765,INIT-0066,Issue,Issue: Data quality below threshold,Critical,Medium,Open,Vendor Manager,2026-04-29,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,766,tenant_file
RAID-000766,INIT-0066,Action,Action: Budget overrun risk,Critical,Medium,Closed,Delivery Lead,2027-10-13,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,767,tenant_file
RAID-000767,INIT-0066,Risk,Risk: Skill gap in delivery team,High,High,In Progress,Business Owner,2026-09-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,768,tenant_file
RAID-000768,INIT-0066,Risk,Risk: Integration test environment delay,Medium,High,In Progress,Data Lead,2027-09-08,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,769,tenant_file
RAID-000769,INIT-0066,Decision,Decision: Key vendor resource availability,Medium,High,Mitigated,Architecture,2026-09-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,770,tenant_file
RAID-000770,INIT-0067,Decision,Decision: Legacy interface instability,Medium,High,Open,PMO,2026-06-20,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,771,tenant_file
RAID-000771,INIT-0067,Action,Action: Integration test environment delay,High,Low,Escalated,Security,2027-10-12,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,772,tenant_file
RAID-000772,INIT-0067,Decision,Decision: Budget overrun risk,Medium,High,Escalated,PMO,2026-05-12,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,773,tenant_file
RAID-000773,INIT-0067,Dependency,Dependency: Skill gap in delivery team,Medium,High,In Progress,Vendor Manager,2027-07-18,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,774,tenant_file
RAID-000774,INIT-0067,Action,Action: Dependency on platform team,High,Low,Mitigated,Security,2027-06-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,775,tenant_file
RAID-000775,INIT-0067,Risk,Risk: Budget overrun risk,Critical,Low,Open,Vendor Manager,2026-03-30,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,776,tenant_file
RAID-000776,INIT-0067,Dependency,Dependency: Security finding to remediate,High,Low,Mitigated,PMO,2026-02-14,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,777,tenant_file
RAID-000777,INIT-0067,Decision,Decision: Regulatory approval pending,Critical,High,Mitigated,Business Owner,2027-08-14,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,778,tenant_file
RAID-000778,INIT-0067,Action,Action: Budget overrun risk,High,High,Escalated,Vendor Manager,2027-10-30,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,779,tenant_file
RAID-000779,INIT-0067,Dependency,Dependency: Skill gap in delivery team,Critical,Low,In Progress,Architecture,2027-12-05,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,780,tenant_file
RAID-000780,INIT-0067,Issue,Issue: Regulatory approval pending,Low,High,Escalated,Business Owner,2026-07-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,781,tenant_file
RAID-000781,INIT-0067,Dependency,Dependency: Dependency on platform team,Medium,Medium,Escalated,PMO,2027-05-14,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,782,tenant_file
RAID-000782,INIT-0067,Risk,Risk: Integration test environment delay,Medium,Medium,In Progress,Vendor Manager,2026-03-27,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,783,tenant_file
RAID-000783,INIT-0067,Action,Action: Data quality below threshold,High,High,Escalated,Vendor Manager,2026-12-24,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,784,tenant_file
RAID-000784,INIT-0068,Risk,Risk: Regulatory approval pending,Medium,Medium,Closed,Delivery Lead,2026-10-15,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,785,tenant_file
RAID-000785,INIT-0068,Dependency,Dependency: Third-party SLA risk,Medium,Low,Closed,Vendor Manager,2027-09-23,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,786,tenant_file
RAID-000786,INIT-0068,Decision,Decision: Key vendor resource availability,High,Medium,Closed,Architecture,2027-05-21,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,787,tenant_file
RAID-000787,INIT-0068,Decision,Decision: Integration test environment delay,Critical,Low,Closed,Architecture,2026-10-09,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,788,tenant_file
RAID-000788,INIT-0068,Dependency,Dependency: Data quality below threshold,High,High,Escalated,Data Lead,2026-04-07,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,789,tenant_file
RAID-000789,INIT-0068,Action,Action: Integration test environment delay,High,Medium,Closed,Business Owner,2027-03-30,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,790,tenant_file
RAID-000790,INIT-0068,Issue,Issue: Legacy interface instability,Critical,High,Open,Vendor Manager,2027-07-14,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,791,tenant_file
RAID-000791,INIT-0068,Issue,Issue: Scope creep from stakeholders,Medium,Medium,Escalated,Data Lead,2026-09-09,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,792,tenant_file
RAID-000792,INIT-0068,Issue,Issue: Key vendor resource availability,Low,High,Open,PMO,2027-08-23,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,793,tenant_file
RAID-000793,INIT-0068,Risk,Risk: Dependency on platform team,Critical,Medium,In Progress,Architecture,2026-02-06,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,794,tenant_file
RAID-000794,INIT-0068,Risk,Risk: Legacy interface instability,Critical,Medium,Escalated,PMO,2026-09-16,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,795,tenant_file
RAID-000795,INIT-0068,Risk,Risk: Legacy interface instability,Critical,Low,Mitigated,Data Lead,2026-02-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,796,tenant_file
RAID-000796,INIT-0068,Issue,Issue: Integration test environment delay,Low,Medium,Mitigated,Architecture,2027-11-16,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,797,tenant_file
RAID-000797,INIT-0068,Risk,Risk: Skill gap in delivery team,Critical,High,In Progress,Security,2027-06-12,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,798,tenant_file
RAID-000798,INIT-0068,Decision,Decision: Scope creep from stakeholders,Critical,High,Mitigated,Data Lead,2026-08-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,799,tenant_file
RAID-000799,INIT-0069,Risk,Risk: Budget overrun risk,Medium,High,Closed,Security,2027-12-10,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,800,tenant_file
RAID-000800,INIT-0069,Dependency,Dependency: Change-adoption resistance,Critical,Low,Escalated,Vendor Manager,2027-11-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,801,tenant_file
RAID-000801,INIT-0069,Risk,Risk: Scope creep from stakeholders,Medium,Low,Open,Business Owner,2026-02-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,802,tenant_file
RAID-000802,INIT-0069,Risk,Risk: Legacy interface instability,Critical,Low,Mitigated,PMO,2027-08-24,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,803,tenant_file
RAID-000803,INIT-0069,Risk,Risk: Skill gap in delivery team,Low,Low,Mitigated,Security,2026-04-16,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,804,tenant_file
RAID-000804,INIT-0069,Decision,Decision: Change-adoption resistance,Low,Low,Open,Architecture,2027-01-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,805,tenant_file
RAID-000805,INIT-0069,Decision,Decision: Key vendor resource availability,Critical,Low,Escalated,PMO,2026-06-12,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,806,tenant_file
RAID-000806,INIT-0069,Action,Action: Legacy interface instability,Critical,Low,Mitigated,Delivery Lead,2027-07-14,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,807,tenant_file
RAID-000807,INIT-0069,Decision,Decision: Data quality below threshold,Medium,High,Mitigated,Delivery Lead,2026-11-16,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,808,tenant_file
RAID-000808,INIT-0069,Decision,Decision: Skill gap in delivery team,Low,High,Mitigated,PMO,2027-08-15,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,809,tenant_file
RAID-000809,INIT-0069,Issue,Issue: Data quality below threshold,Critical,Low,Closed,Business Owner,2027-02-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,810,tenant_file
RAID-000810,INIT-0069,Risk,Risk: Integration test environment delay,High,High,Open,PMO,2027-02-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,811,tenant_file
RAID-000811,INIT-0069,Dependency,Dependency: Key vendor resource availability,High,Low,Open,Delivery Lead,2027-03-01,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,812,tenant_file
RAID-000812,INIT-0069,Dependency,Dependency: Legacy interface instability,Medium,Low,Mitigated,Security,2026-09-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,813,tenant_file
RAID-000813,INIT-0070,Issue,Issue: Scope creep from stakeholders,High,High,Escalated,Security,2027-12-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,814,tenant_file
RAID-000814,INIT-0070,Dependency,Dependency: Dependency on platform team,High,Medium,Closed,PMO,2027-06-03,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,815,tenant_file
RAID-000815,INIT-0070,Dependency,Dependency: Third-party SLA risk,High,Medium,Escalated,Data Lead,2026-01-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,816,tenant_file
RAID-000816,INIT-0070,Issue,Issue: Security finding to remediate,High,Low,Closed,Business Owner,2027-05-13,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,817,tenant_file
RAID-000817,INIT-0070,Action,Action: Data quality below threshold,Medium,High,Escalated,Business Owner,2027-03-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,818,tenant_file
RAID-000818,INIT-0070,Action,Action: Change-adoption resistance,Low,Medium,Escalated,Architecture,2027-05-19,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,819,tenant_file
RAID-000819,INIT-0070,Risk,Risk: Security finding to remediate,Low,High,Escalated,Delivery Lead,2027-11-09,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,820,tenant_file
RAID-000820,INIT-0070,Risk,Risk: Key vendor resource availability,Low,Medium,Closed,Security,2027-09-07,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,821,tenant_file
RAID-000821,INIT-0070,Risk,Risk: Budget overrun risk,Medium,Medium,Escalated,Architecture,2027-06-15,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,822,tenant_file
RAID-000822,INIT-0070,Decision,Decision: Change-adoption resistance,Medium,Medium,In Progress,Security,2026-08-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,823,tenant_file
RAID-000823,INIT-0070,Issue,Issue: Security finding to remediate,Low,High,Open,Vendor Manager,2027-01-01,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,824,tenant_file
RAID-000824,INIT-0070,Issue,Issue: Regulatory approval pending,Low,High,Open,Vendor Manager,2026-09-26,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,825,tenant_file
RAID-000825,INIT-0070,Decision,Decision: Regulatory approval pending,Low,Low,Mitigated,Architecture,2027-07-29,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,826,tenant_file
RAID-000826,INIT-0070,Decision,Decision: Scope creep from stakeholders,High,Medium,Escalated,Architecture,2026-12-14,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,827,tenant_file
RAID-000827,INIT-0070,Action,Action: Integration test environment delay,Low,Medium,Escalated,Delivery Lead,2026-07-08,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,828,tenant_file
RAID-000828,INIT-0071,Decision,Decision: Security finding to remediate,Critical,Medium,Open,PMO,2027-03-21,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,829,tenant_file
RAID-000829,INIT-0071,Issue,Issue: Budget overrun risk,Medium,High,Closed,Delivery Lead,2026-03-29,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,830,tenant_file
RAID-000830,INIT-0071,Issue,Issue: Integration test environment delay,Critical,Medium,In Progress,Business Owner,2026-08-31,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,831,tenant_file
RAID-000831,INIT-0071,Action,Action: Key vendor resource availability,Critical,Low,Escalated,Vendor Manager,2027-05-06,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,832,tenant_file
RAID-000832,INIT-0071,Decision,Decision: Change-adoption resistance,High,Medium,Mitigated,Security,2027-03-29,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,833,tenant_file
RAID-000833,INIT-0071,Decision,Decision: Skill gap in delivery team,Critical,Medium,Mitigated,Delivery Lead,2026-10-14,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,834,tenant_file
RAID-000834,INIT-0071,Decision,Decision: Regulatory approval pending,Medium,Medium,Open,PMO,2027-06-24,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,835,tenant_file
RAID-000835,INIT-0071,Decision,Decision: Dependency on platform team,Critical,Low,Mitigated,Data Lead,2026-03-15,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,836,tenant_file
RAID-000836,INIT-0071,Decision,Decision: Key vendor resource availability,Critical,Low,Escalated,Vendor Manager,2026-09-05,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,837,tenant_file
RAID-000837,INIT-0071,Dependency,Dependency: Legacy interface instability,Medium,Low,Closed,Delivery Lead,2026-07-21,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,838,tenant_file
RAID-000838,INIT-0071,Risk,Risk: Integration test environment delay,Medium,Medium,In Progress,Business Owner,2027-09-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,839,tenant_file
RAID-000839,INIT-0071,Dependency,Dependency: Security finding to remediate,High,High,Closed,Vendor Manager,2026-07-25,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,840,tenant_file
RAID-000840,INIT-0072,Issue,Issue: Dependency on platform team,Medium,Medium,Mitigated,Architecture,2026-11-14,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,841,tenant_file
RAID-000841,INIT-0072,Issue,Issue: Dependency on platform team,Medium,High,Closed,Business Owner,2027-10-16,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,842,tenant_file
