tenant_key,module,page,claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,projection_evidence_ids,source_fact_id,source_dimension,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-178,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-178-evidence,meridian-health-08_spend_value-08_spend_value-row-178,08_spend_value,08_it_budget_spend_value.csv,179,178,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0171,MER-SA07-INT-EVID-0171,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Call center optimization,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,179,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-179,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-179-evidence,meridian-health-08_spend_value-08_spend_value-row-179,08_spend_value,08_it_budget_spend_value.csv,180,179,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0172,MER-SA07-INT-EVID-0172,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Provider quality and performance,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,180,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-180,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-180-evidence,meridian-health-08_spend_value-08_spend_value-row-180,08_spend_value,08_it_budget_spend_value.csv,181,180,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0173,MER-SA07-INT-EVID-0173,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: End-to-end cost transparency,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,181,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-181,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-181-evidence,meridian-health-08_spend_value-08_spend_value-row-181,08_spend_value,08_it_budget_spend_value.csv,182,181,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0174,MER-SA07-INT-EVID-0174,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Payment integrity and leakage reduction,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,182,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-182,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-182-evidence,meridian-health-08_spend_value-08_spend_value-row-182,08_spend_value,08_it_budget_spend_value.csv,183,182,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0175,MER-SA07-INT-EVID-0175,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Automated close and reporting,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,183,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-183,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-183-evidence,meridian-health-08_spend_value-08_spend_value-row-183,08_spend_value,08_it_budget_spend_value.csv,184,183,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0176,MER-SA07-INT-EVID-0176,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,184,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-184,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-184-evidence,meridian-health-08_spend_value-08_spend_value-row-184,08_spend_value,08_it_budget_spend_value.csv,185,184,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0177,MER-SA07-INT-EVID-0177,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,185,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-185,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-185-evidence,meridian-health-08_spend_value-08_spend_value-row-185,08_spend_value,08_it_budget_spend_value.csv,186,185,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0178,MER-SA07-INT-EVID-0178,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Call center optimization,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,186,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-186,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-186-evidence,meridian-health-08_spend_value-08_spend_value-row-186,08_spend_value,08_it_budget_spend_value.csv,187,186,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0179,MER-SA07-INT-EVID-0179,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: Provider quality and performance,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,187,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-187,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-187-evidence,meridian-health-08_spend_value-08_spend_value-row-187,08_spend_value,08_it_budget_spend_value.csv,188,187,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0180,MER-SA07-INT-EVID-0180,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Service Management / IT Operations: End-to-end cost transparency,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,188,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-188,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-188-evidence,meridian-health-08_spend_value-08_spend_value-row-188,08_spend_value,08_it_budget_spend_value.csv,189,188,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0181,MER-SA07-INT-EVID-0181,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,189,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-189,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-189-evidence,meridian-health-08_spend_value-08_spend_value-row-189,08_spend_value,08_it_budget_spend_value.csv,190,189,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0182,MER-SA07-INT-EVID-0182,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: Call center optimization,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,190,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-190,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-190-evidence,meridian-health-08_spend_value-08_spend_value-row-190,08_spend_value,08_it_budget_spend_value.csv,191,190,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0183,MER-SA07-INT-EVID-0183,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: Provider quality and performance,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,191,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-191,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-191-evidence,meridian-health-08_spend_value-08_spend_value-row-191,08_spend_value,08_it_budget_spend_value.csv,192,191,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0184,MER-SA07-INT-EVID-0184,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: End-to-end cost transparency,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,192,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-192,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-192-evidence,meridian-health-08_spend_value-08_spend_value-row-192,08_spend_value,08_it_budget_spend_value.csv,193,192,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0185,MER-SA07-INT-EVID-0185,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: Payment integrity and leakage reduction,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,193,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-193,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-193-evidence,meridian-health-08_spend_value-08_spend_value-row-193,08_spend_value,08_it_budget_spend_value.csv,194,193,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0186,MER-SA07-INT-EVID-0186,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: Automated close and reporting,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,194,found,found
meridian-health,tower,tower,tower-claim-meridian-health-08_spend_value-08_spend_value-row-194,value_hypothesis,ai budget spend,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-194-evidence,meridian-health-08_spend_value-08_spend_value-row-194,08_spend_value,08_it_budget_spend_value.csv,195,194,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0187,MER-SA07-INT-EVID-0187,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Procurement / Vendor Management: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,08_it_budget_spend_value.csv,195,found,found
