tenant_key,module,page,record_type,record_id,label,source_dimension,projection_evidence_ids,projection_status,safe_to_display,claim_basis,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,active_vendor_name,active_system_name,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-205,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-205-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,206,205,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0198,MER-SA07-INT-EVID-0198,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,206,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-206,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-206-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,207,206,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0199,MER-SA07-INT-EVID-0199,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,207,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-207,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-207-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,208,207,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0200,MER-SA07-INT-EVID-0200,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,208,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-208,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-208-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,209,208,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0201,MER-SA07-INT-EVID-0201,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,209,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-209,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-209-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,210,209,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0202,MER-SA07-INT-EVID-0202,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,210,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-210,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-210-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,211,210,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0203,MER-SA07-INT-EVID-0203,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,211,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-211,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-211-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,212,211,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0204,MER-SA07-INT-EVID-0204,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,HR / Workforce / Change Management: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,212,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-212,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-212-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,213,212,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0205,MER-SA07-INT-EVID-0205,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,213,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-213,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-213-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,214,213,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0206,MER-SA07-INT-EVID-0206,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,214,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-214,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-214-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,215,214,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0207,MER-SA07-INT-EVID-0207,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,215,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-215,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-215-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,216,215,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0208,MER-SA07-INT-EVID-0208,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,216,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-216,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-216-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,217,216,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0209,MER-SA07-INT-EVID-0209,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,217,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-217,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-217-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,218,217,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0210,MER-SA07-INT-EVID-0210,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Governed data foundation for AI / LLM automation,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,218,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-218,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-218-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,219,218,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0211,MER-SA07-INT-EVID-0211,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Call center optimization,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,219,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-219,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-219-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,220,219,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0212,MER-SA07-INT-EVID-0212,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Provider quality and performance,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,220,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-220,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-220-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,221,220,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0213,MER-SA07-INT-EVID-0213,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: End-to-end cost transparency,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,221,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-221,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-221-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,222,221,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0214,MER-SA07-INT-EVID-0214,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Payment integrity and leakage reduction,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,222,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-222,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-222-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,223,222,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0215,MER-SA07-INT-EVID-0215,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Automated close and reporting,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,223,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-223,ai budget spend,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-223-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,224,223,MER-SA07-08_IT_BUDGET_SPEND_VALUE-0216,MER-SA07-INT-EVID-0216,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Program / Transformation Office: Unified clinical + claims lakehouse,narrative_value_hypothesis,,,,,08_it_budget_spend_value.csv,224,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-224,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-224-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,225,224,MER-V3-BUD-RUN-APP-01,MER-V3-EVID-BUD-RUN-APP-01,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Epic clinical/EHR run support FY26 budget,fy26_budget_line,,,Epic,Epic Hyperspace; Epic Clarity; Epic Caboodle,08_it_budget_spend_value.csv,225,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-225,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-225-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,226,225,MER-V3-BUD-RUN-APP-02,MER-V3-EVID-BUD-RUN-APP-02,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Payer claims/core admin run support FY26 budget,fy26_budget_line,,,HealthEdge; Cognizant,HealthRules Payer; TriZetto QNXT; Facets,08_it_budget_spend_value.csv,226,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-226,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-226-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,227,226,MER-V3-BUD-RUN-APP-03,MER-V3-EVID-BUD-RUN-APP-03,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,"ERP, revenue cycle, and corporate apps support FY26 budget",fy26_budget_line,,,Oracle; Waystar,Oracle ERP; Waystar RCM,08_it_budget_spend_value.csv,227,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-227,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-227-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,228,227,MER-V3-BUD-RUN-APP-04,MER-V3-EVID-BUD-RUN-APP-04,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Integration and middleware run support FY26 budget,fy26_budget_line,,,Salesforce; Google,MuleSoft; Apigee,08_it_budget_spend_value.csv,228,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-228,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-228-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,229,228,MER-V3-BUD-RUN-APP-05,MER-V3-EVID-BUD-RUN-APP-05,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Quality/regulatory reporting app support FY26 budget,fy26_budget_line,,,NCQA; Tableau,Quality reporting mart; Tableau,08_it_budget_spend_value.csv,229,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-229,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-229-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,230,229,MER-V3-BUD-RUN-APP-06,MER-V3-EVID-BUD-RUN-APP-06,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Workday HR/finance platform run and AI-enabled workflow support FY26 budget,fy26_budget_line,,,Workday,Workday HCM; Workday Finance; Workday AI,08_it_budget_spend_value.csv,230,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-230,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-230-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,231,230,MER-V3-BUD-RUN-INFRA-01,MER-V3-EVID-BUD-RUN-INFRA-01,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Hybrid infrastructure and data center operations FY26 budget,fy26_budget_line,,,Kyndryl; Dell,VMware; enterprise storage,08_it_budget_spend_value.csv,231,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-231,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-231-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,232,231,MER-V3-BUD-RUN-INFRA-02,MER-V3-EVID-BUD-RUN-INFRA-02,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Cloud consumption and platform run FY26 budget,fy26_budget_line,,,AWS; Microsoft,AWS; Azure,08_it_budget_spend_value.csv,232,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-232,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-232-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,233,232,MER-V3-BUD-RUN-INFRA-03,MER-V3-EVID-BUD-RUN-INFRA-03,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,"Network, telecom, and connectivity FY26 budget",fy26_budget_line,,,Cisco; AT&T,Cisco network estate,08_it_budget_spend_value.csv,233,found,found
meridian-health,tower,tower,metric,meridian-health-08_spend_value-08_spend_value-row-233,measured value,08_spend_value,meridian-health-08_spend_value-08_spend_value-row-233-evidence,v3_context_pack_ready,true,,08_it_budget_spend_value.csv,234,233,MER-V3-BUD-RUN-INFRA-04,MER-V3-EVID-BUD-RUN-INFRA-04,high,synthetic_v3_context_generation,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo_phi_free_planning_grade,Database and middleware operations FY26 budget,fy26_budget_line,,,Microsoft; Oracle,SQL Server; Oracle DB,08_it_budget_spend_value.csv,234,found,found
