tenant_key,module,page,artifact_type,artifact_file,artifact_id,section,title,source_fact_id,source_dimension,source_record_id,artifact_evidence_ref_count,artifact_evidence_ref_sample,active_source_file,active_source_row,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_context_item,active_status,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0061,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0061,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,69,MER-SA07-INT-EVID-0061,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Payment integrity and leakage reduction,"Chief Experience Officer / Member Experience says Payment integrity and leakage reduction is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,69,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0062,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0062,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,70,MER-SA07-INT-EVID-0062,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Automated close and reporting,"Chief Experience Officer / Member Experience says Automated close and reporting is promising, but operating model is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,70,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0063,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0063,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,71,MER-SA07-INT-EVID-0063,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Unified clinical + claims lakehouse,"Chief Experience Officer / Member Experience says Unified clinical + claims lakehouse is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,71,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0064,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0064,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,72,MER-SA07-INT-EVID-0064,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Governed data foundation for AI / LLM automation,"Chief Experience Officer / Member Experience says Governed data foundation for AI / LLM automation is promising, but platform is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,72,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0065,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0065,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,73,MER-SA07-INT-EVID-0065,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Call center optimization,"Chief Experience Officer / Member Experience says Call center optimization is promising, but data is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,73,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0066,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0066,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,74,MER-SA07-INT-EVID-0066,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Provider quality and performance,"Chief Experience Officer / Member Experience says Provider quality and performance is promising, but modernization is not decision-grade until Epic Caboodle evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,74,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0067,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0067,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,75,MER-SA07-INT-EVID-0067,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: End-to-end cost transparency,"Chief Experience Officer / Member Experience says End-to-end cost transparency is promising, but AI readiness is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,75,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0068,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0068,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,76,MER-SA07-INT-EVID-0068,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Payment integrity and leakage reduction,"Chief Experience Officer / Member Experience says Payment integrity and leakage reduction is promising, but risk is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,76,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0069,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0069,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,77,MER-SA07-INT-EVID-0069,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Automated close and reporting,"Chief Experience Officer / Member Experience says Automated close and reporting is promising, but metrics is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,77,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0070,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0070,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,78,MER-SA07-INT-EVID-0070,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Unified clinical + claims lakehouse,"Chief Experience Officer / Member Experience says Unified clinical + claims lakehouse is promising, but value is not decision-grade until Databricks on AWS evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,78,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0071,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0071,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,79,MER-SA07-INT-EVID-0071,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Governed data foundation for AI / LLM automation,"Chief Experience Officer / Member Experience says Governed data foundation for AI / LLM automation is promising, but sourcing is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,79,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0072,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0072,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,80,MER-SA07-INT-EVID-0072,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Call center optimization,"Chief Experience Officer / Member Experience says Call center optimization is promising, but evidence is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,80,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0073,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0073,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,81,MER-SA07-INT-EVID-0073,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,COO / Operations: Automated close and reporting,"COO / Operations says Automated close and reporting is promising, but strategy is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,81,found,found
meridian-health,home,knowledge_home,story_block,datasets/tenant-inputs/meridian-health/approved-content/home/story-blocks.json,home:story:what-nexus-knows,What Nexus Knows,"Nexus knows the Meridian context as connected source-backed facts, not as one flat file list.",fact:01_business_functions:MER-SA07-01_BUSINESS_FUNCTIONS-0074,01_business_functions,MER-SA07-01_BUSINESS_FUNCTIONS-0074,160,MER-V3-EVID-0001;MER-V3-EVID-0002;MER-V3-EVID-0003;MER-V3-EVID-0004;MER-V3-EVID-0005;MER-V3-EVID-0006;MER-V3-EVID-0007;MER-V3-EVID-0008;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004,01_business_functions.csv,82,MER-SA07-INT-EVID-0074,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,COO / Operations: Unified clinical + claims lakehouse,"COO / Operations says Unified clinical + claims lakehouse is promising, but operating model is not decision-grade until Epic Caboodle evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,01_business_functions.csv,82,found,found
