tenant_key,edge_key,from_node_key,to_node_key,relationship_type,evidence_id,confidence,active_candidate_status,graph_boundary
skyharbor-air,SHA-EDGE-00510,SHA-NODE-00510,SHA-NODE-00547,governed_by,SHA-EVID-01386,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00511,SHA-NODE-00511,SHA-NODE-00548,supports,SHA-EVID-01387,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00512,SHA-NODE-00512,SHA-NODE-00549,depends_on,SHA-EVID-01388,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00513,SHA-NODE-00513,SHA-NODE-00550,feeds,SHA-EVID-01389,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00514,SHA-NODE-00514,SHA-NODE-00551,owned_by,SHA-EVID-01390,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00515,SHA-NODE-00515,SHA-NODE-00552,funded_by,SHA-EVID-01391,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00516,SHA-NODE-00516,SHA-NODE-00553,blocked_by,SHA-EVID-01392,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00517,SHA-NODE-00517,SHA-NODE-00554,governed_by,SHA-EVID-01393,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00518,SHA-NODE-00518,SHA-NODE-00555,supports,SHA-EVID-01394,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00519,SHA-NODE-00519,SHA-NODE-00556,depends_on,SHA-EVID-01395,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00520,SHA-NODE-00520,SHA-NODE-00557,feeds,SHA-EVID-01396,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00521,SHA-NODE-00521,SHA-NODE-00558,owned_by,SHA-EVID-01397,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00522,SHA-NODE-00522,SHA-NODE-00559,funded_by,SHA-EVID-01398,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00523,SHA-NODE-00523,SHA-NODE-00560,blocked_by,SHA-EVID-01399,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00524,SHA-NODE-00524,SHA-NODE-00561,governed_by,SHA-EVID-01400,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00525,SHA-NODE-00525,SHA-NODE-00562,supports,SHA-EVID-01401,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00526,SHA-NODE-00526,SHA-NODE-00563,depends_on,SHA-EVID-01402,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00527,SHA-NODE-00527,SHA-NODE-00564,feeds,SHA-EVID-01403,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00528,SHA-NODE-00528,SHA-NODE-00565,owned_by,SHA-EVID-01404,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00529,SHA-NODE-00529,SHA-NODE-00566,funded_by,SHA-EVID-01405,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00530,SHA-NODE-00530,SHA-NODE-00567,blocked_by,SHA-EVID-01406,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00531,SHA-NODE-00531,SHA-NODE-00568,governed_by,SHA-EVID-01407,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00532,SHA-NODE-00532,SHA-NODE-00569,supports,SHA-EVID-01408,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00533,SHA-NODE-00533,SHA-NODE-00570,depends_on,SHA-EVID-01409,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00534,SHA-NODE-00534,SHA-NODE-00571,feeds,SHA-EVID-01410,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00535,SHA-NODE-00535,SHA-NODE-00572,owned_by,SHA-EVID-01411,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00536,SHA-NODE-00536,SHA-NODE-00573,funded_by,SHA-EVID-01412,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00537,SHA-NODE-00537,SHA-NODE-00574,blocked_by,SHA-EVID-01413,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00538,SHA-NODE-00538,SHA-NODE-00575,governed_by,SHA-EVID-01414,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00539,SHA-NODE-00539,SHA-NODE-00576,supports,SHA-EVID-01415,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00540,SHA-NODE-00540,SHA-NODE-00577,depends_on,SHA-EVID-01416,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00541,SHA-NODE-00541,SHA-NODE-00578,feeds,SHA-EVID-01417,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00542,SHA-NODE-00542,SHA-NODE-00579,owned_by,SHA-EVID-01418,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00543,SHA-NODE-00543,SHA-NODE-00580,funded_by,SHA-EVID-01419,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00544,SHA-NODE-00544,SHA-NODE-00581,blocked_by,SHA-EVID-01420,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00545,SHA-NODE-00545,SHA-NODE-00582,governed_by,SHA-EVID-01421,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00546,SHA-NODE-00546,SHA-NODE-00583,supports,SHA-EVID-01422,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00547,SHA-NODE-00547,SHA-NODE-00584,depends_on,SHA-EVID-01423,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00548,SHA-NODE-00548,SHA-NODE-00585,feeds,SHA-EVID-01424,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00549,SHA-NODE-00549,SHA-NODE-00586,owned_by,SHA-EVID-01425,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00550,SHA-NODE-00550,SHA-NODE-00587,funded_by,SHA-EVID-01426,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00551,SHA-NODE-00551,SHA-NODE-00588,blocked_by,SHA-EVID-01427,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00552,SHA-NODE-00552,SHA-NODE-00589,governed_by,SHA-EVID-01428,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00553,SHA-NODE-00553,SHA-NODE-00590,supports,SHA-EVID-01429,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00554,SHA-NODE-00554,SHA-NODE-00591,depends_on,SHA-EVID-01430,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00555,SHA-NODE-00555,SHA-NODE-00592,feeds,SHA-EVID-01431,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00556,SHA-NODE-00556,SHA-NODE-00593,owned_by,SHA-EVID-01432,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00557,SHA-NODE-00557,SHA-NODE-00594,funded_by,SHA-EVID-01433,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00558,SHA-NODE-00558,SHA-NODE-00595,blocked_by,SHA-EVID-01434,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00559,SHA-NODE-00559,SHA-NODE-00596,governed_by,SHA-EVID-01435,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00560,SHA-NODE-00560,SHA-NODE-00597,supports,SHA-EVID-01436,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00561,SHA-NODE-00561,SHA-NODE-00598,depends_on,SHA-EVID-01437,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00562,SHA-NODE-00562,SHA-NODE-00599,feeds,SHA-EVID-01438,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00563,SHA-NODE-00563,SHA-NODE-00600,owned_by,SHA-EVID-01439,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00564,SHA-NODE-00564,SHA-NODE-00601,funded_by,SHA-EVID-01440,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00565,SHA-NODE-00565,SHA-NODE-00602,blocked_by,SHA-EVID-01441,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00566,SHA-NODE-00566,SHA-NODE-00603,governed_by,SHA-EVID-01442,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00567,SHA-NODE-00567,SHA-NODE-00604,supports,SHA-EVID-01443,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00568,SHA-NODE-00568,SHA-NODE-00605,depends_on,SHA-EVID-01444,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00569,SHA-NODE-00569,SHA-NODE-00606,feeds,SHA-EVID-01445,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00570,SHA-NODE-00570,SHA-NODE-00607,owned_by,SHA-EVID-01446,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00571,SHA-NODE-00571,SHA-NODE-00608,funded_by,SHA-EVID-01447,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00572,SHA-NODE-00572,SHA-NODE-00609,blocked_by,SHA-EVID-01448,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00573,SHA-NODE-00573,SHA-NODE-00610,governed_by,SHA-EVID-01449,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00574,SHA-NODE-00574,SHA-NODE-00611,supports,SHA-EVID-01450,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00575,SHA-NODE-00575,SHA-NODE-00612,depends_on,SHA-EVID-01451,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00576,SHA-NODE-00576,SHA-NODE-00613,feeds,SHA-EVID-01452,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00577,SHA-NODE-00577,SHA-NODE-00614,owned_by,SHA-EVID-01453,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00578,SHA-NODE-00578,SHA-NODE-00615,funded_by,SHA-EVID-01454,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00579,SHA-NODE-00579,SHA-NODE-00616,blocked_by,SHA-EVID-01455,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00580,SHA-NODE-00580,SHA-NODE-00617,governed_by,SHA-EVID-01456,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00581,SHA-NODE-00581,SHA-NODE-00618,supports,SHA-EVID-01457,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00582,SHA-NODE-00582,SHA-NODE-00619,depends_on,SHA-EVID-01458,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00583,SHA-NODE-00583,SHA-NODE-00620,feeds,SHA-EVID-01459,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00584,SHA-NODE-00584,SHA-NODE-00621,owned_by,SHA-EVID-01460,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00585,SHA-NODE-00585,SHA-NODE-00622,funded_by,SHA-EVID-01801,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00586,SHA-NODE-00586,SHA-NODE-00623,blocked_by,SHA-EVID-01802,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-00587,SHA-NODE-00587,SHA-NODE-00624,governed_by,SHA-EVID-01803,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
