person_key,team_id,role_family,employment_type,level,location
MR-ROLE-1612,TEAM-MR-SERVICE,data_engineer,fte,L3,Oakland
MR-ROLE-1613,TEAM-MR-SERVICE,service_desk,fte,L4,Remote CA
MR-ROLE-1614,TEAM-MR-SERVICE,product_manager,fte,director,Hybrid
MR-ROLE-1615,TEAM-MR-SERVICE,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1616,TEAM-MR-SERVICE,analyst,fte,L2,Roseville
MR-ROLE-1617,TEAM-MR-SERVICE,engineer,fte,L3,Oakland
MR-ROLE-1618,TEAM-MR-SERVICE,app_specialist,fte,L4,Remote CA
MR-ROLE-1619,TEAM-MR-SERVICE,security_engineer,fte,director,Hybrid
MR-ROLE-1620,TEAM-MR-SERVICE,data_engineer,contractor,L1,Sacramento
MR-ROLE-1621,TEAM-MR-SERVICE,service_desk,fte,L2,Roseville
MR-ROLE-1622,TEAM-MR-SERVICE,product_manager,fte,L3,Oakland
MR-ROLE-1623,TEAM-MR-SERVICE,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1624,TEAM-MR-SERVICE,analyst,fte,director,Hybrid
MR-ROLE-1625,TEAM-MR-SERVICE,engineer,fte,L1,Sacramento
MR-ROLE-1626,TEAM-MR-SERVICE,app_specialist,fte,L2,Roseville
MR-ROLE-1627,TEAM-MR-SERVICE,security_engineer,fte,L3,Oakland
MR-ROLE-1628,TEAM-MR-SERVICE,data_engineer,fte,L4,Remote CA
MR-ROLE-1629,TEAM-MR-SERVICE,service_desk,contractor,director,Hybrid
MR-ROLE-1630,TEAM-MR-SERVICE,product_manager,fte,L1,Sacramento
MR-ROLE-1631,TEAM-MR-SERVICE,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1632,TEAM-MR-SERVICE,analyst,fte,L3,Oakland
MR-ROLE-1633,TEAM-MR-SERVICE,engineer,fte,L4,Remote CA
MR-ROLE-1634,TEAM-MR-SERVICE,app_specialist,fte,director,Hybrid
MR-ROLE-1635,TEAM-MR-SERVICE,security_engineer,fte,L1,Sacramento
MR-ROLE-1636,TEAM-MR-SERVICE,data_engineer,fte,L2,Roseville
MR-ROLE-1637,TEAM-MR-SERVICE,service_desk,fte,L3,Oakland
MR-ROLE-1638,TEAM-MR-SERVICE,product_manager,contractor,L4,Remote CA
MR-ROLE-1639,TEAM-MR-SERVICE,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1640,TEAM-MR-SERVICE,analyst,fte,L1,Sacramento
MR-ROLE-1641,TEAM-MR-SERVICE,engineer,fte,L2,Roseville
MR-ROLE-1642,TEAM-MR-SERVICE,app_specialist,fte,L3,Oakland
MR-ROLE-1643,TEAM-MR-SERVICE,security_engineer,fte,L4,Remote CA
MR-ROLE-1644,TEAM-MR-SERVICE,data_engineer,fte,director,Hybrid
MR-ROLE-1645,TEAM-MR-SERVICE,service_desk,fte,L1,Sacramento
MR-ROLE-1646,TEAM-MR-SERVICE,product_manager,fte,L2,Roseville
MR-ROLE-1647,TEAM-MR-SERVICE,clinical_informaticist,contractor,L3,Oakland
MR-ROLE-1648,TEAM-MR-SERVICE,analyst,fte,L4,Remote CA
MR-ROLE-1649,TEAM-MR-SERVICE,engineer,fte,director,Hybrid
MR-ROLE-1650,TEAM-MR-SERVICE,app_specialist,fte,L1,Sacramento
