tenantKey,tenant,sourceRowNumber,systemName,systemCategory,systemType,criticality,businessFunction,deploymentModel,hostingLocation,lifecycleState,sourceFile,originalSourceFile,canonicalLayer,logicalObject,loadedStatus
first-capital-financial,First Capital Financial,132,dbt Labs Catalog & Lineage,data_platform,,critical,data_platform,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,133,Collibra BI Semantic Layer,data_platform,,critical,data_platform,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,134,Databricks ML Serving,data_platform,,high,data_platform,,,rehost,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,135,Snowflake Data Quality,data_platform,,critical,data_platform,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,136,Collibra Lakehouse Ingest 2,data_platform,,high,data_platform,,,rehost,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,137,Collibra Feature Store 2,data_platform,,high,data_platform,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,138,dbt Labs Catalog & Lineage 2,data_platform,,medium,data_platform,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,139,Databricks BI Semantic Layer 2,data_platform,,critical,data_platform,,,optimize,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,140,Collibra ML Serving 2,data_platform,,high,data_platform,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,141,Collibra Data Quality 2,data_platform,,high,data_platform,,,optimize,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,142,Snowflake Lakehouse Ingest 3,data_platform,,high,data_platform,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,143,Snowflake Feature Store 3,data_platform,,medium,data_platform,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,144,Charles River Portfolio Accounting,wealth,,critical,wealth,,,rehost,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,145,Envestnet Advisory Workstation,wealth,,high,wealth,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,146,BlackRock Aladdin Proposal Generator,wealth,,high,wealth,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,147,BlackRock Aladdin Performance Reporting,wealth,,high,wealth,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,148,Charles River Trust Accounting,wealth,,high,wealth,,,retire_candidate,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,149,BlackRock Aladdin Portfolio Accounting 2,wealth,,critical,wealth,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,150,Envestnet Advisory Workstation 2,wealth,,critical,wealth,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,151,Envestnet Proposal Generator 2,wealth,,critical,wealth,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,152,Envestnet Performance Reporting 2,wealth,,critical,wealth,,,rehost,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,153,BlackRock Aladdin Trust Accounting 2,wealth,,critical,wealth,,,retire_candidate,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,154,Charles River Portfolio Accounting 3,wealth,,critical,wealth,,,invest,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,155,BlackRock Aladdin Advisory Workstation 3,wealth,,critical,wealth,,,optimize,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,156,Q2 Commercial Origination,lending,,high,lending,,,rehost,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,157,nCino Spreading Engine,lending,,critical,lending,,,retire_candidate,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,158,nCino Covenant Tracker,lending,,high,lending,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,159,nCino Consumer LOS,lending,,high,lending,,,extend_to_cloud,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,160,Q2 Decisioning,lending,,medium,lending,,,optimize,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
first-capital-financial,First Capital Financial,161,Q2 Commercial Origination 2,lending,,critical,lending,,,optimize,datasets/tenant-inputs/active/first-capital-financial/current/04_applications_systems.csv,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_05_applications_systems.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
