report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-HCDN-02333,denials report 02333,Privacy,candidate retire,ad hoc,DATA-HCDN-01000,source-backed candidate
BI-HCDN-02334,access report 02334,Compliance,executive critical,daily,DATA-HCDN-01003,source-backed candidate
BI-HCDN-02335,finance report 02335,Provider Network,active,weekly,DATA-HCDN-01006,source-backed candidate
BI-HCDN-02336,actuarial report 02336,Value-Based Care,duplicate,monthly,DATA-HCDN-01009,source-backed candidate
BI-HCDN-02337,pharmacy report 02337,Clinical Operations,stale,quarterly,DATA-HCDN-01012,source-backed candidate
BI-HCDN-02338,provider-network report 02338,Revenue Cycle,candidate retire,real-time,DATA-HCDN-01015,source-backed candidate
BI-HCDN-02339,executive report 02339,Patient Access,executive critical,ad hoc,DATA-HCDN-01018,source-backed candidate
BI-HCDN-02340,Stars report 02340,Interoperability,active,daily,DATA-HCDN-01021,KPI definition conflict
BI-HCDN-02341,HEDIS report 02341,Population Health,duplicate,weekly,DATA-HCDN-01024,source-backed candidate
BI-HCDN-02342,CAHPS report 02342,Health Plan Operations,stale,monthly,DATA-HCDN-01027,source-backed candidate
BI-HCDN-02343,RAF report 02343,Medicare Advantage,candidate retire,quarterly,DATA-HCDN-01030,source-backed candidate
BI-HCDN-02344,clinical report 02344,Claims Operations,executive critical,real-time,DATA-HCDN-01033,source-backed candidate
BI-HCDN-02345,claims report 02345,Utilization Management,active,ad hoc,DATA-HCDN-01036,source-backed candidate
BI-HCDN-02346,denials report 02346,Member Services,duplicate,daily,DATA-HCDN-01039,source-backed candidate
BI-HCDN-02347,access report 02347,Quality and Stars,stale,weekly,DATA-HCDN-01042,source-backed candidate
BI-HCDN-02348,finance report 02348,Risk Adjustment,candidate retire,monthly,DATA-HCDN-01045,source-backed candidate
BI-HCDN-02349,actuarial report 02349,Care Management,executive critical,quarterly,DATA-HCDN-01048,owner unclear
BI-HCDN-02350,pharmacy report 02350,Finance,active,real-time,DATA-HCDN-01051,source-backed candidate
BI-HCDN-02351,provider-network report 02351,Coding,duplicate,ad hoc,DATA-HCDN-01054,source-backed candidate
BI-HCDN-02352,executive report 02352,Payer Contracting,stale,daily,DATA-HCDN-01057,KPI definition conflict
BI-HCDN-02353,Stars report 02353,Digital Front Door,candidate retire,weekly,DATA-HCDN-01060,source-backed candidate
BI-HCDN-02354,HEDIS report 02354,Contact Center,executive critical,monthly,DATA-HCDN-01063,source-backed candidate
BI-HCDN-02355,CAHPS report 02355,Ambulatory Care,active,quarterly,DATA-HCDN-01066,source-backed candidate
BI-HCDN-02356,RAF report 02356,Emergency Department,duplicate,real-time,DATA-HCDN-01069,source-backed candidate
BI-HCDN-02357,clinical report 02357,Inpatient,stale,ad hoc,DATA-HCDN-01072,source-backed candidate
BI-HCDN-02358,claims report 02358,Surgery,candidate retire,daily,DATA-HCDN-01075,owner unclear
BI-HCDN-02359,denials report 02359,Imaging,executive critical,weekly,DATA-HCDN-01078,source-backed candidate
BI-HCDN-02360,access report 02360,Lab,active,monthly,DATA-HCDN-01081,source-backed candidate
BI-HCDN-02361,finance report 02361,Pharmacy,duplicate,quarterly,DATA-HCDN-01084,source-backed candidate
BI-HCDN-02362,actuarial report 02362,Oncology,stale,real-time,DATA-HCDN-01087,source-backed candidate
BI-HCDN-02363,pharmacy report 02363,Cardiology,candidate retire,ad hoc,DATA-HCDN-01090,source-backed candidate
BI-HCDN-02364,provider-network report 02364,Data and Analytics,executive critical,daily,DATA-HCDN-01093,KPI definition conflict
BI-HCDN-02365,executive report 02365,Clinical Analytics,active,weekly,DATA-HCDN-01096,source-backed candidate
BI-HCDN-02366,Stars report 02366,Actuarial,duplicate,monthly,DATA-HCDN-01099,source-backed candidate
BI-HCDN-02367,HEDIS report 02367,Departmental Reporting,stale,quarterly,DATA-HCDN-01102,owner unclear
BI-HCDN-02368,CAHPS report 02368,AI Transformation,candidate retire,real-time,DATA-HCDN-01105,source-backed candidate
BI-HCDN-02369,RAF report 02369,Technology,executive critical,ad hoc,DATA-HCDN-01108,source-backed candidate
BI-HCDN-02370,clinical report 02370,Security,active,daily,DATA-HCDN-01111,source-backed candidate
BI-HCDN-02371,claims report 02371,Procurement,duplicate,weekly,DATA-HCDN-01114,source-backed candidate
BI-HCDN-02372,denials report 02372,HR,stale,monthly,DATA-HCDN-01117,source-backed candidate
BI-HCDN-02373,access report 02373,Supply Chain,candidate retire,quarterly,DATA-HCDN-01120,source-backed candidate
BI-HCDN-02374,finance report 02374,Privacy,executive critical,real-time,DATA-HCDN-01123,source-backed candidate
BI-HCDN-02375,actuarial report 02375,Compliance,active,ad hoc,DATA-HCDN-01126,source-backed candidate
BI-HCDN-02376,pharmacy report 02376,Provider Network,duplicate,daily,DATA-HCDN-01129,KPI definition conflict
BI-HCDN-02377,provider-network report 02377,Value-Based Care,stale,weekly,DATA-HCDN-01132,source-backed candidate
BI-HCDN-02378,executive report 02378,Clinical Operations,candidate retire,monthly,DATA-HCDN-01135,source-backed candidate
BI-HCDN-02379,Stars report 02379,Revenue Cycle,executive critical,quarterly,DATA-HCDN-01138,source-backed candidate
BI-HCDN-02380,HEDIS report 02380,Patient Access,active,real-time,DATA-HCDN-01141,source-backed candidate
BI-HCDN-02381,CAHPS report 02381,Interoperability,duplicate,ad hoc,DATA-HCDN-01144,source-backed candidate
BI-HCDN-02382,RAF report 02382,Population Health,stale,daily,DATA-HCDN-01147,source-backed candidate
BI-HCDN-02383,clinical report 02383,Health Plan Operations,candidate retire,weekly,DATA-HCDN-01150,source-backed candidate
BI-HCDN-02384,claims report 02384,Medicare Advantage,executive critical,monthly,DATA-HCDN-01153,source-backed candidate
BI-HCDN-02385,denials report 02385,Claims Operations,active,quarterly,DATA-HCDN-01156,owner unclear
BI-HCDN-02386,access report 02386,Utilization Management,duplicate,real-time,DATA-HCDN-01159,source-backed candidate
BI-HCDN-02387,finance report 02387,Member Services,stale,ad hoc,DATA-HCDN-01162,source-backed candidate
BI-HCDN-02388,actuarial report 02388,Quality and Stars,candidate retire,daily,DATA-HCDN-01165,KPI definition conflict
BI-HCDN-02389,pharmacy report 02389,Risk Adjustment,executive critical,weekly,DATA-HCDN-01168,source-backed candidate
BI-HCDN-02390,provider-network report 02390,Care Management,active,monthly,DATA-HCDN-01171,source-backed candidate
BI-HCDN-02391,executive report 02391,Finance,duplicate,quarterly,DATA-HCDN-01174,source-backed candidate
BI-HCDN-02392,Stars report 02392,Coding,stale,real-time,DATA-HCDN-01177,source-backed candidate
BI-HCDN-02393,HEDIS report 02393,Payer Contracting,candidate retire,ad hoc,DATA-HCDN-01180,source-backed candidate
BI-HCDN-02394,CAHPS report 02394,Digital Front Door,executive critical,daily,DATA-HCDN-01183,owner unclear
BI-HCDN-02395,RAF report 02395,Contact Center,active,weekly,DATA-HCDN-01186,source-backed candidate
BI-HCDN-02396,clinical report 02396,Ambulatory Care,duplicate,monthly,DATA-HCDN-01189,source-backed candidate
BI-HCDN-02397,claims report 02397,Emergency Department,stale,quarterly,DATA-HCDN-01192,source-backed candidate
BI-HCDN-02398,denials report 02398,Inpatient,candidate retire,real-time,DATA-HCDN-01195,source-backed candidate
BI-HCDN-02399,access report 02399,Surgery,executive critical,ad hoc,DATA-HCDN-01198,source-backed candidate
BI-HCDN-02400,finance report 02400,Imaging,active,daily,DATA-HCDN-01201,KPI definition conflict
BI-HCDN-02401,actuarial report 02401,Lab,duplicate,weekly,DATA-HCDN-01204,source-backed candidate
BI-HCDN-02402,pharmacy report 02402,Pharmacy,stale,monthly,DATA-HCDN-01207,source-backed candidate
BI-HCDN-02403,provider-network report 02403,Oncology,candidate retire,quarterly,DATA-HCDN-01210,owner unclear
BI-HCDN-02404,executive report 02404,Cardiology,executive critical,real-time,DATA-HCDN-01213,source-backed candidate
BI-HCDN-02405,Stars report 02405,Data and Analytics,active,ad hoc,DATA-HCDN-01216,source-backed candidate
BI-HCDN-02406,HEDIS report 02406,Clinical Analytics,duplicate,daily,DATA-HCDN-01219,source-backed candidate
BI-HCDN-02407,CAHPS report 02407,Actuarial,stale,weekly,DATA-HCDN-01222,source-backed candidate
BI-HCDN-02408,RAF report 02408,Departmental Reporting,candidate retire,monthly,DATA-HCDN-01225,source-backed candidate
BI-HCDN-02409,clinical report 02409,AI Transformation,executive critical,quarterly,DATA-HCDN-01228,source-backed candidate
BI-HCDN-02410,claims report 02410,Technology,active,real-time,DATA-HCDN-01231,source-backed candidate
BI-HCDN-02411,denials report 02411,Security,duplicate,ad hoc,DATA-HCDN-01234,source-backed candidate
BI-HCDN-02412,access report 02412,Procurement,stale,daily,DATA-HCDN-01237,KPI definition conflict
BI-HCDN-02413,finance report 02413,HR,candidate retire,weekly,DATA-HCDN-01240,source-backed candidate
BI-HCDN-02414,actuarial report 02414,Supply Chain,executive critical,monthly,DATA-HCDN-01243,source-backed candidate
BI-HCDN-02415,pharmacy report 02415,Privacy,active,quarterly,DATA-HCDN-01246,source-backed candidate
BI-HCDN-02416,provider-network report 02416,Compliance,duplicate,real-time,DATA-HCDN-01249,source-backed candidate
BI-HCDN-02417,executive report 02417,Provider Network,stale,ad hoc,DATA-HCDN-01252,source-backed candidate
BI-HCDN-02418,Stars report 02418,Value-Based Care,candidate retire,daily,DATA-HCDN-01255,source-backed candidate
BI-HCDN-02419,HEDIS report 02419,Clinical Operations,executive critical,weekly,DATA-HCDN-01258,source-backed candidate
BI-HCDN-02420,CAHPS report 02420,Revenue Cycle,active,monthly,DATA-HCDN-01261,source-backed candidate
BI-HCDN-02421,RAF report 02421,Patient Access,duplicate,quarterly,DATA-HCDN-01264,owner unclear
BI-HCDN-02422,clinical report 02422,Interoperability,stale,real-time,DATA-HCDN-01267,source-backed candidate
BI-HCDN-02423,claims report 02423,Population Health,candidate retire,ad hoc,DATA-HCDN-01270,source-backed candidate
BI-HCDN-02424,denials report 02424,Health Plan Operations,executive critical,daily,DATA-HCDN-01273,KPI definition conflict
BI-HCDN-02425,access report 02425,Medicare Advantage,active,weekly,DATA-HCDN-01276,source-backed candidate
BI-HCDN-02426,finance report 02426,Claims Operations,duplicate,monthly,DATA-HCDN-01279,source-backed candidate
BI-HCDN-02427,actuarial report 02427,Utilization Management,stale,quarterly,DATA-HCDN-01282,source-backed candidate
BI-HCDN-02428,pharmacy report 02428,Member Services,candidate retire,real-time,DATA-HCDN-01285,source-backed candidate
BI-HCDN-02429,provider-network report 02429,Quality and Stars,executive critical,ad hoc,DATA-HCDN-01288,source-backed candidate
BI-HCDN-02430,executive report 02430,Risk Adjustment,active,daily,DATA-HCDN-01291,owner unclear
BI-HCDN-02431,Stars report 02431,Care Management,duplicate,weekly,DATA-HCDN-01294,source-backed candidate
BI-HCDN-02432,HEDIS report 02432,Finance,stale,monthly,DATA-HCDN-01297,source-backed candidate
BI-HCDN-02433,CAHPS report 02433,Coding,candidate retire,quarterly,DATA-HCDN-01300,source-backed candidate
BI-HCDN-02434,RAF report 02434,Payer Contracting,executive critical,real-time,DATA-HCDN-01303,source-backed candidate
BI-HCDN-02435,clinical report 02435,Digital Front Door,active,ad hoc,DATA-HCDN-01306,source-backed candidate
BI-HCDN-02436,claims report 02436,Contact Center,duplicate,daily,DATA-HCDN-01309,KPI definition conflict
BI-HCDN-02437,denials report 02437,Ambulatory Care,stale,weekly,DATA-HCDN-01312,source-backed candidate
BI-HCDN-02438,access report 02438,Emergency Department,candidate retire,monthly,DATA-HCDN-01315,source-backed candidate
BI-HCDN-02439,finance report 02439,Inpatient,executive critical,quarterly,DATA-HCDN-01318,owner unclear
BI-HCDN-02440,actuarial report 02440,Surgery,active,real-time,DATA-HCDN-01321,source-backed candidate
BI-HCDN-02441,pharmacy report 02441,Imaging,duplicate,ad hoc,DATA-HCDN-01324,source-backed candidate
BI-HCDN-02442,provider-network report 02442,Lab,stale,daily,DATA-HCDN-01327,source-backed candidate
BI-HCDN-02443,executive report 02443,Pharmacy,candidate retire,weekly,DATA-HCDN-01330,source-backed candidate
BI-HCDN-02444,Stars report 02444,Oncology,executive critical,monthly,DATA-HCDN-01333,source-backed candidate
BI-HCDN-02445,HEDIS report 02445,Cardiology,active,quarterly,DATA-HCDN-01336,source-backed candidate
BI-HCDN-02446,CAHPS report 02446,Data and Analytics,duplicate,real-time,DATA-HCDN-01339,source-backed candidate
BI-HCDN-02447,RAF report 02447,Clinical Analytics,stale,ad hoc,DATA-HCDN-01342,source-backed candidate
BI-HCDN-02448,clinical report 02448,Actuarial,candidate retire,daily,DATA-HCDN-01345,KPI definition conflict
BI-HCDN-02449,claims report 02449,Departmental Reporting,executive critical,weekly,DATA-HCDN-01348,source-backed candidate
BI-HCDN-02450,denials report 02450,AI Transformation,active,monthly,DATA-HCDN-01351,source-backed candidate
BI-HCDN-02451,access report 02451,Technology,duplicate,quarterly,DATA-HCDN-01354,source-backed candidate
BI-HCDN-02452,finance report 02452,Security,stale,real-time,DATA-HCDN-01357,source-backed candidate
BI-HCDN-02453,actuarial report 02453,Procurement,candidate retire,ad hoc,DATA-HCDN-01360,source-backed candidate
BI-HCDN-02454,pharmacy report 02454,HR,executive critical,daily,DATA-HCDN-01363,source-backed candidate
BI-HCDN-02455,provider-network report 02455,Supply Chain,active,weekly,DATA-HCDN-01366,source-backed candidate
BI-HCDN-02456,executive report 02456,Privacy,duplicate,monthly,DATA-HCDN-01369,source-backed candidate
BI-HCDN-02457,Stars report 02457,Compliance,stale,quarterly,DATA-HCDN-01372,owner unclear
BI-HCDN-02458,HEDIS report 02458,Provider Network,candidate retire,real-time,DATA-HCDN-01375,source-backed candidate
BI-HCDN-02459,CAHPS report 02459,Value-Based Care,executive critical,ad hoc,DATA-HCDN-01378,source-backed candidate
BI-HCDN-02460,RAF report 02460,Clinical Operations,active,daily,DATA-HCDN-01381,KPI definition conflict
BI-HCDN-02461,clinical report 02461,Revenue Cycle,duplicate,weekly,DATA-HCDN-01384,source-backed candidate
BI-HCDN-02462,claims report 02462,Patient Access,stale,monthly,DATA-HCDN-01387,source-backed candidate
BI-HCDN-02463,denials report 02463,Interoperability,candidate retire,quarterly,DATA-HCDN-01390,source-backed candidate
BI-HCDN-02464,access report 02464,Population Health,executive critical,real-time,DATA-HCDN-01393,source-backed candidate
BI-HCDN-02465,finance report 02465,Health Plan Operations,active,ad hoc,DATA-HCDN-01396,source-backed candidate
BI-HCDN-02466,actuarial report 02466,Medicare Advantage,duplicate,daily,DATA-HCDN-01399,owner unclear
BI-HCDN-02467,pharmacy report 02467,Claims Operations,stale,weekly,DATA-HCDN-01402,source-backed candidate
BI-HCDN-02468,provider-network report 02468,Utilization Management,candidate retire,monthly,DATA-HCDN-01405,source-backed candidate
BI-HCDN-02469,executive report 02469,Member Services,executive critical,quarterly,DATA-HCDN-01408,source-backed candidate
BI-HCDN-02470,Stars report 02470,Quality and Stars,active,real-time,DATA-HCDN-01411,source-backed candidate
BI-HCDN-02471,HEDIS report 02471,Risk Adjustment,duplicate,ad hoc,DATA-HCDN-01414,source-backed candidate
BI-HCDN-02472,CAHPS report 02472,Care Management,stale,daily,DATA-HCDN-01417,KPI definition conflict
BI-HCDN-02473,RAF report 02473,Finance,candidate retire,weekly,DATA-HCDN-01420,source-backed candidate
BI-HCDN-02474,clinical report 02474,Coding,executive critical,monthly,DATA-HCDN-01423,source-backed candidate
BI-HCDN-02475,claims report 02475,Payer Contracting,active,quarterly,DATA-HCDN-01426,owner unclear
BI-HCDN-02476,denials report 02476,Digital Front Door,duplicate,real-time,DATA-HCDN-01429,source-backed candidate
BI-HCDN-02477,access report 02477,Contact Center,stale,ad hoc,DATA-HCDN-01432,source-backed candidate
BI-HCDN-02478,finance report 02478,Ambulatory Care,candidate retire,daily,DATA-HCDN-01435,source-backed candidate
BI-HCDN-02479,actuarial report 02479,Emergency Department,executive critical,weekly,DATA-HCDN-01438,source-backed candidate
BI-HCDN-02480,pharmacy report 02480,Inpatient,active,monthly,DATA-HCDN-01441,source-backed candidate
BI-HCDN-02481,provider-network report 02481,Surgery,duplicate,quarterly,DATA-HCDN-01444,source-backed candidate
BI-HCDN-02482,executive report 02482,Imaging,stale,real-time,DATA-HCDN-01447,source-backed candidate
BI-HCDN-02483,Stars report 02483,Lab,candidate retire,ad hoc,DATA-HCDN-01450,source-backed candidate
BI-HCDN-02484,HEDIS report 02484,Pharmacy,executive critical,daily,DATA-HCDN-01453,KPI definition conflict
BI-HCDN-02485,CAHPS report 02485,Oncology,active,weekly,DATA-HCDN-01456,source-backed candidate
BI-HCDN-02486,RAF report 02486,Cardiology,duplicate,monthly,DATA-HCDN-01459,source-backed candidate
BI-HCDN-02487,clinical report 02487,Data and Analytics,stale,quarterly,DATA-HCDN-01462,source-backed candidate
BI-HCDN-02488,claims report 02488,Clinical Analytics,candidate retire,real-time,DATA-HCDN-01465,source-backed candidate
BI-HCDN-02489,denials report 02489,Actuarial,executive critical,ad hoc,DATA-HCDN-01468,source-backed candidate
