control_id,control_name,business_function,control_status,source_id
CTRL-HCDN-0928,data lineage certification,Cardiology,needs evidence,SRC-HCDN-CTRL-129
CTRL-HCDN-0929,vendor BAA review,Data and Analytics,candidate,SRC-HCDN-CTRL-130
CTRL-HCDN-0930,resilience test,Clinical Analytics,designed,SRC-HCDN-CTRL-131
CTRL-HCDN-0931,incident review,Actuarial,operating,SRC-HCDN-CTRL-132
CTRL-HCDN-0932,financial approval,Departmental Reporting,gap,SRC-HCDN-CTRL-133
CTRL-HCDN-0933,privacy review,AI Transformation,needs evidence,SRC-HCDN-CTRL-134
CTRL-HCDN-0934,model-risk review,Technology,candidate,SRC-HCDN-CTRL-135
CTRL-HCDN-0935,PHI access review,Security,designed,SRC-HCDN-CTRL-136
CTRL-HCDN-0936,measure attestation,Procurement,operating,SRC-HCDN-CTRL-137
CTRL-HCDN-0937,CMS submission control,HR,gap,SRC-HCDN-CTRL-138
CTRL-HCDN-0938,change control,Supply Chain,needs evidence,SRC-HCDN-CTRL-139
CTRL-HCDN-0939,data lineage certification,Privacy,candidate,SRC-HCDN-CTRL-140
CTRL-HCDN-0940,vendor BAA review,Compliance,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-0941,resilience test,Provider Network,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-0942,incident review,Value-Based Care,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-0943,financial approval,Clinical Operations,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-0944,privacy review,Revenue Cycle,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-0945,model-risk review,Patient Access,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-0946,PHI access review,Interoperability,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-0947,measure attestation,Population Health,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-0948,CMS submission control,Health Plan Operations,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-0949,change control,Medicare Advantage,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-0950,data lineage certification,Claims Operations,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-0951,vendor BAA review,Utilization Management,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-0952,resilience test,Member Services,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-0953,incident review,Quality and Stars,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-0954,financial approval,Risk Adjustment,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-0955,privacy review,Care Management,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-0956,model-risk review,Finance,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-0957,PHI access review,Coding,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-0958,measure attestation,Payer Contracting,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-0959,CMS submission control,Digital Front Door,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-0960,change control,Contact Center,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-0961,data lineage certification,Ambulatory Care,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-0962,vendor BAA review,Emergency Department,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-0963,resilience test,Inpatient,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-0964,incident review,Surgery,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-0965,financial approval,Imaging,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-0966,privacy review,Lab,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-0967,model-risk review,Pharmacy,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-0968,PHI access review,Oncology,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-0969,measure attestation,Cardiology,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-0970,CMS submission control,Data and Analytics,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-0971,change control,Clinical Analytics,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-0972,data lineage certification,Actuarial,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-0973,vendor BAA review,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-0974,resilience test,AI Transformation,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-0975,incident review,Technology,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-0976,financial approval,Security,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-0977,privacy review,Procurement,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-0978,model-risk review,HR,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-0979,PHI access review,Supply Chain,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-0980,measure attestation,Privacy,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-0981,CMS submission control,Compliance,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-0982,change control,Provider Network,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-0983,data lineage certification,Value-Based Care,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-0984,vendor BAA review,Clinical Operations,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-0985,resilience test,Revenue Cycle,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-0986,incident review,Patient Access,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-0987,financial approval,Interoperability,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-0988,privacy review,Population Health,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-0989,model-risk review,Health Plan Operations,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-0990,PHI access review,Medicare Advantage,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-0991,measure attestation,Claims Operations,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-0992,CMS submission control,Utilization Management,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-0993,change control,Member Services,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-0994,data lineage certification,Quality and Stars,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-0995,vendor BAA review,Risk Adjustment,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-0996,resilience test,Care Management,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-0997,incident review,Finance,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-0998,financial approval,Coding,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-0999,privacy review,Payer Contracting,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-1000,model-risk review,Digital Front Door,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-1001,PHI access review,Contact Center,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-1002,measure attestation,Ambulatory Care,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-1003,CMS submission control,Emergency Department,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-1004,change control,Inpatient,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-1005,data lineage certification,Surgery,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-1006,vendor BAA review,Imaging,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-1007,resilience test,Lab,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-1008,incident review,Pharmacy,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-1009,financial approval,Oncology,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-1010,privacy review,Cardiology,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-1011,model-risk review,Data and Analytics,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-1012,PHI access review,Clinical Analytics,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-1013,measure attestation,Actuarial,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-1014,CMS submission control,Departmental Reporting,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-1015,change control,AI Transformation,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-1016,data lineage certification,Technology,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-1017,vendor BAA review,Security,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-1018,resilience test,Procurement,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-1019,incident review,HR,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-1020,financial approval,Supply Chain,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-1021,privacy review,Privacy,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-1022,model-risk review,Compliance,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-1023,PHI access review,Provider Network,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-1024,measure attestation,Value-Based Care,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-1025,CMS submission control,Clinical Operations,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-1026,change control,Revenue Cycle,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-1027,data lineage certification,Patient Access,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-1028,vendor BAA review,Interoperability,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-1029,resilience test,Population Health,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-1030,incident review,Health Plan Operations,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-1031,financial approval,Medicare Advantage,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-1032,privacy review,Claims Operations,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-1033,model-risk review,Utilization Management,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-1034,PHI access review,Member Services,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-1035,measure attestation,Quality and Stars,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-1036,CMS submission control,Risk Adjustment,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-1037,change control,Care Management,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-1038,data lineage certification,Finance,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-1039,vendor BAA review,Coding,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-1040,resilience test,Payer Contracting,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-1041,incident review,Digital Front Door,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-1042,financial approval,Contact Center,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-1043,privacy review,Ambulatory Care,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-1044,model-risk review,Emergency Department,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-1045,PHI access review,Inpatient,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-1046,measure attestation,Surgery,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-1047,CMS submission control,Imaging,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-1048,change control,Lab,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-1049,data lineage certification,Pharmacy,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-1050,vendor BAA review,Oncology,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-1051,resilience test,Cardiology,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-1052,incident review,Data and Analytics,gap,SRC-HCDN-CTRL-093
CTRL-HCDN-1053,financial approval,Clinical Analytics,needs evidence,SRC-HCDN-CTRL-094
CTRL-HCDN-1054,privacy review,Actuarial,candidate,SRC-HCDN-CTRL-095
CTRL-HCDN-1055,model-risk review,Departmental Reporting,designed,SRC-HCDN-CTRL-096
CTRL-HCDN-1056,PHI access review,AI Transformation,operating,SRC-HCDN-CTRL-097
CTRL-HCDN-1057,measure attestation,Technology,gap,SRC-HCDN-CTRL-098
CTRL-HCDN-1058,CMS submission control,Security,needs evidence,SRC-HCDN-CTRL-099
CTRL-HCDN-1059,change control,Procurement,candidate,SRC-HCDN-CTRL-100
CTRL-HCDN-1060,data lineage certification,HR,designed,SRC-HCDN-CTRL-101
CTRL-HCDN-1061,vendor BAA review,Supply Chain,operating,SRC-HCDN-CTRL-102
CTRL-HCDN-1062,resilience test,Privacy,gap,SRC-HCDN-CTRL-103
CTRL-HCDN-1063,incident review,Compliance,needs evidence,SRC-HCDN-CTRL-104
CTRL-HCDN-1064,financial approval,Provider Network,candidate,SRC-HCDN-CTRL-105
CTRL-HCDN-1065,privacy review,Value-Based Care,designed,SRC-HCDN-CTRL-106
CTRL-HCDN-1066,model-risk review,Clinical Operations,operating,SRC-HCDN-CTRL-107
CTRL-HCDN-1067,PHI access review,Revenue Cycle,gap,SRC-HCDN-CTRL-108
CTRL-HCDN-1068,measure attestation,Patient Access,needs evidence,SRC-HCDN-CTRL-109
CTRL-HCDN-1069,CMS submission control,Interoperability,candidate,SRC-HCDN-CTRL-110
CTRL-HCDN-1070,change control,Population Health,designed,SRC-HCDN-CTRL-111
CTRL-HCDN-1071,data lineage certification,Health Plan Operations,operating,SRC-HCDN-CTRL-112
CTRL-HCDN-1072,vendor BAA review,Medicare Advantage,gap,SRC-HCDN-CTRL-113
CTRL-HCDN-1073,resilience test,Claims Operations,needs evidence,SRC-HCDN-CTRL-114
CTRL-HCDN-1074,incident review,Utilization Management,candidate,SRC-HCDN-CTRL-115
CTRL-HCDN-1075,financial approval,Member Services,designed,SRC-HCDN-CTRL-116
CTRL-HCDN-1076,privacy review,Quality and Stars,operating,SRC-HCDN-CTRL-117
CTRL-HCDN-1077,model-risk review,Risk Adjustment,gap,SRC-HCDN-CTRL-118
CTRL-HCDN-1078,PHI access review,Care Management,needs evidence,SRC-HCDN-CTRL-119
CTRL-HCDN-1079,measure attestation,Finance,candidate,SRC-HCDN-CTRL-120
CTRL-HCDN-1080,CMS submission control,Coding,designed,SRC-HCDN-CTRL-121
CTRL-HCDN-1081,change control,Payer Contracting,operating,SRC-HCDN-CTRL-122
CTRL-HCDN-1082,data lineage certification,Digital Front Door,gap,SRC-HCDN-CTRL-123
CTRL-HCDN-1083,vendor BAA review,Contact Center,needs evidence,SRC-HCDN-CTRL-124
CTRL-HCDN-1084,resilience test,Ambulatory Care,candidate,SRC-HCDN-CTRL-125
CTRL-HCDN-1085,incident review,Emergency Department,designed,SRC-HCDN-CTRL-126
CTRL-HCDN-1086,financial approval,Inpatient,operating,SRC-HCDN-CTRL-127
CTRL-HCDN-1087,privacy review,Surgery,gap,SRC-HCDN-CTRL-128
CTRL-HCDN-1088,model-risk review,Imaging,needs evidence,SRC-HCDN-CTRL-129
CTRL-HCDN-1089,PHI access review,Lab,candidate,SRC-HCDN-CTRL-130
CTRL-HCDN-1090,measure attestation,Pharmacy,designed,SRC-HCDN-CTRL-131
CTRL-HCDN-1091,CMS submission control,Oncology,operating,SRC-HCDN-CTRL-132
CTRL-HCDN-1092,change control,Cardiology,gap,SRC-HCDN-CTRL-133
CTRL-HCDN-1093,data lineage certification,Data and Analytics,needs evidence,SRC-HCDN-CTRL-134
CTRL-HCDN-1094,vendor BAA review,Clinical Analytics,candidate,SRC-HCDN-CTRL-135
CTRL-HCDN-1095,resilience test,Actuarial,designed,SRC-HCDN-CTRL-136
CTRL-HCDN-1096,incident review,Departmental Reporting,operating,SRC-HCDN-CTRL-137
CTRL-HCDN-1097,financial approval,AI Transformation,gap,SRC-HCDN-CTRL-138
CTRL-HCDN-1098,privacy review,Technology,needs evidence,SRC-HCDN-CTRL-139
CTRL-HCDN-1099,model-risk review,Security,candidate,SRC-HCDN-CTRL-140
CTRL-HCDN-1100,PHI access review,Procurement,designed,SRC-HCDN-CTRL-141
CTRL-HCDN-1101,measure attestation,HR,operating,SRC-HCDN-CTRL-142
CTRL-HCDN-1102,CMS submission control,Supply Chain,gap,SRC-HCDN-CTRL-143
CTRL-HCDN-1103,change control,Privacy,needs evidence,SRC-HCDN-CTRL-144
CTRL-HCDN-1104,data lineage certification,Compliance,candidate,SRC-HCDN-CTRL-145
CTRL-HCDN-1105,vendor BAA review,Provider Network,designed,SRC-HCDN-CTRL-146
CTRL-HCDN-1106,resilience test,Value-Based Care,operating,SRC-HCDN-CTRL-147
CTRL-HCDN-1107,incident review,Clinical Operations,gap,SRC-HCDN-CTRL-148
CTRL-HCDN-1108,financial approval,Revenue Cycle,needs evidence,SRC-HCDN-CTRL-149
CTRL-HCDN-1109,privacy review,Patient Access,candidate,SRC-HCDN-CTRL-150
CTRL-HCDN-1110,model-risk review,Interoperability,designed,SRC-HCDN-CTRL-151
CTRL-HCDN-1111,PHI access review,Population Health,operating,SRC-HCDN-CTRL-152
CTRL-HCDN-1112,measure attestation,Health Plan Operations,gap,SRC-HCDN-CTRL-153
CTRL-HCDN-1113,CMS submission control,Medicare Advantage,needs evidence,SRC-HCDN-CTRL-154
CTRL-HCDN-1114,change control,Claims Operations,candidate,SRC-HCDN-CTRL-155
CTRL-HCDN-1115,data lineage certification,Utilization Management,designed,SRC-HCDN-CTRL-156
CTRL-HCDN-1116,vendor BAA review,Member Services,operating,SRC-HCDN-CTRL-157
CTRL-HCDN-1117,resilience test,Quality and Stars,gap,SRC-HCDN-CTRL-158
CTRL-HCDN-1118,incident review,Risk Adjustment,needs evidence,SRC-HCDN-CTRL-159
CTRL-HCDN-1119,financial approval,Care Management,candidate,SRC-HCDN-CTRL-160
CTRL-HCDN-1120,privacy review,Finance,designed,SRC-HCDN-CTRL-001
CTRL-HCDN-1121,model-risk review,Coding,operating,SRC-HCDN-CTRL-002
CTRL-HCDN-1122,PHI access review,Payer Contracting,gap,SRC-HCDN-CTRL-003
CTRL-HCDN-1123,measure attestation,Digital Front Door,needs evidence,SRC-HCDN-CTRL-004
CTRL-HCDN-1124,CMS submission control,Contact Center,candidate,SRC-HCDN-CTRL-005
CTRL-HCDN-1125,change control,Ambulatory Care,designed,SRC-HCDN-CTRL-006
CTRL-HCDN-1126,data lineage certification,Emergency Department,operating,SRC-HCDN-CTRL-007
CTRL-HCDN-1127,vendor BAA review,Inpatient,gap,SRC-HCDN-CTRL-008
CTRL-HCDN-1128,resilience test,Surgery,needs evidence,SRC-HCDN-CTRL-009
CTRL-HCDN-1129,incident review,Imaging,candidate,SRC-HCDN-CTRL-010
CTRL-HCDN-1130,financial approval,Lab,designed,SRC-HCDN-CTRL-011
CTRL-HCDN-1131,privacy review,Pharmacy,operating,SRC-HCDN-CTRL-012
CTRL-HCDN-1132,model-risk review,Oncology,gap,SRC-HCDN-CTRL-013
CTRL-HCDN-1133,PHI access review,Cardiology,needs evidence,SRC-HCDN-CTRL-014
CTRL-HCDN-1134,measure attestation,Data and Analytics,candidate,SRC-HCDN-CTRL-015
CTRL-HCDN-1135,CMS submission control,Clinical Analytics,designed,SRC-HCDN-CTRL-016
CTRL-HCDN-1136,change control,Actuarial,operating,SRC-HCDN-CTRL-017
CTRL-HCDN-1137,data lineage certification,Departmental Reporting,gap,SRC-HCDN-CTRL-018
CTRL-HCDN-1138,vendor BAA review,AI Transformation,needs evidence,SRC-HCDN-CTRL-019
CTRL-HCDN-1139,resilience test,Technology,candidate,SRC-HCDN-CTRL-020
CTRL-HCDN-1140,incident review,Security,designed,SRC-HCDN-CTRL-021
CTRL-HCDN-1141,financial approval,Procurement,operating,SRC-HCDN-CTRL-022
CTRL-HCDN-1142,privacy review,HR,gap,SRC-HCDN-CTRL-023
CTRL-HCDN-1143,model-risk review,Supply Chain,needs evidence,SRC-HCDN-CTRL-024
CTRL-HCDN-1144,PHI access review,Privacy,candidate,SRC-HCDN-CTRL-025
CTRL-HCDN-1145,measure attestation,Compliance,designed,SRC-HCDN-CTRL-026
CTRL-HCDN-1146,CMS submission control,Provider Network,operating,SRC-HCDN-CTRL-027
CTRL-HCDN-1147,change control,Value-Based Care,gap,SRC-HCDN-CTRL-028
CTRL-HCDN-1148,data lineage certification,Clinical Operations,needs evidence,SRC-HCDN-CTRL-029
CTRL-HCDN-1149,vendor BAA review,Revenue Cycle,candidate,SRC-HCDN-CTRL-030
CTRL-HCDN-1150,resilience test,Patient Access,designed,SRC-HCDN-CTRL-031
CTRL-HCDN-1151,incident review,Interoperability,operating,SRC-HCDN-CTRL-032
CTRL-HCDN-1152,financial approval,Population Health,gap,SRC-HCDN-CTRL-033
CTRL-HCDN-1153,privacy review,Health Plan Operations,needs evidence,SRC-HCDN-CTRL-034
CTRL-HCDN-1154,model-risk review,Medicare Advantage,candidate,SRC-HCDN-CTRL-035
CTRL-HCDN-1155,PHI access review,Claims Operations,designed,SRC-HCDN-CTRL-036
CTRL-HCDN-1156,measure attestation,Utilization Management,operating,SRC-HCDN-CTRL-037
CTRL-HCDN-1157,CMS submission control,Member Services,gap,SRC-HCDN-CTRL-038
CTRL-HCDN-1158,change control,Quality and Stars,needs evidence,SRC-HCDN-CTRL-039
CTRL-HCDN-1159,data lineage certification,Risk Adjustment,candidate,SRC-HCDN-CTRL-040
CTRL-HCDN-1160,vendor BAA review,Care Management,designed,SRC-HCDN-CTRL-041
CTRL-HCDN-1161,resilience test,Finance,operating,SRC-HCDN-CTRL-042
CTRL-HCDN-1162,incident review,Coding,gap,SRC-HCDN-CTRL-043
CTRL-HCDN-1163,financial approval,Payer Contracting,needs evidence,SRC-HCDN-CTRL-044
CTRL-HCDN-1164,privacy review,Digital Front Door,candidate,SRC-HCDN-CTRL-045
CTRL-HCDN-1165,model-risk review,Contact Center,designed,SRC-HCDN-CTRL-046
CTRL-HCDN-1166,PHI access review,Ambulatory Care,operating,SRC-HCDN-CTRL-047
CTRL-HCDN-1167,measure attestation,Emergency Department,gap,SRC-HCDN-CTRL-048
CTRL-HCDN-1168,CMS submission control,Inpatient,needs evidence,SRC-HCDN-CTRL-049
CTRL-HCDN-1169,change control,Surgery,candidate,SRC-HCDN-CTRL-050
CTRL-HCDN-1170,data lineage certification,Imaging,designed,SRC-HCDN-CTRL-051
CTRL-HCDN-1171,vendor BAA review,Lab,operating,SRC-HCDN-CTRL-052
CTRL-HCDN-1172,resilience test,Pharmacy,gap,SRC-HCDN-CTRL-053
CTRL-HCDN-1173,incident review,Oncology,needs evidence,SRC-HCDN-CTRL-054
CTRL-HCDN-1174,financial approval,Cardiology,candidate,SRC-HCDN-CTRL-055
CTRL-HCDN-1175,privacy review,Data and Analytics,designed,SRC-HCDN-CTRL-056
CTRL-HCDN-1176,model-risk review,Clinical Analytics,operating,SRC-HCDN-CTRL-057
CTRL-HCDN-1177,PHI access review,Actuarial,gap,SRC-HCDN-CTRL-058
CTRL-HCDN-1178,measure attestation,Departmental Reporting,needs evidence,SRC-HCDN-CTRL-059
CTRL-HCDN-1179,CMS submission control,AI Transformation,candidate,SRC-HCDN-CTRL-060
CTRL-HCDN-1180,change control,Technology,designed,SRC-HCDN-CTRL-061
CTRL-HCDN-1181,data lineage certification,Security,operating,SRC-HCDN-CTRL-062
CTRL-HCDN-1182,vendor BAA review,Procurement,gap,SRC-HCDN-CTRL-063
CTRL-HCDN-1183,resilience test,HR,needs evidence,SRC-HCDN-CTRL-064
CTRL-HCDN-1184,incident review,Supply Chain,candidate,SRC-HCDN-CTRL-065
CTRL-HCDN-1185,financial approval,Privacy,designed,SRC-HCDN-CTRL-066
CTRL-HCDN-1186,privacy review,Compliance,operating,SRC-HCDN-CTRL-067
CTRL-HCDN-1187,model-risk review,Provider Network,gap,SRC-HCDN-CTRL-068
CTRL-HCDN-1188,PHI access review,Value-Based Care,needs evidence,SRC-HCDN-CTRL-069
CTRL-HCDN-1189,measure attestation,Clinical Operations,candidate,SRC-HCDN-CTRL-070
CTRL-HCDN-1190,CMS submission control,Revenue Cycle,designed,SRC-HCDN-CTRL-071
CTRL-HCDN-1191,change control,Patient Access,operating,SRC-HCDN-CTRL-072
CTRL-HCDN-1192,data lineage certification,Interoperability,gap,SRC-HCDN-CTRL-073
CTRL-HCDN-1193,vendor BAA review,Population Health,needs evidence,SRC-HCDN-CTRL-074
CTRL-HCDN-1194,resilience test,Health Plan Operations,candidate,SRC-HCDN-CTRL-075
CTRL-HCDN-1195,incident review,Medicare Advantage,designed,SRC-HCDN-CTRL-076
CTRL-HCDN-1196,financial approval,Claims Operations,operating,SRC-HCDN-CTRL-077
CTRL-HCDN-1197,privacy review,Utilization Management,gap,SRC-HCDN-CTRL-078
CTRL-HCDN-1198,model-risk review,Member Services,needs evidence,SRC-HCDN-CTRL-079
CTRL-HCDN-1199,PHI access review,Quality and Stars,candidate,SRC-HCDN-CTRL-080
CTRL-HCDN-1200,measure attestation,Risk Adjustment,designed,SRC-HCDN-CTRL-081
CTRL-HCDN-1201,CMS submission control,Care Management,operating,SRC-HCDN-CTRL-082
CTRL-HCDN-1202,change control,Finance,gap,SRC-HCDN-CTRL-083
CTRL-HCDN-1203,data lineage certification,Coding,needs evidence,SRC-HCDN-CTRL-084
CTRL-HCDN-1204,vendor BAA review,Payer Contracting,candidate,SRC-HCDN-CTRL-085
CTRL-HCDN-1205,resilience test,Digital Front Door,designed,SRC-HCDN-CTRL-086
CTRL-HCDN-1206,incident review,Contact Center,operating,SRC-HCDN-CTRL-087
CTRL-HCDN-1207,financial approval,Ambulatory Care,gap,SRC-HCDN-CTRL-088
CTRL-HCDN-1208,privacy review,Emergency Department,needs evidence,SRC-HCDN-CTRL-089
CTRL-HCDN-1209,model-risk review,Inpatient,candidate,SRC-HCDN-CTRL-090
CTRL-HCDN-1210,PHI access review,Surgery,designed,SRC-HCDN-CTRL-091
CTRL-HCDN-1211,measure attestation,Imaging,operating,SRC-HCDN-CTRL-092
CTRL-HCDN-1212,CMS submission control,Lab,gap,SRC-HCDN-CTRL-093
