data_product_id,data_product_name,domain,platform_pattern,business_function,logical_footprint,ingestion_pattern,lineage_status,ai_or_bi_use,vendor_id
DATA-HCDN-00329,PATIENT_ACCESS product 00329,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Revenue Cycle,2.5 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-330
DATA-HCDN-00330,PHARMACY_PBM product 00330,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Patient Access,2.5 TB/PB logical footprint family,X12/claims feed,lineage incomplete,BI / operational analytics,VEND-HCDN-331
DATA-HCDN-00331,FINANCE_ACTUARIAL product 00331,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Interoperability,2.6 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-332
DATA-HCDN-00332,CLOUD_AI_USE_CASES product 00332,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Population Health,2.6 TB/PB logical footprint family,SFTP flat file,lineage candidate,AI governance candidate,VEND-HCDN-333
DATA-HCDN-00333,CLINICAL_EVENTS product 00333,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Health Plan Operations,2.7 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-334
DATA-HCDN-00334,QUALITY_STARS product 00334,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Medicare Advantage,2.7 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-335
DATA-HCDN-00335,RAF_RISK_ADJUSTMENT product 00335,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Claims Operations,2.7 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-336
DATA-HCDN-00336,CLAIMS_MEMBER product 00336,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Utilization Management,2.8 TB/PB logical footprint family,HL7/FHIR feed,lineage incomplete,BI / operational analytics,VEND-HCDN-337
DATA-HCDN-00337,REVENUE_CYCLE product 00337,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Member Services,2.8 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-338
DATA-HCDN-00338,PATIENT_ACCESS product 00338,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Quality and Stars,2.9 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-339
DATA-HCDN-00339,PHARMACY_PBM product 00339,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Risk Adjustment,2.9 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-340
DATA-HCDN-00340,FINANCE_ACTUARIAL product 00340,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Care Management,2.9 TB/PB logical footprint family,Epic extract,conflicting KPI definition,BI / operational analytics,VEND-HCDN-341
DATA-HCDN-00341,CLOUD_AI_USE_CASES product 00341,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Finance,3.0 TB/PB logical footprint family,cloud pipeline,lineage candidate,AI governance candidate,VEND-HCDN-342
DATA-HCDN-00342,CLINICAL_EVENTS product 00342,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Coding,3.0 TB/PB logical footprint family,manual spreadsheet upload,lineage incomplete,BI / operational analytics,VEND-HCDN-343
DATA-HCDN-00343,QUALITY_STARS product 00343,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Payer Contracting,3.1 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-344
DATA-HCDN-00344,RAF_RISK_ADJUSTMENT product 00344,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Digital Front Door,3.1 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-345
DATA-HCDN-00345,CLAIMS_MEMBER product 00345,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Contact Center,3.1 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-346
DATA-HCDN-00346,REVENUE_CYCLE product 00346,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Ambulatory Care,3.2 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-347
DATA-HCDN-00347,PATIENT_ACCESS product 00347,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Emergency Department,3.2 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-348
DATA-HCDN-00348,PHARMACY_PBM product 00348,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Inpatient,3.3 TB/PB logical footprint family,cloud pipeline,lineage incomplete,BI / operational analytics,VEND-HCDN-349
DATA-HCDN-00349,FINANCE_ACTUARIAL product 00349,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Surgery,3.3 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-350
DATA-HCDN-00350,CLOUD_AI_USE_CASES product 00350,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Imaging,3.3 TB/PB logical footprint family,HL7/FHIR feed,conflicting KPI definition,AI governance candidate,VEND-HCDN-351
DATA-HCDN-00351,CLINICAL_EVENTS product 00351,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Lab,3.4 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-352
DATA-HCDN-00352,QUALITY_STARS product 00352,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Pharmacy,3.4 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-353
DATA-HCDN-00353,RAF_RISK_ADJUSTMENT product 00353,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Oncology,3.5 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-354
DATA-HCDN-00354,CLAIMS_MEMBER product 00354,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Cardiology,3.5 TB/PB logical footprint family,Epic extract,lineage incomplete,BI / operational analytics,VEND-HCDN-355
DATA-HCDN-00355,REVENUE_CYCLE product 00355,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Data and Analytics,3.5 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-356
DATA-HCDN-00356,PATIENT_ACCESS product 00356,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Clinical Analytics,3.6 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-357
DATA-HCDN-00357,PHARMACY_PBM product 00357,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Actuarial,3.6 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-358
DATA-HCDN-00358,FINANCE_ACTUARIAL product 00358,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Departmental Reporting,3.7 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-359
DATA-HCDN-00359,CLOUD_AI_USE_CASES product 00359,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,AI Transformation,3.7 TB/PB logical footprint family,SSIS batch,lineage candidate,AI governance candidate,VEND-HCDN-360
DATA-HCDN-00360,CLINICAL_EVENTS product 00360,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Technology,0.1 TB/PB logical footprint family,SFTP flat file,lineage incomplete,BI / operational analytics,VEND-HCDN-361
DATA-HCDN-00361,QUALITY_STARS product 00361,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Security,0.2 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-362
DATA-HCDN-00362,RAF_RISK_ADJUSTMENT product 00362,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Procurement,0.2 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-363
DATA-HCDN-00363,CLAIMS_MEMBER product 00363,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,HR,0.3 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,BI / operational analytics,VEND-HCDN-364
DATA-HCDN-00364,REVENUE_CYCLE product 00364,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Supply Chain,0.3 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-365
DATA-HCDN-00365,PATIENT_ACCESS product 00365,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Privacy,0.3 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-366
DATA-HCDN-00366,PHARMACY_PBM product 00366,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Compliance,0.4 TB/PB logical footprint family,SSIS batch,lineage incomplete,BI / operational analytics,VEND-HCDN-367
DATA-HCDN-00367,FINANCE_ACTUARIAL product 00367,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Provider Network,0.4 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-368
DATA-HCDN-00368,CLOUD_AI_USE_CASES product 00368,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Value-Based Care,0.5 TB/PB logical footprint family,Epic extract,lineage candidate,AI governance candidate,VEND-HCDN-369
DATA-HCDN-00369,CLINICAL_EVENTS product 00369,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Clinical Operations,0.5 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-370
DATA-HCDN-00370,QUALITY_STARS product 00370,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Revenue Cycle,0.5 TB/PB logical footprint family,manual spreadsheet upload,conflicting KPI definition,BI / operational analytics,VEND-HCDN-371
DATA-HCDN-00371,RAF_RISK_ADJUSTMENT product 00371,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Patient Access,0.6 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-372
DATA-HCDN-00372,CLAIMS_MEMBER product 00372,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Interoperability,0.6 TB/PB logical footprint family,X12/claims feed,lineage incomplete,BI / operational analytics,VEND-HCDN-373
DATA-HCDN-00373,REVENUE_CYCLE product 00373,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Population Health,0.7 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-374
DATA-HCDN-00374,PATIENT_ACCESS product 00374,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Health Plan Operations,0.7 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-375
DATA-HCDN-00375,PHARMACY_PBM product 00375,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Medicare Advantage,0.7 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-376
DATA-HCDN-00376,FINANCE_ACTUARIAL product 00376,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Claims Operations,0.8 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-377
DATA-HCDN-00377,CLOUD_AI_USE_CASES product 00377,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Utilization Management,0.8 TB/PB logical footprint family,manual spreadsheet upload,lineage candidate,AI governance candidate,VEND-HCDN-378
DATA-HCDN-00378,CLINICAL_EVENTS product 00378,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Member Services,0.9 TB/PB logical footprint family,HL7/FHIR feed,lineage incomplete,BI / operational analytics,VEND-HCDN-379
DATA-HCDN-00379,QUALITY_STARS product 00379,"Star Ratings, HEDIS, CAHPS and care gaps",SQL marts + quality vendor feeds,Quality and Stars,0.9 TB/PB logical footprint family,X12/claims feed,lineage candidate,BI / operational analytics,VEND-HCDN-380
DATA-HCDN-00380,RAF_RISK_ADJUSTMENT product 00380,"diagnosis capture, chart review, RAF and encounter submission",payer warehouse + risk vendor extract,Risk Adjustment,0.9 TB/PB logical footprint family,SSIS batch,conflicting KPI definition,BI / operational analytics,VEND-HCDN-381
DATA-HCDN-00381,CLAIMS_MEMBER product 00381,"claims, enrollment, benefits and member interactions",claims warehouse + payer platform,Care Management,1.0 TB/PB logical footprint family,SFTP flat file,lineage candidate,BI / operational analytics,VEND-HCDN-382
DATA-HCDN-00382,REVENUE_CYCLE product 00382,"charge, coding, billing, denials and A/R",Epic Resolute + finance marts,Finance,1.0 TB/PB logical footprint family,Epic extract,lineage candidate,BI / operational analytics,VEND-HCDN-383
DATA-HCDN-00383,PATIENT_ACCESS product 00383,"scheduling, referral, contact center and digital front door",access mart + CRM/contact center extracts,Coding,1.1 TB/PB logical footprint family,cloud pipeline,lineage candidate,BI / operational analytics,VEND-HCDN-384
DATA-HCDN-00384,PHARMACY_PBM product 00384,"medication adherence, PBM, formulary and pharmacy operations",PBM feeds + Epic Willow extracts,Payer Contracting,1.1 TB/PB logical footprint family,manual spreadsheet upload,lineage incomplete,BI / operational analytics,VEND-HCDN-385
DATA-HCDN-00385,FINANCE_ACTUARIAL product 00385,"GL, budgeting, cost accounting, actuarial and reimbursement",finance EDW + planning marts,Digital Front Door,1.1 TB/PB logical footprint family,HL7/FHIR feed,lineage candidate,BI / operational analytics,VEND-HCDN-386
DATA-HCDN-00386,CLOUD_AI_USE_CASES product 00386,Azure current use cases and AWS future transformation candidates,Azure foundation + AWS candidate portfolio,Contact Center,1.2 TB/PB logical footprint family,X12/claims feed,lineage candidate,AI governance candidate,VEND-HCDN-387
DATA-HCDN-00387,CLINICAL_EVENTS product 00387,"encounters, orders, results, medications, procedures",Epic Clarity/Caboodle + legacy EDW,Ambulatory Care,1.2 TB/PB logical footprint family,SSIS batch,lineage candidate,BI / operational analytics,VEND-HCDN-388
