tenant_key,evidence_id,interview_group,relationship_status,confidence,relationship_id,relationship_type,source_entity,target_entity,relationship_evidence
meridian-health,MER-SA07-INT-EVID-0046,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0046-USECASE-EVIDENCE,use_case_to_evidence_needed,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,Payment integrity and leakage reduction phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0046,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0046-METRIC-OWNER,metric_to_owner,baseline_required,CTO,What value expectation should finance test before approval?
meridian-health,MER-SA07-INT-EVID-0046,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0046-RISK-CONTROL,risk_to_control,Provider entity resolution not proven,control evidence needed,Provider entity resolution not proven
meridian-health,MER-SA07-INT-EVID-0046,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0046-INITIATIVE-SPONSOR,initiative_to_sponsor,Payment integrity and leakage reduction,CTO,"CTO / Infrastructure, Cloud & Platform says Payment integrity and leakage reduction is promising, but value is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0047,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0047-FUNCTION-SYSTEM,function_to_system,"CTO / Infrastructure, Cloud & Platform",Tableau reporting estate,"CTO / Infrastructure, Cloud & Platform says Automated close and reporting is promising, but sourcing is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0047,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0047-SYSTEM-DATA,system_to_data_asset,Tableau reporting estate,GL,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0047,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0047-USECASE-EVIDENCE,use_case_to_evidence_needed,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Automated close and reporting phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0047,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0047-METRIC-OWNER,metric_to_owner,baseline_required,CTO,Which sourcing constraint should Source understand before event generation?
meridian-health,MER-SA07-INT-EVID-0047,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0047-RISK-CONTROL,risk_to_control,Close workflow integration not proven,control evidence needed,Close workflow integration not proven
meridian-health,MER-SA07-INT-EVID-0047,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0047-INITIATIVE-SPONSOR,initiative_to_sponsor,Automated close and reporting,CTO,"CTO / Infrastructure, Cloud & Platform says Automated close and reporting is promising, but sourcing is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0048,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0048-FUNCTION-SYSTEM,function_to_system,"CTO / Infrastructure, Cloud & Platform",Epic Caboodle,"CTO / Infrastructure, Cloud & Platform says Unified clinical + claims lakehouse is promising, but evidence is not decision-grade until Epic Caboodle evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0048,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0048-SYSTEM-DATA,system_to_data_asset,Epic Caboodle,claims,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
meridian-health,MER-SA07-INT-EVID-0048,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0048-USECASE-EVIDENCE,use_case_to_evidence_needed,Unified clinical + claims lakehouse,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,Unified clinical + claims lakehouse phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0048,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0048-METRIC-OWNER,metric_to_owner,baseline_required,CTO,What evidence would make the next decision safer?
meridian-health,MER-SA07-INT-EVID-0048,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0048-RISK-CONTROL,risk_to_control,AWS/Databricks foundation not ready,control evidence needed,AWS/Databricks foundation not ready
meridian-health,MER-SA07-INT-EVID-0048,"CTO / Infrastructure, Cloud & Platform",candidate_until_validated,high,MER-SA07-REL-0048-INITIATIVE-SPONSOR,initiative_to_sponsor,Unified clinical + claims lakehouse,CTO,"CTO / Infrastructure, Cloud & Platform says Unified clinical + claims lakehouse is promising, but evidence is not decision-grade until Epic Caboodle evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0049,CDAO / Data & Analytics,candidate_until_validated,medium,MER-SA07-REL-0049-FUNCTION-SYSTEM,function_to_system,CDAO / Data & Analytics,Claims administration platform,"CDAO / Data & Analytics says End-to-end cost transparency is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0049,CDAO / Data & Analytics,candidate_until_validated,medium,MER-SA07-REL-0049-SYSTEM-DATA,system_to_data_asset,Claims administration platform,claims,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
meridian-health,MER-SA07-INT-EVID-0049,CDAO / Data & Analytics,candidate_until_validated,medium,MER-SA07-REL-0049-USECASE-EVIDENCE,use_case_to_evidence_needed,End-to-end cost transparency,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,End-to-end cost transparency phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0049,CDAO / Data & Analytics,candidate_until_validated,medium,MER-SA07-REL-0049-METRIC-OWNER,metric_to_owner,baseline_required,CDAO,What are the top strategic priorities this year?
meridian-health,MER-SA07-INT-EVID-0049,CDAO / Data & Analytics,candidate_until_validated,medium,MER-SA07-REL-0049-RISK-CONTROL,risk_to_control,Provider contract terms not digitized in governed form,control evidence needed,Provider contract terms not digitized in governed form
meridian-health,MER-SA07-INT-EVID-0049,CDAO / Data & Analytics,candidate_until_validated,medium,MER-SA07-REL-0049-INITIATIVE-SPONSOR,initiative_to_sponsor,End-to-end cost transparency,CDAO,"CDAO / Data & Analytics says End-to-end cost transparency is promising, but strategy is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0050,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0050-FUNCTION-SYSTEM,function_to_system,CDAO / Data & Analytics,SAS analytics estate,"CDAO / Data & Analytics says Payment integrity and leakage reduction is promising, but operating model is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0050,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0050-SYSTEM-DATA,system_to_data_asset,SAS analytics estate,fraud waste abuse,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
meridian-health,MER-SA07-INT-EVID-0050,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0050-USECASE-EVIDENCE,use_case_to_evidence_needed,Payment integrity and leakage reduction,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,Payment integrity and leakage reduction phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0050,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0050-METRIC-OWNER,metric_to_owner,baseline_required,CDAO,Where does the current operating model slow decisions?
meridian-health,MER-SA07-INT-EVID-0050,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0050-RISK-CONTROL,risk_to_control,Provider entity resolution not proven,control evidence needed,Provider entity resolution not proven
meridian-health,MER-SA07-INT-EVID-0050,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0050-INITIATIVE-SPONSOR,initiative_to_sponsor,Payment integrity and leakage reduction,CDAO,"CDAO / Data & Analytics says Payment integrity and leakage reduction is promising, but operating model is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0051,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0051-FUNCTION-SYSTEM,function_to_system,CDAO / Data & Analytics,Tableau reporting estate,"CDAO / Data & Analytics says Automated close and reporting is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
meridian-health,MER-SA07-INT-EVID-0051,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0051-SYSTEM-DATA,system_to_data_asset,Tableau reporting estate,financial reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
meridian-health,MER-SA07-INT-EVID-0051,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0051-USECASE-EVIDENCE,use_case_to_evidence_needed,Automated close and reporting,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Automated close and reporting phase-gate and evidence-readiness decision
meridian-health,MER-SA07-INT-EVID-0051,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0051-METRIC-OWNER,metric_to_owner,baseline_required,CDAO,Which vendor or contract issue creates the most friction?
meridian-health,MER-SA07-INT-EVID-0051,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0051-RISK-CONTROL,risk_to_control,Close workflow integration not proven,control evidence needed,Close workflow integration not proven
meridian-health,MER-SA07-INT-EVID-0051,CDAO / Data & Analytics,candidate_until_validated,high,MER-SA07-REL-0051-INITIATIVE-SPONSOR,initiative_to_sponsor,Automated close and reporting,CDAO,"CDAO / Data & Analytics says Automated close and reporting is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet."
