tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-2,Client servicing data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-DATA-001,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0017,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0017,Salesforce Customer 360 3,Integration & API Platform,Salesforce Customer 360 3,Salesforce Customer 360 3,FedNow ISO 20022 Hub 3,0.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0018,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0018,SAS Transaction Monitoring 2,Integration & API Platform,SAS Transaction Monitoring 2,SAS Transaction Monitoring 2,SAS Stress Test Platform,0.35,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0019,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0019,Murex Market Risk VaR 3,Integration & API Platform,Murex Market Risk VaR 3,Murex Market Risk VaR 3,Volante Wire Platform 3,0.49,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0020,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0020,Collibra Data Quality 2,Integration & API Platform,Collibra Data Quality 2,Collibra Data Quality 2,Mastercard Rewards Engine 3,0.62,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0021,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0021,Kyriba Funding Desk,Integration & API Platform,Kyriba Funding Desk,Kyriba Funding Desk,nCino Consumer LOS,0.76,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0022,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0022,Numerix Limits Manager 2,Integration & API Platform,Numerix Limits Manager 2,Numerix Limits Manager 2,The Clearing House RTP/FedNow Gateway 3,1.46,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0023,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0023,SAS Stress Test Platform,Integration & API Platform,SAS Stress Test Platform,SAS Stress Test Platform,dbt Labs Lakehouse Ingest,1.67,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0024,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0024,Pega Onboarding Portal 2,Integration & API Platform,Pega Onboarding Portal 2,Pega Onboarding Portal 2,Feedzai Fraud Scoring 3,1.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0025,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0025,ServiceNow CMDB,Integration & API Platform,ServiceNow CMDB,ServiceNow CMDB,Kyriba Liquidity Monitor 2,1.30,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0026,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0026,Temenos Interest Engine 3,Integration & API Platform,Temenos Interest Engine 3,Temenos Interest Engine 3,Blend Commercial Origination 3,1.59,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0027,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0027,FedNow Zelle Connector 2,Integration & API Platform,FedNow Zelle Connector 2,FedNow Zelle Connector 2,Thought Machine Account Master 2,1.68,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0028,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0028,Volante Bill Pay 2,Integration & API Platform,Volante Bill Pay 2,Volante Bill Pay 2,Fiserv Statements 4,0.37,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0029,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0029,FIS GL Posting Engine,Integration & API Platform,FIS GL Posting Engine,FIS GL Posting Engine,Blend Spreading Engine 3,1.05,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0030,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0030,ACI Worldwide ISO 20022 Hub,Integration & API Platform,ACI Worldwide ISO 20022 Hub,ACI Worldwide ISO 20022 Hub,SAS Sanctions Screening,0.08,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0031,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0031,Q2 Digital Onboarding 2,Integration & API Platform,Q2 Digital Onboarding 2,Q2 Digital Onboarding 2,Blend Spreading Engine 3,0.93,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0032,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0032,Blend Decisioning 2,Integration & API Platform,Blend Decisioning 2,Blend Decisioning 2,Temenos Branch Teller 2,0.42,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0033,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0033,ACI Worldwide SWIFT Gateway 2,Integration & API Platform,ACI Worldwide SWIFT Gateway 2,ACI Worldwide SWIFT Gateway 2,Microsoft Dynamics Customer 360,1.59,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0034,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0034,Envestnet Performance Reporting 2,Integration & API Platform,Envestnet Performance Reporting 2,Envestnet Performance Reporting 2,SAS Credit Risk Engine,1.76,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0035,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0035,TSYS Card Issuance 4,Integration & API Platform,TSYS Card Issuance 4,TSYS Card Issuance 4,Collibra Feature Store 2,0.04,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0036,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0036,nCino Covenant Tracker,Integration & API Platform,nCino Covenant Tracker,nCino Covenant Tracker,Thought Machine Loan Servicing,1.08,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0037,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0037,Volante Bill Pay,Integration & API Platform,Volante Bill Pay,Volante Bill Pay,Murex ALM Engine,0.21,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0038,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0038,Marqeta Statement & Billing 3,Integration & API Platform,Marqeta Statement & Billing 3,Marqeta Statement & Billing 3,Visa DPS Card Authorization 2,0.35,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0039,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0039,Blend Decisioning 2,Integration & API Platform,Blend Decisioning 2,Blend Decisioning 2,Numerix CCAR Workbench 2,0.13,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0040,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,41,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0040,Featurespace Transaction Monitoring,Integration & API Platform,Featurespace Transaction Monitoring,Featurespace Transaction Monitoring,FIS Covenant Tracker 2,1.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FC-INT-0041,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,42,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-INT-0041,The Clearing House ACH Engine,Integration & API Platform,The Clearing House ACH Engine,The Clearing House ACH Engine,BlackRock Aladdin Advisory Workstation 3,0.11,manual_repair
