path,symbol_or_term,occurrence_type,module,current_usage,runtime_used_yes_no,user_facing_yes_no,generated_content_yes_no,replacement_path,recommended_action,risk_level,notes
datasets/context-artifacts/approved/apex-retail/home-knowledge/approved-home-knowledge-design-contract-pack.json,synthetic demo,data-or-generated-artifact,tenant-data,dataset-artifact,no,no,yes,neutral current architecture language,archive,low,2 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/blank-csv/SA04_Program_Portfolio_Extract_TEMPLATE.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/blank-csv/SA08_AI_Benefits_Realization_Usage_Ledger_TEMPLATE.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/FIELD_INSTRUCTIONS.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/README.md,tenant packet,documentation,tenant-data,canonical-v3-input,no,no,no,standard-2026-07-v3 tenant input dataset,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/SA08_AI_Benefits_Realization_Usage_Ledger_TEMPLATE.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/SA09_AI_Tool_Usage_Feed_TEMPLATE.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/SA10_AI_Value_Interview_Evidence_TEMPLATE.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/standard-2026-07-v3-reload/SA11_AI_KPI_Operational_Outcome_Feed_TEMPLATE.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,keep_internal,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/standard-2026-07-v4-candidate/20_evidence_items.csv,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/standard-2026-07-v4-candidate/README.md,V4,documentation,tenant-data,canonical-v3-input,no,no,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/standard-2026-07-v4-candidate/semantic-quality-rules.json,V4,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,2 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/standard-2026-07-v4-candidate/template-manifest.json,source_record_id,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,source evidence citation or client-safe row label,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/standard-2026-07-v4-candidate/template-manifest.json,V4,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,2 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/tenant-scenario-model/README.md,projection,documentation,tenant-data,canonical-v3-input,no,no,no,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/tenant-scenario-model/README.md,V4,documentation,tenant-data,canonical-v3-input,no,no,no,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/tenant-scenario-model/scenario-model-manifest.json,projection,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
datasets/tenant-inputs/templates/universal/tenant-scenario-model/scenario-model-manifest.json,V4,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/tenant-input-registry.json,projection,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/tenant-input-registry.json,tenant packet,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 tenant input dataset,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/tenant-input-registry.json,V4,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/tenant-input-registry.json,V5,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/tenant-input-registry.json,V6,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
datasets/tenant-inputs/tenant-input-registry.json,V7,data-or-generated-artifact,tenant-data,canonical-v3-input,no,no,yes,standard-2026-07-v3 inputs plus neutral ActiveContextStore/ModuleContextReader,archive,low,1 occurrence(s); review before archive/delete
docs/ABARVA_GUIDEBOOK.html,projection,repository-text,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/abarva-source/build-pack/27_WORKFLOW_VALIDATION_HARNESS.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/abarva-source/build-pack/implementation-reviews/36_ADMIN_SETUP_SOURCE_READINESS_CONTRACT_REVIEW.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,5 occurrence(s); review before archive/delete
docs/abarva-source/build-pack/implementation-reviews/37_SOURCE_DATA_READINESS_CONTRACT_PANEL_REVIEW.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,4 occurrence(s); review before archive/delete
docs/abarva-source/build-pack/implementation-reviews/38_SOURCE_DATA_READINESS_CONTRACT_SMOKE_REVIEW.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
docs/abarva-source/build-pack/implementation-reviews/39_SOURCE_READINESS_AUTH_VISUAL_REVIEW.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/abarva-source/build-pack/implementation-reviews/39_SOURCE_SCOPE_STAGE_WORKSPACE_REVIEW.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/abarva-source/NEXT_SLICE_PLAN_ADMIN_SETUP_SOURCE_READINESS_CONTRACT.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,3 occurrence(s); review before archive/delete
docs/abarva-source/NEXT_SLICE_PLAN_WORKFLOW_VALIDATION_FIXTURES.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/abarva-source/SOURCE_LAYERED_PROGRESS_TRACKER.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,6 occurrence(s); review before archive/delete
docs/abarva-source/SOURCE_PRODUCTION_READINESS_TRACKER.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,4 occurrence(s); review before archive/delete
docs/abarva-source/SOURCE_SOURCING_EXPERIENCE_DESIGN_BLUEPRINT.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
docs/abarva-source/SOURCE_SOURCING_EXPERIENCE_DESIGN_BLUEPRINT.md,substrate,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/abarva-source/SOURCE_STANDARD_GUIDEBOOK.html,projection,repository-text,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/architecture/ABARVA_DATA_EVIDENCE_FLOW.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,3 occurrence(s); review before archive/delete
docs/architecture/ABARVA_INTERNAL_PRODUCT_ARCHITECTURE_PACKET_2026-05-14.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
docs/architecture/ABARVA_MODEL_GATEWAY_AND_TOOL_PLANE.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
docs/architecture/ABARVA_PLANES_ARCHITECTURE.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/architecture/admin-data-control-center.md,tenant packet,documentation,documentation,architecture-doc,no,no,no,standard-2026-07-v3 tenant input dataset,archive,low,1 occurrence(s); review before archive/delete
docs/architecture/adr/0001-canonical-pattern-storage.md,substrate,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,2 occurrence(s); review before archive/delete
docs/architecture/ADR001_CONTEXT_SUBSTRATE_POSTGRES_PGVECTOR.md,substrate,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,3 occurrence(s); review before archive/delete
docs/architecture/agent-substrate-contract.json,substrate,data-or-generated-artifact,documentation,architecture-doc,no,no,yes,module context pack or active context projection,archive,low,3 occurrence(s); review before archive/delete
docs/architecture/agent-substrate-kernel.md,substrate,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,10 occurrence(s); review before archive/delete
docs/architecture/ai/ENTERPRISE-AI-READINESS-ROADMAP.md,dossier,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/architecture/ai/INTELLIGENCE_TWO_LANE_ANALYTICS_VISUAL_CONTRACT_2026-07-02.md,dossier,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
docs/architecture/all-tenant-candidate-batch.md,projection,documentation,documentation,architecture-doc,no,no,no,module context pack or active context projection,archive,low,1 occurrence(s); review before archive/delete
