tenant_key,source_file,source_type,source_owner,source_date,as_of_date,confidentiality,domains_covered,row_count_or_pages,quality_notes,approved_for_loading,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,caveat,generated_fields,generation_basis
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Program,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0213,MER-HS,Program / Transformation Office interview evidence,"Program / Transformation Office says End-to-end cost transparency is promising, but metrics is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0213,candidate,medium,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Program,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Program,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0214,MER-HS,Program / Transformation Office interview evidence,"Program / Transformation Office says Payment integrity and leakage reduction is promising, but value is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0214,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Program,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Program,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0215,MER-HS,Program / Transformation Office interview evidence,"Program / Transformation Office says Automated close and reporting is promising, but sourcing is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0215,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Program,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,executive_interview,Program,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-SA07-13_EVIDENCE_SOURCES-0216,MER-HS,Program / Transformation Office interview evidence,"Program / Transformation Office says Unified clinical + claims lakehouse is promising, but evidence is not decision-grade until Epic Caboodle evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",13_evidence_sources,MER-SA07-INT-EVID-0216,candidate,high,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,synthetic_executive_interview,datasets/tenant-inputs/meridian-health/interviews/executive_interviews.csv,Program,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-APP-01,MER-HS,SA02-RUN-APP-01 evidence resolver,SA02-RUN-APP-01 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-APP-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-APP-02,MER-HS,SA02-RUN-APP-02 evidence resolver,SA02-RUN-APP-02 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-APP-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-APP-03,MER-HS,SA02-RUN-APP-03 evidence resolver,SA02-RUN-APP-03 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-APP-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-APP-04,MER-HS,SA02-RUN-APP-04 evidence resolver,SA02-RUN-APP-04 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-APP-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-APP-05,MER-HS,SA02-RUN-APP-05 evidence resolver,SA02-RUN-APP-05 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-APP-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-APP-06,MER-HS,SA02-RUN-APP-06 evidence resolver,SA02-RUN-APP-06 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-APP-06,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-INFRA-01,MER-HS,SA02-RUN-INFRA-01 evidence resolver,SA02-RUN-INFRA-01 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-INFRA-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-INFRA-02,MER-HS,SA02-RUN-INFRA-02 evidence resolver,SA02-RUN-INFRA-02 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-INFRA-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-INFRA-03,MER-HS,SA02-RUN-INFRA-03 evidence resolver,SA02-RUN-INFRA-03 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-INFRA-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-INFRA-04,MER-HS,SA02-RUN-INFRA-04 evidence resolver,SA02-RUN-INFRA-04 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-INFRA-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-INFRA-05,MER-HS,SA02-RUN-INFRA-05 evidence resolver,SA02-RUN-INFRA-05 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-INFRA-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-MGS-01,MER-HS,SA02-RUN-MGS-01 evidence resolver,SA02-RUN-MGS-01 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-MGS-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-MGS-02,MER-HS,SA02-RUN-MGS-02 evidence resolver,SA02-RUN-MGS-02 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-MGS-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-BUD-RUN-MGS-03,MER-HS,SA02-RUN-MGS-03 evidence resolver,SA02-RUN-MGS-03 evidence resolver,13_evidence_sources,MER-V3-EVID-BUD-RUN-MGS-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
