application_id,application_name,domain,primary_business_owner,technical_owner_team,platform_type,hosting_model,environment,criticality,annual_run_cost_usd,users_or_entities_supported,integration_count,data_classification,modernization_state,evidence_id,legacy_platform_category,legacy_vendor,source_file,source_row,value_source
APP-00360,Crew-SAP-Suite-0360,ERP,,ERP,,AWS,,Medium,5130000,,22,internal,Latest,,COTS,SAP,family-2-technology-estate/F05_applications-systems.csv,361,tenant_file
APP-00361,Ancillary-Databricks-Platform-0361,Mainframe,,Mainframe,,Azure,,Medium,5950000,,176,internal,Unsupported,,Middleware,Databricks,family-2-technology-estate/F05_applications-systems.csv,362,tenant_file
APP-00362,Slot-Amadeus-Suite-0362,Integration,,Integration,,Private Cloud,,Low,2870000,,135,internal,EOL Approaching,,Microservice,Amadeus,family-2-technology-estate/F05_applications-systems.csv,363,tenant_file
APP-00363,Compute-Accenture-Manager-0363,Digital,,Digital,,Azure,,Medium,7900000,,213,internal,Latest,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,364,tenant_file
APP-00364,Crew-AIMS-Platform-0364,ERP,,ERP,,SaaS,,Low,4300000,,26,internal,N-1,,Legacy Mainframe,AIMS,family-2-technology-estate/F05_applications-systems.csv,365,tenant_file
APP-00365,Network-Accenture-Engine-0365,EUC,,EUC,,AWS,,Critical,4970000,,93,pci_pii_confidential,Roadmap Pending,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,366,tenant_file
APP-00366,Self-Service-Lufthansa Systems-Suite-0366,Cloud,,Cloud,,Mainframe,,Medium,14330000,,37,internal,Current,,SaaS,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,367,tenant_file
APP-00367,Slot-Jeppesen-Suite-0367,Mainframe,,Mainframe,,Mainframe,,Low,5990000,,140,internal,Unsupported,,Middleware,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,368,tenant_file
APP-00368,Pricing-Lufthansa Systems-Service-0368,Data & Analytics,,Data & Analytics,,Data Center,,Low,8260000,,12,internal,Latest,,Data Platform,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,369,tenant_file
APP-00369,Network-IBM-Hub-0369,Digital,,Digital,,Data Center,,Low,9650000,,174,internal,Latest,,Custom,IBM,family-2-technology-estate/F05_applications-systems.csv,370,tenant_file
APP-00370,Sales-Amadeus-Platform-0370,Cloud,,Cloud,,Data Center,,Critical,2400000,,57,pci_pii_confidential,Roadmap Pending,,COTS,Amadeus,family-2-technology-estate/F05_applications-systems.csv,371,tenant_file
APP-00371,Crew-Databricks-Engine-0371,Cloud,,Cloud,,AWS,,Medium,6480000,,152,internal,Latest,,Analytics,Databricks,family-2-technology-estate/F05_applications-systems.csv,372,tenant_file
APP-00372,Maintenance-Hexaware-Manager-0372,Data & Analytics,,Data & Analytics,,SaaS,,High,15060000,,42,internal,Unsupported,,Analytics,Hexaware,family-2-technology-estate/F05_applications-systems.csv,373,tenant_file
APP-00373,Security-Snowflake-Hub-0373,Mainframe,,Mainframe,,Azure,,Medium,3920000,,194,internal,EOL Approaching,,Data Platform,Snowflake,family-2-technology-estate/F05_applications-systems.csv,374,tenant_file
APP-00374,Data-AIMS-Suite-0374,Mainframe,,Mainframe,,Azure,,Medium,11650000,,42,internal,Current,,Analytics,AIMS,family-2-technology-estate/F05_applications-systems.csv,375,tenant_file
APP-00375,Tax-Jeppesen-Hub-0375,Network,,Network,,Data Center,,Medium,10200000,,211,internal,Unsupported,,Microservice,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,376,tenant_file
APP-00376,Loyalty-Amadeus-Engine-0376,Integration,,Integration,,Mainframe,,High,11050000,,62,internal,Latest,,COTS,Amadeus,family-2-technology-estate/F05_applications-systems.csv,377,tenant_file
APP-00377,Fare-Sabre-Suite-0377,Cloud,,Cloud,,Azure,,Low,4010000,,173,internal,Unsupported,,Data Platform,Sabre,family-2-technology-estate/F05_applications-systems.csv,378,tenant_file
APP-00378,Disruption-Workday-Engine-0378,Security,,Security,,Private Cloud,,Medium,2880000,,203,internal,EOL Approaching,,Legacy Mainframe,Workday,family-2-technology-estate/F05_applications-systems.csv,379,tenant_file
APP-00379,Customer-SAP-Hub-0379,ERP,,ERP,,SaaS,,Medium,12370000,,41,internal,Roadmap Pending,,Custom,SAP,family-2-technology-estate/F05_applications-systems.csv,380,tenant_file
APP-00380,Real-time-SAP-Hub-0380,Digital,,Digital,,Data Center,,Critical,10850000,,1,pci_pii_confidential,Unsupported,,COTS,SAP,family-2-technology-estate/F05_applications-systems.csv,381,tenant_file
APP-00381,Digital-Salesforce-Engine-0381,Digital,,Digital,,SaaS,,High,15750000,,36,internal,Roadmap Pending,,Middleware,Salesforce,family-2-technology-estate/F05_applications-systems.csv,382,tenant_file
APP-00382,Distribution-ServiceNow-Platform-0382,Digital,,Digital,,AWS,,Low,21280000,,25,internal,Unsupported,,Analytics,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,383,tenant_file
APP-00383,Crew-Adobe-Hub-0383,Data & Analytics,,Data & Analytics,,AWS,,Medium,9280000,,51,internal,Unsupported,,Microservice,Adobe,family-2-technology-estate/F05_applications-systems.csv,384,tenant_file
APP-00384,Security-Custom-Suite-0384,Integration,,Integration,,Azure,,Low,11180000,,175,internal,Roadmap Pending,,Data Platform,Custom,family-2-technology-estate/F05_applications-systems.csv,385,tenant_file
APP-00385,Reliability-Sabre AirVision-Hub-0385,Integration,,Integration,,Private Cloud,,Low,16680000,,157,internal,N-1,,Analytics,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,386,tenant_file
APP-00386,Crew-Salesforce-Service-0386,Network,,Network,,Mainframe,,Low,330000,,206,internal,Roadmap Pending,,Middleware,Salesforce,family-2-technology-estate/F05_applications-systems.csv,387,tenant_file
APP-00387,Maintenance-Workday-Manager-0387,Mainframe,,Mainframe,,Private Cloud,,Medium,10700000,,84,internal,Current,,SaaS,Workday,family-2-technology-estate/F05_applications-systems.csv,388,tenant_file
APP-00388,Cloud-Databricks-Suite-0388,Mainframe,,Mainframe,,SaaS,,High,19710000,,163,internal,Unsupported,,Custom,Databricks,family-2-technology-estate/F05_applications-systems.csv,389,tenant_file
APP-00389,Loyalty-SITA-Manager-0389,Integration,,Integration,,Azure,,High,19380000,,133,internal,N-1,,Legacy Mainframe,SITA,family-2-technology-estate/F05_applications-systems.csv,390,tenant_file
APP-00390,Real-SAP-Service-0390,Integration,,Integration,,Azure,,Medium,10750000,,47,internal,EOL Approaching,,Analytics,SAP,family-2-technology-estate/F05_applications-systems.csv,391,tenant_file
APP-00391,Self-Service-Snowflake-Service-0391,Integration,,Integration,,AWS,,High,18040000,,168,internal,N-1,,SaaS,Snowflake,family-2-technology-estate/F05_applications-systems.csv,392,tenant_file
APP-00392,Crew-AIMS-Hub-0392,Cloud,,Cloud,,SaaS,,Low,14760000,,100,internal,Latest,,Middleware,AIMS,family-2-technology-estate/F05_applications-systems.csv,393,tenant_file
APP-00393,Reliability-Sabre AirVision-Suite-0393,Security,,Security,,Mainframe,,Low,12860000,,8,internal,Current,,COTS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,394,tenant_file
APP-00394,Line-Jeppesen-Engine-0394,Integration,,Integration,,Data Center,,High,19880000,,134,internal,EOL Approaching,,COTS,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,395,tenant_file
APP-00395,Self-Service-Infosys-Manager-0395,Data & Analytics,,Data & Analytics,,SaaS,,Medium,6800000,,100,internal,Latest,,Microservice,Infosys,family-2-technology-estate/F05_applications-systems.csv,396,tenant_file
APP-00396,Component-SITA-Manager-0396,Integration,,Integration,,SaaS,,Medium,15410000,,150,internal,Unsupported,,Custom,SITA,family-2-technology-estate/F05_applications-systems.csv,397,tenant_file
APP-00397,Observability-Sabre-Platform-0397,Security,,Security,,AWS,,Critical,20570000,,121,pci_pii_confidential,N-1,,COTS,Sabre,family-2-technology-estate/F05_applications-systems.csv,398,tenant_file
APP-00398,Data-Lufthansa Systems-Hub-0398,Data & Analytics,,Data & Analytics,,Private Cloud,,Critical,18660000,,18,pci_pii_confidential,Unsupported,,SaaS,Lufthansa Systems,family-2-technology-estate/F05_applications-systems.csv,399,tenant_file
APP-00399,Metadata-Microsoft-Engine-0399,Mainframe,,Mainframe,,Mainframe,,High,5700000,,112,internal,N-1,,SaaS,Microsoft,family-2-technology-estate/F05_applications-systems.csv,400,tenant_file
APP-00400,Cargo-Hexaware-Suite-0400,Security,,Security,,Azure,,High,17860000,,1,internal,Roadmap Pending,,SaaS,Hexaware,family-2-technology-estate/F05_applications-systems.csv,401,tenant_file
APP-00401,Crew-Accenture-Suite-0401,ERP,,ERP,,AWS,,Low,7880000,,158,internal,N-1,,Analytics,Accenture,family-2-technology-estate/F05_applications-systems.csv,402,tenant_file
APP-00402,Slot-Teradata-Hub-0402,Security,,Security,,Azure,,Medium,2770000,,59,internal,EOL Approaching,,SaaS,Teradata,family-2-technology-estate/F05_applications-systems.csv,403,tenant_file
APP-00403,Privileged-ServiceNow-Engine-0403,Mainframe,,Mainframe,,SaaS,,Critical,21300000,,19,pci_pii_confidential,EOL Approaching,,Middleware,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,404,tenant_file
APP-00404,Loyalty-TCS-Hub-0404,EUC,,EUC,,SaaS,,Low,14440000,,8,internal,Roadmap Pending,,COTS,TCS,family-2-technology-estate/F05_applications-systems.csv,405,tenant_file
APP-00405,Customer-Oracle-Suite-0405,Network,,Network,,SaaS,,Critical,10960000,,206,pci_pii_confidential,EOL Approaching,,Legacy Mainframe,Oracle,family-2-technology-estate/F05_applications-systems.csv,406,tenant_file
APP-00406,Gate-Sabre AirVision-Service-0406,ERP,,ERP,,Mainframe,,Medium,2470000,,127,internal,N-1,,SaaS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,407,tenant_file
APP-00407,Mobile-TCS-Suite-0407,Integration,,Integration,,Azure,,Low,12240000,,13,internal,Roadmap Pending,,COTS,TCS,family-2-technology-estate/F05_applications-systems.csv,408,tenant_file
APP-00408,Mainframe-Custom-Suite-0408,Security,,Security,,Azure,,Medium,4420000,,111,internal,N-1,,SaaS,Custom,family-2-technology-estate/F05_applications-systems.csv,409,tenant_file
APP-00409,Parts-ServiceNow-Hub-0409,Mainframe,,Mainframe,,SaaS,,Critical,1440000,,112,pci_pii_confidential,Unsupported,,COTS,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,410,tenant_file
APP-00410,Ground-SITA-Manager-0410,Network,,Network,,AWS,,Low,14540000,,168,internal,Current,,Legacy Mainframe,SITA,family-2-technology-estate/F05_applications-systems.csv,411,tenant_file
APP-00411,Gate-AIMS-Manager-0411,Cloud,,Cloud,,Mainframe,,Medium,6580000,,167,internal,EOL Approaching,,Microservice,AIMS,family-2-technology-estate/F05_applications-systems.csv,412,tenant_file
APP-00412,Data-Hexaware-Platform-0412,EUC,,EUC,,Mainframe,,Low,1910000,,35,internal,N-1,,COTS,Hexaware,family-2-technology-estate/F05_applications-systems.csv,413,tenant_file
APP-00413,Data-Amadeus-Engine-0413,Cloud,,Cloud,,AWS,,Low,660000,,214,internal,Unsupported,,Custom,Amadeus,family-2-technology-estate/F05_applications-systems.csv,414,tenant_file
APP-00414,Mobile-TCS-Platform-0414,Security,,Security,,Private Cloud,,Low,19010000,,98,internal,Current,,COTS,TCS,family-2-technology-estate/F05_applications-systems.csv,415,tenant_file
APP-00415,Disruption-Microsoft-Manager-0415,Security,,Security,,Azure,,Critical,16830000,,6,pci_pii_confidential,Unsupported,,Data Platform,Microsoft,family-2-technology-estate/F05_applications-systems.csv,416,tenant_file
APP-00416,Weight-Accenture-Manager-0416,Mainframe,,Mainframe,,SaaS,,Critical,8660000,,184,pci_pii_confidential,EOL Approaching,,Data Platform,Accenture,family-2-technology-estate/F05_applications-systems.csv,417,tenant_file
APP-00417,Network-Workday-Suite-0417,EUC,,EUC,,SaaS,,High,6320000,,174,internal,Current,,Data Platform,Workday,family-2-technology-estate/F05_applications-systems.csv,418,tenant_file
APP-00418,Line-Accenture-Service-0418,Digital,,Digital,,Private Cloud,,Medium,14570000,,200,internal,Current,,Data Platform,Accenture,family-2-technology-estate/F05_applications-systems.csv,419,tenant_file
APP-00419,Container-Workday-Suite-0419,Network,,Network,,Azure,,Critical,1010000,,91,pci_pii_confidential,Latest,,Analytics,Workday,family-2-technology-estate/F05_applications-systems.csv,420,tenant_file
APP-00420,Real-Oracle-Service-0420,Security,,Security,,Private Cloud,,Medium,9800000,,66,internal,Unsupported,,SaaS,Oracle,family-2-technology-estate/F05_applications-systems.csv,421,tenant_file
APP-00421,Crew-Teradata-Suite-0421,Cloud,,Cloud,,SaaS,,High,14470000,,47,internal,Roadmap Pending,,Custom,Teradata,family-2-technology-estate/F05_applications-systems.csv,422,tenant_file
APP-00422,Metadata-Custom-Manager-0422,Mainframe,,Mainframe,,SaaS,,Medium,14990000,,219,internal,EOL Approaching,,Legacy Mainframe,Custom,family-2-technology-estate/F05_applications-systems.csv,423,tenant_file
APP-00423,Business-Infosys-Platform-0423,Cloud,,Cloud,,Mainframe,,Critical,4650000,,146,pci_pii_confidential,Latest,,SaaS,Infosys,family-2-technology-estate/F05_applications-systems.csv,424,tenant_file
APP-00424,Customer-TCS-Suite-0424,Security,,Security,,Private Cloud,,Medium,19760000,,95,internal,Unsupported,,COTS,TCS,family-2-technology-estate/F05_applications-systems.csv,425,tenant_file
APP-00425,Treasury-Infosys-Platform-0425,Data & Analytics,,Data & Analytics,,Private Cloud,,Critical,4810000,,80,pci_pii_confidential,Latest,,Middleware,Infosys,family-2-technology-estate/F05_applications-systems.csv,426,tenant_file
APP-00426,Tax-IBM-Hub-0426,Network,,Network,,SaaS,,Low,1910000,,19,internal,EOL Approaching,,COTS,IBM,family-2-technology-estate/F05_applications-systems.csv,427,tenant_file
APP-00427,Container-Sabre AirVision-Service-0427,EUC,,EUC,,Azure,,Low,11630000,,112,internal,Unsupported,,SaaS,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,428,tenant_file
APP-00428,Line-ServiceNow-Engine-0428,Digital,,Digital,,AWS,,Medium,15310000,,113,internal,Unsupported,,Legacy Mainframe,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,429,tenant_file
APP-00429,Master-Hexaware-Platform-0429,EUC,,EUC,,Mainframe,,High,17340000,,58,internal,N-1,,Microservice,Hexaware,family-2-technology-estate/F05_applications-systems.csv,430,tenant_file
APP-00430,Endpoint-Snowflake-Service-0430,Security,,Security,,Data Center,,Medium,2770000,,104,internal,EOL Approaching,,Custom,Snowflake,family-2-technology-estate/F05_applications-systems.csv,431,tenant_file
APP-00431,Line-Teradata-Suite-0431,Integration,,Integration,,Azure,,Critical,5940000,,141,pci_pii_confidential,Latest,,Custom,Teradata,family-2-technology-estate/F05_applications-systems.csv,432,tenant_file
APP-00432,Parts-Sabre AirVision-Platform-0432,Mainframe,,Mainframe,,AWS,,Low,7930000,,102,internal,N-1,,Custom,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,433,tenant_file
APP-00433,Inventory-Accenture-Service-0433,Network,,Network,,Azure,,Low,13950000,,189,internal,Unsupported,,SaaS,Accenture,family-2-technology-estate/F05_applications-systems.csv,434,tenant_file
APP-00434,Tax-Adobe-Service-0434,Data & Analytics,,Data & Analytics,,Azure,,Medium,10090000,,82,internal,N-1,,SaaS,Adobe,family-2-technology-estate/F05_applications-systems.csv,435,tenant_file
APP-00435,Mobile-Amadeus-Suite-0435,Digital,,Digital,,Data Center,,Low,7240000,,81,internal,N-1,,Middleware,Amadeus,family-2-technology-estate/F05_applications-systems.csv,436,tenant_file
APP-00436,Fuel-Hexaware-Engine-0436,Security,,Security,,Data Center,,High,6470000,,124,internal,N-1,,Microservice,Hexaware,family-2-technology-estate/F05_applications-systems.csv,437,tenant_file
APP-00437,Customer-SITA-Platform-0437,Digital,,Digital,,Data Center,,Critical,12240000,,130,pci_pii_confidential,Current,,Legacy Mainframe,SITA,family-2-technology-estate/F05_applications-systems.csv,438,tenant_file
APP-00438,ML-Custom-Suite-0438,EUC,,EUC,,Azure,,High,20730000,,146,internal,Latest,,COTS,Custom,family-2-technology-estate/F05_applications-systems.csv,439,tenant_file
APP-00439,Observability-Jeppesen-Engine-0439,Data & Analytics,,Data & Analytics,,Mainframe,,Low,2089999,,35,internal,Latest,,SaaS,Jeppesen,family-2-technology-estate/F05_applications-systems.csv,440,tenant_file
APP-00440,MRO-ServiceNow-Manager-0440,ERP,,ERP,,AWS,,Medium,10090000,,188,internal,Latest,,SaaS,ServiceNow,family-2-technology-estate/F05_applications-systems.csv,441,tenant_file
APP-00441,Slot-Sabre AirVision-Platform-0441,Mainframe,,Mainframe,,Private Cloud,,Critical,3180000,,96,pci_pii_confidential,Latest,,Microservice,Sabre AirVision,family-2-technology-estate/F05_applications-systems.csv,442,tenant_file
APP-00442,Weight-Salesforce-Hub-0442,Integration,,Integration,,Data Center,,High,19290000,,132,internal,Current,,Custom,Salesforce,family-2-technology-estate/F05_applications-systems.csv,443,tenant_file
APP-00443,Airworthiness-Custom-Service-0443,Integration,,Integration,,Azure,,Medium,8490000,,149,internal,Latest,,Legacy Mainframe,Custom,family-2-technology-estate/F05_applications-systems.csv,444,tenant_file
APP-00444,Mainframe-Snowflake-Suite-0444,EUC,,EUC,,Data Center,,Low,8750000,,91,internal,Roadmap Pending,,Middleware,Snowflake,family-2-technology-estate/F05_applications-systems.csv,445,tenant_file
APP-00445,ML-Amadeus-Engine-0445,Cloud,,Cloud,,Data Center,,Low,4040000,,81,internal,Unsupported,,Data Platform,Amadeus,family-2-technology-estate/F05_applications-systems.csv,446,tenant_file
APP-00446,Airworthiness-AIMS-Service-0446,Integration,,Integration,,AWS,,Medium,11260000,,217,internal,Current,,Data Platform,AIMS,family-2-technology-estate/F05_applications-systems.csv,447,tenant_file
APP-00447,Fuel-Snowflake-Engine-0447,Digital,,Digital,,Mainframe,,Low,20090000,,68,internal,Latest,,Data Platform,Snowflake,family-2-technology-estate/F05_applications-systems.csv,448,tenant_file
APP-00448,Disruption-TCS-Hub-0448,Mainframe,,Mainframe,,Private Cloud,,High,2600000,,157,internal,N-1,,Data Platform,TCS,family-2-technology-estate/F05_applications-systems.csv,449,tenant_file
APP-00449,Network-SAP-Hub-0449,Mainframe,,Mainframe,,Data Center,,Critical,1270000,,53,pci_pii_confidential,EOL Approaching,,SaaS,SAP,family-2-technology-estate/F05_applications-systems.csv,450,tenant_file
