tenant_key,observation_id,business_case_id,project_id,reporting_month,baseline_value,target_value,actual_value,metric_unit,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,evidence_id,reviewer_role,source_system,source_record_id,extract_date,as_of_date,refresh_cadence,quality_state
meridian-health,VAL-BC-MER-037-2026-04,BC-MER-037,PRJ-MER-046,2026-04,41,27,32,usd,881256,546379,0,0,sponsor_claimed,EVID-BC-MER-037-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-05,BC-MER-037,PRJ-MER-046,2026-05,41,27,31,usd,1007149,624432,0,0,sponsor_claimed,EVID-BC-MER-037-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-06,BC-MER-037,PRJ-MER-046,2026-06,41,27,31,usd,1007149,624432,0,0,sponsor_claimed,EVID-BC-MER-037-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-07,BC-MER-037,PRJ-MER-046,2026-07,41,27,31,usd,1007149,624432,0,0,sponsor_claimed,EVID-BC-MER-037-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-037-2026-08,BC-MER-037,PRJ-MER-046,2026-08,41,27,31,usd,1007149,624432,0,0,sponsor_claimed,EVID-BC-MER-037-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2025-09,BC-MER-038,PRJ-MER-047,2025-09,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-038-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2025-10,BC-MER-038,PRJ-MER-047,2025-10,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-038-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2025-11,BC-MER-038,PRJ-MER-047,2025-11,41,27,40,usd,219489,153642,0,0,sponsor_claimed,EVID-BC-MER-038-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2025-12,BC-MER-038,PRJ-MER-047,2025-12,41,27,38,usd,438978,307285,0,0,sponsor_claimed,EVID-BC-MER-038-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-01,BC-MER-038,PRJ-MER-047,2026-01,41,27,37,usd,658466,460926,0,0,sponsor_claimed,EVID-BC-MER-038-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-02,BC-MER-038,PRJ-MER-047,2026-02,41,27,36,usd,877955,614569,0,0,sponsor_claimed,EVID-BC-MER-038-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-03,BC-MER-038,PRJ-MER-047,2026-03,41,27,35,usd,1097444,768211,0,0,sponsor_claimed,EVID-BC-MER-038-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-04,BC-MER-038,PRJ-MER-047,2026-04,41,27,33,usd,1316933,921853,0,0,sponsor_claimed,EVID-BC-MER-038-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-05,BC-MER-038,PRJ-MER-047,2026-05,41,27,32,usd,1536421,1075495,0,0,sponsor_claimed,EVID-BC-MER-038-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-06,BC-MER-038,PRJ-MER-047,2026-06,41,27,31,usd,1755910,1229137,0,0,sponsor_claimed,EVID-BC-MER-038-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-07,BC-MER-038,PRJ-MER-047,2026-07,41,27,31,usd,1755910,1229137,0,0,sponsor_claimed,EVID-BC-MER-038-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-038-2026-08,BC-MER-038,PRJ-MER-047,2026-08,41,27,31,usd,1755910,1229137,0,0,sponsor_claimed,EVID-BC-MER-038-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2025-09,BC-MER-039,PRJ-MER-049,2025-09,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-039-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2025-10,BC-MER-039,PRJ-MER-049,2025-10,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-039-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2025-11,BC-MER-039,PRJ-MER-049,2025-11,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-039-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2025-12,BC-MER-039,PRJ-MER-049,2025-12,0,4.8,0,fte_equivalent,252259,196762,0,0,sponsor_claimed,EVID-BC-MER-039-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-01,BC-MER-039,PRJ-MER-049,2026-01,0,4.8,1,fte_equivalent,504518,393524,0,0,sponsor_claimed,EVID-BC-MER-039-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-02,BC-MER-039,PRJ-MER-049,2026-02,0,4.8,1,fte_equivalent,756776,590285,0,0,sponsor_claimed,EVID-BC-MER-039-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-03,BC-MER-039,PRJ-MER-049,2026-03,0,4.8,2,fte_equivalent,1009035,787047,0,0,sponsor_claimed,EVID-BC-MER-039-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-04,BC-MER-039,PRJ-MER-049,2026-04,0,4.8,2,fte_equivalent,1261294,983809,0,0,sponsor_claimed,EVID-BC-MER-039-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-05,BC-MER-039,PRJ-MER-049,2026-05,0,4.8,3,fte_equivalent,1513553,1180571,0,0,sponsor_claimed,EVID-BC-MER-039-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-06,BC-MER-039,PRJ-MER-049,2026-06,0,4.8,3,fte_equivalent,1765812,1377333,0,0,sponsor_claimed,EVID-BC-MER-039-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-07,BC-MER-039,PRJ-MER-049,2026-07,0,4.8,3,fte_equivalent,2018071,1574095,0,0,sponsor_claimed,EVID-BC-MER-039-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-039-2026-08,BC-MER-039,PRJ-MER-049,2026-08,0,4.8,3,fte_equivalent,2018071,1574095,0,0,sponsor_claimed,EVID-BC-MER-039-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2025-09,BC-MER-040,PRJ-MER-050,2025-09,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2025-10,BC-MER-040,PRJ-MER-050,2025-10,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2025-11,BC-MER-040,PRJ-MER-050,2025-11,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2025-12,BC-MER-040,PRJ-MER-050,2025-12,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-01,BC-MER-040,PRJ-MER-050,2026-01,0,10,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-02,BC-MER-040,PRJ-MER-050,2026-02,0,10,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-03,BC-MER-040,PRJ-MER-050,2026-03,0,10,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-04,BC-MER-040,PRJ-MER-050,2026-04,0,10,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-05,BC-MER-040,PRJ-MER-050,2026-05,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-06,BC-MER-040,PRJ-MER-050,2026-06,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-07,BC-MER-040,PRJ-MER-050,2026-07,0,10,6,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-040-2026-08,BC-MER-040,PRJ-MER-050,2026-08,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-040-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2025-09,BC-MER-041,PRJ-MER-051,2025-09,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2025-10,BC-MER-041,PRJ-MER-051,2025-10,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2025-11,BC-MER-041,PRJ-MER-051,2025-11,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2025-12,BC-MER-041,PRJ-MER-051,2025-12,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-01,BC-MER-041,PRJ-MER-051,2026-01,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-02,BC-MER-041,PRJ-MER-051,2026-02,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-03,BC-MER-041,PRJ-MER-051,2026-03,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-04,BC-MER-041,PRJ-MER-051,2026-04,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-05,BC-MER-041,PRJ-MER-051,2026-05,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-06,BC-MER-041,PRJ-MER-051,2026-06,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-07,BC-MER-041,PRJ-MER-051,2026-07,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-041-2026-08,BC-MER-041,PRJ-MER-051,2026-08,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-041-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2025-09,BC-MER-042,PRJ-MER-052,2025-09,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-042-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2025-10,BC-MER-042,PRJ-MER-052,2025-10,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-042-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2025-11,BC-MER-042,PRJ-MER-052,2025-11,41,27,40,usd,157367,122746,0,0,sponsor_claimed,EVID-BC-MER-042-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2025-12,BC-MER-042,PRJ-MER-052,2025-12,41,27,38,usd,314734,245493,0,0,sponsor_claimed,EVID-BC-MER-042-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-01,BC-MER-042,PRJ-MER-052,2026-01,41,27,37,usd,472101,368239,0,0,sponsor_claimed,EVID-BC-MER-042-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-02,BC-MER-042,PRJ-MER-052,2026-02,41,27,36,usd,629468,490985,0,0,sponsor_claimed,EVID-BC-MER-042-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-03,BC-MER-042,PRJ-MER-052,2026-03,41,27,35,usd,786835,613731,0,0,sponsor_claimed,EVID-BC-MER-042-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-04,BC-MER-042,PRJ-MER-052,2026-04,41,27,33,usd,944202,736478,0,0,sponsor_claimed,EVID-BC-MER-042-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-05,BC-MER-042,PRJ-MER-052,2026-05,41,27,32,usd,1101569,859224,0,0,sponsor_claimed,EVID-BC-MER-042-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-06,BC-MER-042,PRJ-MER-052,2026-06,41,27,31,usd,1258937,981971,0,0,sponsor_claimed,EVID-BC-MER-042-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-07,BC-MER-042,PRJ-MER-052,2026-07,41,27,31,usd,1258937,981971,0,0,sponsor_claimed,EVID-BC-MER-042-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-042-2026-08,BC-MER-042,PRJ-MER-052,2026-08,41,27,31,usd,1258937,981971,0,0,sponsor_claimed,EVID-BC-MER-042-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
