tenant_key,gap_key,dimension_key,record_key,gap_type,gap_description,blocked_decision,evidence_needed,confidence,active_candidate_status
first-capital-financial,FCF-GAP-00001,00_enterprise_profile,FCF-00-00001,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00309,01_business_functions,FCF-01-00285,missing_contract_evidence,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-00885; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00310,01_business_functions,FCF-01-00286,missing_control_attestation,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-00886; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00311,01_business_functions,FCF-01-00287,missing_owner,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-00887; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00312,01_business_functions,FCF-01-00288,missing_baseline,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-00888; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00313,01_business_functions,FCF-01-00289,missing_lineage,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00889; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00314,01_business_functions,FCF-01-00290,missing_contract_evidence,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-00890; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00315,01_business_functions,FCF-01-00291,missing_control_attestation,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-00891; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00316,01_business_functions,FCF-01-00292,missing_owner,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-00892; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00317,01_business_functions,FCF-01-00293,missing_baseline,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-00893; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00318,01_business_functions,FCF-01-00294,missing_lineage,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-00894; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00319,01_business_functions,FCF-01-00295,missing_contract_evidence,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-00895; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00320,01_business_functions,FCF-01-00296,missing_control_attestation,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-00896; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00321,01_business_functions,FCF-01-00297,missing_owner,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-00897; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00322,01_business_functions,FCF-01-00298,missing_baseline,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-00898; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00323,01_business_functions,FCF-01-00299,missing_lineage,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-00899; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00324,01_business_functions,FCF-01-00300,missing_contract_evidence,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-00900; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00325,02_org_ownership,FCF-02-00001,missing_control_attestation,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-01201; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00326,02_org_ownership,FCF-02-00002,missing_owner,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-01202; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00327,02_org_ownership,FCF-02-00003,missing_baseline,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-01203; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00328,02_org_ownership,FCF-02-00004,missing_lineage,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-01204; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00329,02_org_ownership,FCF-02-00005,missing_contract_evidence,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-01205; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00330,02_org_ownership,FCF-02-00006,missing_control_attestation,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-01206; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00331,02_org_ownership,FCF-02-00007,missing_owner,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-01207; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00332,02_org_ownership,FCF-02-00008,missing_baseline,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-01208; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00333,02_org_ownership,FCF-02-00009,missing_lineage,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-01209; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00334,02_org_ownership,FCF-02-00010,missing_contract_evidence,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-01210; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00335,02_org_ownership,FCF-02-00011,missing_control_attestation,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-01211; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00336,02_org_ownership,FCF-02-00012,missing_owner,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-01212; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00337,02_org_ownership,FCF-02-00013,missing_baseline,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-01213; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00338,02_org_ownership,FCF-02-00014,missing_lineage,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-01214; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00339,02_org_ownership,FCF-02-00015,missing_contract_evidence,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-01215; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00340,02_org_ownership,FCF-02-00016,missing_control_attestation,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-01216; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00341,02_org_ownership,FCF-02-00017,missing_owner,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-01217; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-00342,02_org_ownership,FCF-02-00018,missing_baseline,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-01218; source file; owner; baseline; control status,medium,candidate
