record_type,record_id,label,source_dimension,evidence_ids,projection_status,safe_to_display,claim_basis
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-97,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-97-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-98,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-98-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-99,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-99-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-100,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-100-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-101,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-101-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-102,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-102-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-103,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-103-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-104,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-104-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-105,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-105-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-106,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-106-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-107,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-107-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-108,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-108-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-109,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-109-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-110,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-110-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-111,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-111-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-112,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-112-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-113,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-113-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-114,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-114-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-115,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-115-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-116,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-116-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-117,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-117-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-118,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-118-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-119,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-119-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-120,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-120-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-121,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-121-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-122,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-122-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-123,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-123-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-124,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-124-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-125,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-125-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-126,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-126-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-127,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-127-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-128,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-128-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-129,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-129-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-130,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-130-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-131,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-131-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-132,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-132-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-133,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-133-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-134,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-134-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-135,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-135-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-136,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-136-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-137,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-137-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-138,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-138-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-139,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-139-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-140,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-140-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-141,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-141-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-142,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-142-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-143,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-143-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-144,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-144-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-145,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-145-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-146,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-146-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-147,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-147-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-148,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-148-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-149,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-149-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-150,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-150-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-151,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-151-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-152,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-152-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-153,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-153-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-154,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-154-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-155,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-155-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-156,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-156-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-157,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-157-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-158,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-158-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-159,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-159-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-160,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-160-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-161,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-161-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-162,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-162-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-163,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-163-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-164,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-164-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-165,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-165-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-166,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-166-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-167,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-167-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-168,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-168-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-169,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-169-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-170,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-170-evidence,v3_context_pack_ready,true,
metric,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-171,Metrics and outcomes row,14_metrics_outcomes,meridian-health-14_metrics_outcomes-14_metrics_outcomes-row-171-evidence,v3_context_pack_ready,true,
