claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,evidence_ids,source_fact_ids
tower-claim-meridian-health-08_spend_value-08_spend_value-row-238,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-238-evidence,meridian-health-08_spend_value-08_spend_value-row-238
tower-claim-meridian-health-08_spend_value-08_spend_value-row-239,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-239-evidence,meridian-health-08_spend_value-08_spend_value-row-239
tower-claim-meridian-health-08_spend_value-08_spend_value-row-240,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-240-evidence,meridian-health-08_spend_value-08_spend_value-row-240
tower-claim-meridian-health-08_spend_value-08_spend_value-row-241,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-241-evidence,meridian-health-08_spend_value-08_spend_value-row-241
tower-claim-meridian-health-08_spend_value-08_spend_value-row-242,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-242-evidence,meridian-health-08_spend_value-08_spend_value-row-242
tower-claim-meridian-health-08_spend_value-08_spend_value-row-243,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-243-evidence,meridian-health-08_spend_value-08_spend_value-row-243
tower-claim-meridian-health-08_spend_value-08_spend_value-row-244,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-244-evidence,meridian-health-08_spend_value-08_spend_value-row-244
tower-claim-meridian-health-08_spend_value-08_spend_value-row-245,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-245-evidence,meridian-health-08_spend_value-08_spend_value-row-245
tower-claim-meridian-health-08_spend_value-08_spend_value-row-246,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-246-evidence,meridian-health-08_spend_value-08_spend_value-row-246
tower-claim-meridian-health-08_spend_value-08_spend_value-row-247,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-247-evidence,meridian-health-08_spend_value-08_spend_value-row-247
tower-claim-meridian-health-08_spend_value-08_spend_value-row-248,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-248-evidence,meridian-health-08_spend_value-08_spend_value-row-248
tower-claim-meridian-health-08_spend_value-08_spend_value-row-249,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-249-evidence,meridian-health-08_spend_value-08_spend_value-row-249
tower-claim-meridian-health-08_spend_value-08_spend_value-row-250,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-250-evidence,meridian-health-08_spend_value-08_spend_value-row-250
tower-claim-meridian-health-08_spend_value-08_spend_value-row-251,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-251-evidence,meridian-health-08_spend_value-08_spend_value-row-251
tower-claim-meridian-health-08_spend_value-08_spend_value-row-252,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-252-evidence,meridian-health-08_spend_value-08_spend_value-row-252
tower-claim-meridian-health-08_spend_value-08_spend_value-row-253,measured_value,measured value,blocked,false,"Realized value requires finance-attested measured evidence. Until then, Tower must describe the row as a plan, forecast, promise, or measurement-readiness signal.",finance-attested actual value extract; v3 canonical fact reconciliation; source-owner attestation; measurement period and formula lineage; citable evidence reference,meridian-health-08_spend_value-08_spend_value-row-253-evidence,meridian-health-08_spend_value-08_spend_value-row-253
