tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-DATA-001,POS transaction lake,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-DATA-001,POS transaction lake,APX-IT-007,Order Management,Order Management -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,partial_lineage
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0115,Shrink and exception analytics / expansion 105,v4_synthetic_pack,APX-IT-009,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,116,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0115,Shrink and exception analytics / expansion 105,APX-IT-009,Order Management,Order Management -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,camera_pos_link_gap
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0116,Supply chain visibility mart / expansion 106,v4_synthetic_pack,APX-IT-004,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,117,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0116,Supply chain visibility mart / expansion 106,APX-IT-004,Store POS,Store POS -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,carrier_api_variance
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0117,Merchandise planning cube / expansion 107,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,118,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0117,Merchandise planning cube / expansion 107,APX-IT-003,Inventory,Inventory -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,gold,manual_overrides
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0118,Labor productivity mart / expansion 108,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,119,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0118,Labor productivity mart / expansion 108,APX-IT-006,Loyalty,Loyalty -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,workday_ukg_join
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0119,Vendor funding and margin mart / expansion 109,v4_synthetic_pack,APX-IT-006,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,120,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0119,Vendor funding and margin mart / expansion 109,APX-IT-006,Pricing,Pricing -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,rebate_lineage_gap
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0120,Retail media performance mart / expansion 110,v4_synthetic_pack,APX-IT-005,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,121,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0120,Retail media performance mart / expansion 110,APX-IT-005,Merchandising,Merchandising -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,clean_room_dependency
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0121,POS transaction lake / expansion 111,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,122,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0121,POS transaction lake / expansion 111,APX-IT-007,Order Management,Order Management -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,partial_lineage
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0122,Customer 360 / loyalty graph / expansion 112,v4_synthetic_pack,APX-IT-005,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,123,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0122,Customer 360 / loyalty graph / expansion 112,APX-IT-005,Store POS,Store POS -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,bronze,identity_gaps
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0123,Inventory availability product / expansion 113,v4_synthetic_pack,APX-IT-004,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,124,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0123,Inventory availability product / expansion 113,APX-IT-004,Inventory,Inventory -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,store_accuracy_gaps
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0124,Clickstream and search telemetry / expansion 114,v4_synthetic_pack,APX-IT-002,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,125,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0124,Clickstream and search telemetry / expansion 114,APX-IT-002,Loyalty,Loyalty -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,bronze,consent_review
apex-retail,Retail Demo,v6.0,data_asset_integration,APEXRETAIL-DATA-0125,Shrink and exception analytics / expansion 115,v4_synthetic_pack,APX-IT-009,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,126,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APEXRETAIL-DATA-0125,Shrink and exception analytics / expansion 115,APX-IT-009,Pricing,Pricing -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,silver,camera_pos_link_gap
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0001,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0001,Oracle Retail Merchandising,APX-IT-003,Oracle Retail Merchandising,Oracle Retail Merchandising,Kronos Workforce Central,0.10,lineage_not_machine_readable
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0002,Omnichannel selling data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0002,Toshiba POS,APX-IT-001,Toshiba POS,Toshiba POS,Blue Yonder Demand Planning regional/service component 2,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0003,Store operations data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0003,Blue Yonder Demand Planning,APX-IT-003,Blue Yonder Demand Planning,Blue Yonder Demand Planning,Manhattan Active WMS regional/service component 3,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0004,Inventory accuracy data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0004,Databricks Retail Lakehouse,APX-IT-007,Databricks Retail Lakehouse,Databricks Retail Lakehouse,ServiceNow ITSM regional/service component 3,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0005,Customer loyalty data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0005,Oracle Retail Merchandising regional/service component 2,APX-IT-003,Oracle Retail Merchandising regional/service component 2,Oracle Retail Merchandising regional/service component 2,Toshiba POS regional/service component 4,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0006,Retail pricing data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0006,Toshiba POS regional/service component 2,APX-IT-001,Toshiba POS regional/service component 2,Toshiba POS regional/service component 2,Snowflake Marketing Data Cloud regional/service component 4,0.50,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0007,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0007,Blue Yonder Demand Planning regional/service component 2,APX-IT-003,Blue Yonder Demand Planning regional/service component 2,Blue Yonder Demand Planning regional/service component 2,Adobe Experience Cloud regional/service component 5,0.58,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0008,Omnichannel selling data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0008,Databricks Retail Lakehouse regional/service component 2,APX-IT-007,Databricks Retail Lakehouse regional/service component 2,Databricks Retail Lakehouse regional/service component 2,Oracle Retail Merchandising regional/service component 6,0.10,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0009,Store operations data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0009,Oracle Retail Merchandising regional/service component 3,APX-IT-003,Oracle Retail Merchandising regional/service component 3,Oracle Retail Merchandising regional/service component 3,SAP S/4 Finance regional/service component 6,0.18,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0010,Inventory accuracy data product,v4_synthetic_pack,APX-IT-001,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0010,Toshiba POS regional/service component 3,APX-IT-001,Toshiba POS regional/service component 3,Toshiba POS regional/service component 3,IBM Sterling OMS regional/service component 7,0.26,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0011,Customer loyalty data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0011,Blue Yonder Demand Planning regional/service component 3,APX-IT-003,Blue Yonder Demand Planning regional/service component 3,Blue Yonder Demand Planning regional/service component 3,Databricks Retail Lakehouse regional/service component 7,0.34,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0012,Retail pricing data product,v4_synthetic_pack,APX-IT-007,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0012,Databricks Retail Lakehouse regional/service component 3,APX-IT-007,Databricks Retail Lakehouse regional/service component 3,Databricks Retail Lakehouse regional/service component 3,Salesforce Commerce Cloud regional/service component 8,0.42,none_reported
apex-retail,Retail Demo,v6.0,data_asset_integration,APX-INT-0013,Merchandising data product,v4_synthetic_pack,APX-IT-003,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INT-0013,Oracle Retail Merchandising regional/service component 4,APX-IT-003,Oracle Retail Merchandising regional/service component 4,Oracle Retail Merchandising regional/service component 4,Kronos Workforce Central regional/service component 8,0.50,none_reported
