tenant_key,canonical_value_observation_id,business_case_id,project_id,reporting_month,success_metric,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,baseline_value,target_value,actual_value,metric_unit,reviewer_role,source_file,source_row,source_system,source_record_id,as_of_date
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-04,BC-MER-037,PRJ-MER-046,2026-04,cost per resolved service case,881256,546379,0,0,sponsor_claimed,41,27,32,usd,,24_monthly_value_tracking.csv,441,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-05,BC-MER-037,PRJ-MER-046,2026-05,cost per resolved service case,1007149,624432,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,442,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-06,BC-MER-037,PRJ-MER-046,2026-06,cost per resolved service case,1007149,624432,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,443,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-07,BC-MER-037,PRJ-MER-046,2026-07,cost per resolved service case,1007149,624432,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,444,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-037-2026-08,BC-MER-037,PRJ-MER-046,2026-08,cost per resolved service case,1007149,624432,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,445,AI Portfolio and Business Case Tracker,VAL-BC-MER-037-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2025-09,BC-MER-038,PRJ-MER-047,2025-09,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,446,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2025-10,BC-MER-038,PRJ-MER-047,2025-10,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,447,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2025-11,BC-MER-038,PRJ-MER-047,2025-11,cost per resolved service case,219489,153642,0,0,sponsor_claimed,41,27,40,usd,,24_monthly_value_tracking.csv,448,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2025-12,BC-MER-038,PRJ-MER-047,2025-12,cost per resolved service case,438978,307285,0,0,sponsor_claimed,41,27,38,usd,,24_monthly_value_tracking.csv,449,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-01,BC-MER-038,PRJ-MER-047,2026-01,cost per resolved service case,658466,460926,0,0,sponsor_claimed,41,27,37,usd,,24_monthly_value_tracking.csv,450,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-02,BC-MER-038,PRJ-MER-047,2026-02,cost per resolved service case,877955,614569,0,0,sponsor_claimed,41,27,36,usd,,24_monthly_value_tracking.csv,451,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-03,BC-MER-038,PRJ-MER-047,2026-03,cost per resolved service case,1097444,768211,0,0,sponsor_claimed,41,27,35,usd,,24_monthly_value_tracking.csv,452,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-04,BC-MER-038,PRJ-MER-047,2026-04,cost per resolved service case,1316933,921853,0,0,sponsor_claimed,41,27,33,usd,,24_monthly_value_tracking.csv,453,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-05,BC-MER-038,PRJ-MER-047,2026-05,cost per resolved service case,1536421,1075495,0,0,sponsor_claimed,41,27,32,usd,,24_monthly_value_tracking.csv,454,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-06,BC-MER-038,PRJ-MER-047,2026-06,cost per resolved service case,1755910,1229137,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,455,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-07,BC-MER-038,PRJ-MER-047,2026-07,cost per resolved service case,1755910,1229137,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,456,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-038-2026-08,BC-MER-038,PRJ-MER-047,2026-08,cost per resolved service case,1755910,1229137,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,457,AI Portfolio and Business Case Tracker,VAL-BC-MER-038-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2025-09,BC-MER-039,PRJ-MER-049,2025-09,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,458,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2025-10,BC-MER-039,PRJ-MER-049,2025-10,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,459,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2025-11,BC-MER-039,PRJ-MER-049,2025-11,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,460,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2025-12,BC-MER-039,PRJ-MER-049,2025-12,clinical capacity released,252259,196762,0,0,sponsor_claimed,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,461,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-01,BC-MER-039,PRJ-MER-049,2026-01,clinical capacity released,504518,393524,0,0,sponsor_claimed,0,4.8,1,fte_equivalent,,24_monthly_value_tracking.csv,462,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-02,BC-MER-039,PRJ-MER-049,2026-02,clinical capacity released,756776,590285,0,0,sponsor_claimed,0,4.8,1,fte_equivalent,,24_monthly_value_tracking.csv,463,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-03,BC-MER-039,PRJ-MER-049,2026-03,clinical capacity released,1009035,787047,0,0,sponsor_claimed,0,4.8,2,fte_equivalent,,24_monthly_value_tracking.csv,464,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-04,BC-MER-039,PRJ-MER-049,2026-04,clinical capacity released,1261294,983809,0,0,sponsor_claimed,0,4.8,2,fte_equivalent,,24_monthly_value_tracking.csv,465,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-05,BC-MER-039,PRJ-MER-049,2026-05,clinical capacity released,1513553,1180571,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,466,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-06,BC-MER-039,PRJ-MER-049,2026-06,clinical capacity released,1765812,1377333,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,467,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-07,BC-MER-039,PRJ-MER-049,2026-07,clinical capacity released,2018071,1574095,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,468,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-039-2026-08,BC-MER-039,PRJ-MER-049,2026-08,clinical capacity released,2018071,1574095,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,469,AI Portfolio and Business Case Tracker,VAL-BC-MER-039-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2025-09,BC-MER-040,PRJ-MER-050,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,470,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2025-10,BC-MER-040,PRJ-MER-050,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,471,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2025-11,BC-MER-040,PRJ-MER-050,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,472,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2025-12,BC-MER-040,PRJ-MER-050,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,473,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-01,BC-MER-040,PRJ-MER-050,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,1,count,,24_monthly_value_tracking.csv,474,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-02,BC-MER-040,PRJ-MER-050,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,2,count,,24_monthly_value_tracking.csv,475,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-03,BC-MER-040,PRJ-MER-050,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,3,count,,24_monthly_value_tracking.csv,476,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-04,BC-MER-040,PRJ-MER-050,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,4,count,,24_monthly_value_tracking.csv,477,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-05,BC-MER-040,PRJ-MER-050,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,478,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-06,BC-MER-040,PRJ-MER-050,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,479,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-07,BC-MER-040,PRJ-MER-050,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,6,count,,24_monthly_value_tracking.csv,480,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-040-2026-08,BC-MER-040,PRJ-MER-050,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,481,AI Portfolio and Business Case Tracker,VAL-BC-MER-040-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2025-09,BC-MER-041,PRJ-MER-051,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,482,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2025-10,BC-MER-041,PRJ-MER-051,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,483,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2025-11,BC-MER-041,PRJ-MER-051,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,484,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2025-12,BC-MER-041,PRJ-MER-051,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,485,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-01,BC-MER-041,PRJ-MER-051,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,486,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-02,BC-MER-041,PRJ-MER-051,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,487,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-03,BC-MER-041,PRJ-MER-051,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,488,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-04,BC-MER-041,PRJ-MER-051,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,489,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-05,BC-MER-041,PRJ-MER-051,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,490,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-06,BC-MER-041,PRJ-MER-051,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,491,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-07,BC-MER-041,PRJ-MER-051,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,492,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-041-2026-08,BC-MER-041,PRJ-MER-051,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,493,AI Portfolio and Business Case Tracker,VAL-BC-MER-041-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2025-09,BC-MER-042,PRJ-MER-052,2025-09,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,494,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2025-10,BC-MER-042,PRJ-MER-052,2025-10,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,495,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2025-11,BC-MER-042,PRJ-MER-052,2025-11,cost per resolved service case,157367,122746,0,0,sponsor_claimed,41,27,40,usd,,24_monthly_value_tracking.csv,496,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2025-12,BC-MER-042,PRJ-MER-052,2025-12,cost per resolved service case,314734,245493,0,0,sponsor_claimed,41,27,38,usd,,24_monthly_value_tracking.csv,497,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-01,BC-MER-042,PRJ-MER-052,2026-01,cost per resolved service case,472101,368239,0,0,sponsor_claimed,41,27,37,usd,,24_monthly_value_tracking.csv,498,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-02,BC-MER-042,PRJ-MER-052,2026-02,cost per resolved service case,629468,490985,0,0,sponsor_claimed,41,27,36,usd,,24_monthly_value_tracking.csv,499,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-03,BC-MER-042,PRJ-MER-052,2026-03,cost per resolved service case,786835,613731,0,0,sponsor_claimed,41,27,35,usd,,24_monthly_value_tracking.csv,500,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-04,BC-MER-042,PRJ-MER-052,2026-04,cost per resolved service case,944202,736478,0,0,sponsor_claimed,41,27,33,usd,,24_monthly_value_tracking.csv,501,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-05,BC-MER-042,PRJ-MER-052,2026-05,cost per resolved service case,1101569,859224,0,0,sponsor_claimed,41,27,32,usd,,24_monthly_value_tracking.csv,502,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-06,BC-MER-042,PRJ-MER-052,2026-06,cost per resolved service case,1258937,981971,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,503,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-07,BC-MER-042,PRJ-MER-052,2026-07,cost per resolved service case,1258937,981971,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,504,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-042-2026-08,BC-MER-042,PRJ-MER-052,2026-08,cost per resolved service case,1258937,981971,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,505,AI Portfolio and Business Case Tracker,VAL-BC-MER-042-2026-08,2026-08-24
