artifact_path,row_number,terms,classification,unsafe,recommended_action,evidence
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,18,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Epic to lakehouse FHIR/HL7 modernization | VP Integration | VP Integration |  |  | On track | build |  | Claims Analytics readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 21000000 | 36000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | rich-univ"
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,21,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Databricks AWS clinical + claims lakehouse foundation / expansion 1 | Chief Data Officer | Chief Data Officer |  |  | On track | mobilize |  | Epic EHR readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 58000000 | 93000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_progra"
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,30,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Epic to lakehouse FHIR/HL7 modernization / expansion 10 | VP Integration | VP Integration |  |  | On track | build |  | Claims Analytics readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 21000000 | 36000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives."
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,33,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Databricks AWS clinical + claims lakehouse foundation / expansion 13 | Chief Data Officer | Chief Data Officer |  |  | On track | mobilize |  | Epic EHR readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 58000000 | 93000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_progr"
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,42,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Epic to lakehouse FHIR/HL7 modernization / expansion 22 | VP Integration | VP Integration |  |  | On track | build |  | Claims Analytics readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 21000000 | 36000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives."
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,45,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Databricks AWS clinical + claims lakehouse foundation / expansion 25 | Chief Data Officer | Chief Data Officer |  |  | On track | mobilize |  | Epic EHR readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 58000000 | 93000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_progr"
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,54,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Epic to lakehouse FHIR/HL7 modernization / expansion 34 | VP Integration | VP Integration |  |  | On track | build |  | Claims Analytics readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 21000000 | 36000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives."
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,57,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Databricks AWS clinical + claims lakehouse foundation / expansion 37 | Chief Data Officer | Chief Data Officer |  |  | On track | mobilize |  | Epic EHR readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 58000000 | 93000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_progr"
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,66,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Epic to lakehouse FHIR/HL7 modernization / expansion 46 | VP Integration | VP Integration |  |  | On track | build |  | Claims Analytics readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 21000000 | 36000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives."
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,69,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Databricks AWS clinical + claims lakehouse foundation / expansion 49 | Chief Data Officer | Chief Data Officer |  |  | On track | mobilize |  | Epic EHR readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 58000000 | 93000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_progr"
datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv,78,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Epic to lakehouse FHIR/HL7 modernization / expansion 58 | VP Integration | VP Integration |  |  | On track | build |  | Claims Analytics readiness; data owner signoff; change adoption | Value claim requires adoption, control evidence, and accountable operating owner | 21000000 | 36000000 | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/09_programs_initiatives."
datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv,2,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Unified clinical + claims lakehouse |  |  |  |  | Create a governed longitudinal patient/member view only after EMR, claims, pharmacy, identity, medallion, and governance evidence are certified; quantify value after baseline owners sign off. |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv | 2026-07-09 | low | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof"
datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv,3,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Governed data foundation for AI / LLM automation |  |  |  |  | Enable prior-auth, coding, and UM automation only after governance, semantic ownership, lineage, and control evidence are in place; quantify after workflow baselines and audit requirements are captured. |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv | 2026-07-09 | low | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks"
datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv,4,AWS; Databricks; medallion,target/future foundation,no,Keep target/foundation caveat visible,"meridian-health | Call center optimization |  |  |  |  | Improve agent assist and next-best-action only after transcript, CRM, claims, intent, and QA-label evidence is governed; quantify after baseline AHT, containment, and first-call-resolution data are loaded. |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv | 2026-07-09 | low | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not pr"
datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv,5,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,meridian-health | Databricks AWS clinical + claims lakehouse foundation |  |  |  |  | 93000000 |  |  |  |  | datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv | 2026-06-18 | medium | none | datasets/tenant-inputs/active/meridian-health/current/10_ai_automation_use_cases.csv | rich-universal-standard-v3 | 2 | MER-AI-001 | synthetic-demo | 6edb304ea49fa472bc8cbf934f952a0479f143537b6a3c0a926929dd14ddbfc5 | retained_from_active_source | none
