artifact_path,artifact_type,standard_name,tenant_key,layer_or_usage,active_candidate_generated_or_legacy,loader_visible,module_visible,contains_legacy_name,contains_aws_or_databricks,recommended_action,evidence
reports/candidate-module-workbench-previews/skyharbor/tower-workbench-preview.json,json,,,report/proof,legacy / must not load,no,yes,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/candidate-preview-enablement/skyharbor/module-inspection-matrix.csv,csv,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/candidate-preview-mode/skyharbor/module-preview-selection-matrix.csv,csv,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/candidate-readiness-control/skyharbor/module-control-matrix.csv,csv,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/candidate-version-build/latest/candidate-version-control.html,html,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/candidate-version-build/latest/meridian-candidate-preview.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/candidate-version-build/latest/promotion-blockers.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/candidate-version-build/latest/quality-gate-results.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/candidate-version-build/latest/summary.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-data-build/latest/all-tenant-build-control.html,html,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-data-build/latest/enterprise-profile-build.json,json,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/canonical-data-build/latest/evidence-attachment-summary.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-data-build/latest/home-ava-readiness.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/canonical-data-build/latest/summary.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-data-build/latest/tenant-quality-depth.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-tenant-inputs/latest/canonical-tenant-inputs.json,json,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/canonical-tenant-inputs/latest/canonical-tenant-inputs.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-tenant-inputs/latest/tenant-input-quality-depth.json,json,,,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-tenant-inputs/latest/tenant-input-quality-depth.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/canonical-tenant-inputs/latest/tenant-source-file-inventory.md,markdown,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/codex-completion-report-2026-04-23-p0-remediation-pass-1.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/codex-overnight-completion-2026-04-23T04-38-29-000Z.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-layer-design/active-input-file-inventory.md,markdown,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/data-quality/all-tenants/latest/admin-home-caveats.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/candidate-coverage.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/canonical-fact-quality.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/data-quality-control.html,html,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/evidence-quality.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/generated-data-risk.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/module-readiness-quality.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/promotion-readiness-quality.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/recommended-remediation-plan.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/relationship-graph-quality.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/source-estate-coverage.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/summary.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/tenant-isolation.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/all-tenants/latest/tenant-quality-matrix.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/adapter-coverage.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/home-ava-representation.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/manifest-vs-source-gaps.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/mapping-coverage.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/promotion-blockers.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/source-domain-inventory.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/data-quality/manifest-projection/latest/tenant-manifest-completeness.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/data-standard/legacy-purge/deleted-legacy-files.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/data-standard/legacy-purge/no-legacy-tenant-inputs-proof.html,html,,,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
reports/data-standard/legacy-purge/remaining-allowed-legacy-references.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/demo-readiness/meridian-data-state/agent-assist-context-readiness.json,json,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/aws-databricks-semantic-audit.csv,csv,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/entity-profile-coverage.csv,csv,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/layer-reconciliation.csv,csv,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/legacy-leakage-audit.csv,csv,,meridian-health,report/proof,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/demo-readiness/meridian-data-state/meridian-data-state-reconciliation-proof.html,html,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/moves-phase-context-readiness.csv,csv,,meridian-health,report/proof,historical doc only,no,yes,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/reconciliation-trace-samples.json,json,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/relationship-graph-coverage.csv,csv,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/source-adapter-completeness.csv,csv,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/source-inventory.csv,csv,,meridian-health,report/proof,legacy / must not load,no,yes,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
reports/demo-readiness/meridian-data-state/summary.json,json,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/summary.md,markdown,,meridian-health,report/proof,historical doc only,no,no,no,yes,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/template-completeness.csv,csv,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/demo-readiness/meridian-data-state/volumetric-by-layer.csv,csv,,meridian-health,report/proof,historical doc only,no,no,no,no,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/context-pack-assembler-proof.html,html,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/home-meridian-finance-analytics.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,yes,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/intelligence-harbortrust-fraud-copilot.json,json,,,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/moves-meridian-agent-assist-p2.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/source-meridian-analytics-vendor-context.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,yes,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/summary.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/summary.md,markdown,,meridian-health,report/proof,historical doc only,no,yes,no,no,No action,no forbidden legacy term
reports/enterprise-knowledge-layer/assembler-proof/tower-meridian-finance-analytics.json,json,,meridian-health,report/proof,historical doc only,no,yes,no,yes,No action,no forbidden legacy term
