tenant_key,function_name,parent_function,executive_owner,business_capabilities,criticality,annual_budget_usd,fte_count,outsourced_support,current_state_notes,target_state_notes,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,flight operations capability 001,flight operations,CEO,Passenger Service Modernization; Contact center agent assist; crew scheduling platform,critical,115555556,80,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00001,SHA-EVID-00601,SHA-01_BUSINESS_FUNCTIONS-SRC-00001,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations capability 201,airport operations,COO,Cloud Resilience and Cyber Program; Procurement and vendor contract intelligence; operations control and IROPS platform,critical,144444444,190,mixed internal and vendor support,Candidate planning context for airport operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00201,SHA-EVID-00801,SHA-01_BUSINESS_FUNCTIONS-SRC-00201,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service capability 202,customer service,CIO,Baggage Visibility and Recovery; IROPS recovery copilot; maintenance and MRO platform,high,151666667,201,"yes, candidate managed-services dependency",Candidate planning context for customer service; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00202,SHA-EVID-00802,SHA-01_BUSINESS_FUNCTIONS-SRC-00202,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty capability 203,loyalty,CTO,Finance and Procurement Spend Transparency; Crew disruption assistant; cargo management platform,medium,158888889,212,mixed internal and vendor support,Candidate planning context for loyalty; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00203,SHA-EVID-00803,SHA-01_BUSINESS_FUNCTIONS-SRC-00203,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management capability 204,revenue management,CDAO,IROPS Resilience and Recovery; Maintenance troubleshooting assistant; revenue management platform,medium,115555556,223,mixed internal and vendor support,Candidate planning context for revenue management; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00204,SHA-EVID-00804,SHA-01_BUSINESS_FUNCTIONS-SRC-00204,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning capability 205,network planning,CISO,Passenger Service Modernization; Contact center agent assist; loyalty platform,high,122777778,234,"yes, candidate managed-services dependency",Candidate planning context for network planning; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00205,SHA-EVID-00805,SHA-01_BUSINESS_FUNCTIONS-SRC-00205,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling capability 206,crew scheduling,Chief compliance officer,Loyalty Platform Modernization; Passenger rebooking personalization; ecommerce and mobile app,critical,130000000,245,mixed internal and vendor support,Candidate planning context for crew scheduling; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00206,SHA-EVID-00806,SHA-01_BUSINESS_FUNCTIONS-SRC-00206,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering capability 207,maintenance engineering,Chief procurement officer,Crew Operations Optimization; Baggage recovery prediction; customer CRM,medium,137222222,256,mixed internal and vendor support,Candidate planning context for maintenance engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00207,SHA-EVID-00807,SHA-01_BUSINESS_FUNCTIONS-SRC-00207,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations capability 208,cargo operations,Chief people officer,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; contact center platform,high,144444444,267,"yes, candidate managed-services dependency",Candidate planning context for cargo operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00208,SHA-EVID-00808,SHA-01_BUSINESS_FUNCTIONS-SRC-00208,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce capability 209,digital ecommerce,Transformation office lead,Airport Turnaround Performance Program; Revenue management scenario assistant; baggage tracking platform,medium,151666667,278,mixed internal and vendor support,Candidate planning context for digital ecommerce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00209,SHA-EVID-00809,SHA-01_BUSINESS_FUNCTIONS-SRC-00209,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security capability 210,safety and security,Experience leader,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; fuel management platform,medium,158888889,289,mixed internal and vendor support,Candidate planning context for safety and security; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00210,SHA-EVID-00810,SHA-01_BUSINESS_FUNCTIONS-SRC-00210,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
