tenant_key,persona_or_role,function_name,role_count,location_model,employment_type,vendor_supported,skills,pain_points,automation_opportunity,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,crew scheduling service manager,crew scheduling capability 080,44,remote specialist,contractor-supported,no,ecommerce and mobile app workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for model explainability; manual reconciliation across ecommerce and mobile app,IT incident and change-risk copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00080,SHA-EVID-01880,SHA-03_WORKFORCE_ROLES-SRC-00080,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering operator,maintenance engineering capability 081,45,hybrid enterprise,employee,yes,customer CRM workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for human-in-the-loop operations; manual reconciliation across customer CRM,Procurement and vendor contract intelligence remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00081,SHA-EVID-01881,SHA-03_WORKFORCE_ROLES-SRC-00081,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations analyst,cargo operations capability 082,46,hub-and-spoke,vendor-supported,no,contact center platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for incident response; manual reconciliation across contact center platform,IROPS recovery copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00082,SHA-EVID-01882,SHA-03_WORKFORCE_ROLES-SRC-00082,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce product owner,digital ecommerce capability 083,47,contact center,mixed,no,baggage tracking platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for airport-local operating variation; manual reconciliation across baggage tracking platform,Crew disruption assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00083,SHA-EVID-01883,SHA-03_WORKFORCE_ROLES-SRC-00083,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security risk owner,safety and security capability 084,48,field operations,contractor-supported,no,fuel management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for reservation-system dependency; manual reconciliation across fuel management platform,Maintenance troubleshooting assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00084,SHA-EVID-01884,SHA-03_WORKFORCE_ROLES-SRC-00084,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance service manager,finance capability 085,49,remote specialist,employee,yes,ERP and finance platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cloud resilience; manual reconciliation across ERP and finance platform,Contact center agent assist remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00085,SHA-EVID-01885,SHA-03_WORKFORCE_ROLES-SRC-00085,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement operator,procurement capability 086,50,hybrid enterprise,vendor-supported,no,airline data lakehouse workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for safety criticality; manual reconciliation across airline data lakehouse,Passenger rebooking personalization remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00086,SHA-EVID-01886,SHA-03_WORKFORCE_ROLES-SRC-00086,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce analyst,HR and workforce capability 087,51,hub-and-spoke,mixed,no,identity and access management workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for operational resilience; manual reconciliation across identity and access management,Baggage recovery prediction remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00087,SHA-EVID-01887,SHA-03_WORKFORCE_ROLES-SRC-00087,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics product owner,data and analytics capability 088,52,contact center,contractor-supported,no,service management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for crew and legal constraints; manual reconciliation across service management platform,Airport turnaround risk predictor remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00088,SHA-EVID-01888,SHA-03_WORKFORCE_ROLES-SRC-00088,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering risk owner,platform engineering capability 089,53,field operations,employee,yes,passenger service system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for DOT customer obligations; manual reconciliation across passenger service system,Revenue management scenario assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00089,SHA-EVID-01889,SHA-03_WORKFORCE_ROLES-SRC-00089,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
