tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,industry_context,signals,module_next_actions
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0079,SHA-AIR,SVP Business Applications: Maintenance analytics,"SVP Business Applications says Maintenance analytics is promising, but AI readiness is not decision-grade until Maintenance planning and reliability suite evidence closes: safety and reliability controls need accountable review. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0079,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0080,SHA-AIR,SVP Business Applications: Baggage disruption analytics,"SVP Business Applications says Baggage disruption analytics is promising, but risk is not decision-grade until Departure control system evidence closes: root-cause workflow evidence is missing. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0080,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0081,SHA-AIR,SVP Business Applications: AMS/IMS sourcing readiness,"SVP Business Applications says AMS/IMS sourcing readiness is promising, but metrics is not decision-grade until ServiceNow ITSM and CMDB evidence closes: SLA commitments are not consistently mapped to business criticality. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0081,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0082,SHA-AIR,SVP Business Applications: Existing managed-services contract optimization,"SVP Business Applications says Existing managed-services contract optimization is promising, but value is not decision-grade until ServiceNow ITSM and CMDB evidence closes: chronic SLA misses need business-impact linkage. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0082,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0083,SHA-AIR,SVP Business Applications: IROPS decision support,"SVP Business Applications says IROPS decision support is promising, but sourcing is not decision-grade until Passenger service and reservations platform evidence closes: customer recovery policy constraints need governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0083,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0084,SHA-AIR,SVP Business Applications: Crew recovery optimization,"SVP Business Applications says Crew recovery optimization is promising, but evidence is not decision-grade until Departure control system evidence closes: union/work-rule interpretation evidence is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0084,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0085,SHA-AIR,SVP Digital / customer experience: AMS/IMS sourcing readiness,"SVP Digital / customer experience says AMS/IMS sourcing readiness is promising, but strategy is not decision-grade until ServiceNow ITSM and CMDB evidence closes: SLA commitments are not consistently mapped to business criticality. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0085,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0086,SHA-AIR,SVP Digital / customer experience: Existing managed-services contract optimization,"SVP Digital / customer experience says Existing managed-services contract optimization is promising, but operating model is not decision-grade until ServiceNow ITSM and CMDB evidence closes: chronic SLA misses need business-impact linkage. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0086,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0087,SHA-AIR,SVP Digital / customer experience: IROPS decision support,"SVP Digital / customer experience says IROPS decision support is promising, but vendor is not decision-grade until Passenger service and reservations platform evidence closes: customer recovery policy constraints need governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0087,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0088,SHA-AIR,SVP Digital / customer experience: Crew recovery optimization,"SVP Digital / customer experience says Crew recovery optimization is promising, but platform is not decision-grade until Crew tracking and recovery platform evidence closes: union/work-rule interpretation evidence is not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0088,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0089,SHA-AIR,SVP Digital / customer experience: Contact center agent assist,"SVP Digital / customer experience says Contact center agent assist is promising, but data is not decision-grade until Customer contact center CRM evidence closes: transcript governance is not approved. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0089,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0090,SHA-AIR,SVP Digital / customer experience: Maintenance analytics,"SVP Digital / customer experience says Maintenance analytics is promising, but modernization is not decision-grade until AWS airline data lakehouse evidence closes: parts and work-order feeds are not reconciled. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0090,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
skyharbor-air,SHA-SA07-18_OPERATIONAL_PROCESS_EVIDENCE-0091,SHA-AIR,SVP Digital / customer experience: Baggage disruption analytics,"SVP Digital / customer experience says Baggage disruption analytics is promising, but AI readiness is not decision-grade until Baggage tracking and claims platform evidence closes: customer impact metrics are not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",18_operational_process_evidence,SHA-SA07-INT-EVID-0091,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_no_real_airline_data_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,
