fact_key,measure,view,scope,basis,period,value_numeric,source_key,source_row,attributes
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0013::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0013,"{""evidence_id"":""MER-SA07-INT-EVID-0013"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0013"",""use_case"":""CFO / Finance & Value: Governed data foundation for AI / LLM automation"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0014::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0014,"{""evidence_id"":""MER-SA07-INT-EVID-0014"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0014"",""use_case"":""CFO / Finance & Value: Call center optimization"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0015::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0015,"{""evidence_id"":""MER-SA07-INT-EVID-0015"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0015"",""use_case"":""CFO / Finance & Value: Provider quality and performance"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0016::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0016,"{""evidence_id"":""MER-SA07-INT-EVID-0016"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0016"",""use_case"":""CFO / Finance & Value: End-to-end cost transparency"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0017::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0017,"{""evidence_id"":""MER-SA07-INT-EVID-0017"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0017"",""use_case"":""CFO / Finance & Value: Payment integrity and leakage reduction"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0018::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0018,"{""evidence_id"":""MER-SA07-INT-EVID-0018"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0018"",""use_case"":""CFO / Finance & Value: Automated close and reporting"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0019::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0019,"{""evidence_id"":""MER-SA07-INT-EVID-9019"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0019"",""use_case"":""AI Benefits Realization Ledger"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims."",""risk_or_gap"":""AI spend can look adopted without released value"",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0020::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0020,"{""evidence_id"":""MER-SA07-INT-EVID-9020"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0020"",""use_case"":""Member Service Agent Assist Transformation"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims."",""risk_or_gap"":""platform spend could be mistaken for AI Assist funding"",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0021::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0021,"{""evidence_id"":""MER-SA07-INT-EVID-9021"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0021"",""use_case"":""AI Governance / Model Risk Controls"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims."",""risk_or_gap"":""AI usage without audit controls creates compliance risk"",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0022::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0022,"{""evidence_id"":""MER-SA07-INT-EVID-9022"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0022"",""use_case"":""Contact Center Platform / Knowledge Modernization"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims."",""risk_or_gap"":""No AI Assist production usage exists yet"",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0023::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0023,"{""evidence_id"":""MER-SA07-INT-EVID-9023"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0023"",""use_case"":""FY26 AI spend governance"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims."",""risk_or_gap"":""AI spend is embedded across platforms"",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0024::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0024,"{""evidence_id"":""MER-SA07-INT-EVID-0024"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0024"",""use_case"":""CFO / Finance & Value: Payment integrity and leakage reduction"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0025::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0025,"{""evidence_id"":""MER-SA07-INT-EVID-0025"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0025"",""use_case"":""CIO / Enterprise Technology: Call center optimization"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0026::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0026,"{""evidence_id"":""MER-SA07-INT-EVID-0026"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0026"",""use_case"":""CIO / Enterprise Technology: Provider quality and performance"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0027::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0027,"{""evidence_id"":""MER-SA07-INT-EVID-0027"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0027"",""use_case"":""CIO / Enterprise Technology: End-to-end cost transparency"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0028::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0028,"{""evidence_id"":""MER-SA07-INT-EVID-0028"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0028"",""use_case"":""CIO / Enterprise Technology: Payment integrity and leakage reduction"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
meridian-health::candidate-ai::mer-sa07-10-ai-automation-use-cases-0029::candidate,candidate_ai_opportunity_count,risk,initiative,baseline,current,1,meridian-health::standard-2026-07-v3::10_ai_automation_use_cases.csv,MER-SA07-10_AI_AUTOMATION_USE_CASES-0029,"{""evidence_id"":""MER-SA07-INT-EVID-0029"",""source_ref"":""10_ai_automation_use_cases.csv#MER-SA07-10_AI_AUTOMATION_USE_CASES-0029"",""use_case"":""CIO / Enterprise Technology: Automated close and reporting"",""business_problem"":"""",""affected_process"":"""",""readiness_status"":""not_assessed"",""funding_status"":""not_approved"",""expected_decision_path"":""Moves business case before funding"",""linked_program_code"":"""",""embedded_platform_source"":"""",""caveat"":""Preserved legacy candidate context. Not funded and not claimable."",""risk_or_gap"":"""",""should_not_fund_directly"":true}"
