tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-010,control_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,49,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-010,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,control_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,at_risk,2026-08-19,data quality and semantic ownership not certified,data quality and semantic ownership not certified,data quality and semantic ownership not certified
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-010,pilot_exit,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,50,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-010,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,pilot_exit,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-09-20,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-010,scale_decision,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,51,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-010,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,scale_decision,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-10-21,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-011,charter_approved,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,52,2026-06-18,2026-01-01,2026-07-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-011,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,charter_approved,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-07-18,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-011,data_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,53,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-011,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,data_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-08-19,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-011,control_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,54,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-011,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,control_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-09-20,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-011,pilot_exit,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,55,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-011,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,pilot_exit,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,at_risk,2026-10-21,workflow integration not proven,workflow integration not proven,workflow integration not proven
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-011,scale_decision,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,56,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-011,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,scale_decision,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-11-22,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-012,charter_approved,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,57,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-012,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,charter_approved,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-08-19,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-012,data_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,58,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-012,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,data_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-09-20,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-012,control_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,59,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-012,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,control_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-10-21,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-012,pilot_exit,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,60,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-012,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,pilot_exit,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-11-22,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-012,scale_decision,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,61,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-012,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,scale_decision,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,at_risk,2026-07-23,value measurement needs CFO signoff,value measurement needs CFO signoff,value measurement needs CFO signoff
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-013,charter_approved,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,62,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-013,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,charter_approved,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-09-20,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-013,data_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,63,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-013,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,data_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,at_risk,2026-10-21,PHI/model governance and source evidence missing,PHI/model governance and source evidence missing,PHI/model governance and source evidence missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-013,control_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,64,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-013,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,control_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-11-22,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-013,pilot_exit,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,65,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-013,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,pilot_exit,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-07-23,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-013,scale_decision,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,66,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-013,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,scale_decision,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-08-24,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-014,charter_approved,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,67,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-014,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,charter_approved,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-10-21,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-014,data_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,68,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-014,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,data_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,complete,2026-11-22,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-014,control_ready,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,69,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-014,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,control_ready,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,at_risk,2026-07-23,data quality and semantic ownership not certified,data quality and semantic ownership not certified,data quality and semantic ownership not certified
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-014,pilot_exit,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,70,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-014,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,pilot_exit,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-08-24,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
meridian-health,Meridian Health,v6.0,program_initiative,MER-AI-014,scale_decision,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T02_project-milestones.csv,71,2026-06-18,2026-01-01,2026-09-25,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_owner_missing|data_thin:technology_owner_missing|data_thin:executive_sponsor_missing|data_thin:budget_missing|data_thin:spend_to_date_missing|data_thin:expected_value_missing|data_thin:realized_value_missing|data_thin:value_basis_missing|data_thin:dependencies_missing|data_thin:risks_missing|data_thin:decision_needed_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-AI-014,data_thin:business_owner_missing,data_thin:technology_owner_missing,data_thin:executive_sponsor_missing,scale_decision,data_thin:budget_missing,data_thin:spend_to_date_missing,data_thin:expected_value_missing,data_thin:realized_value_missing,data_thin:value_basis_missing,not_started,2026-09-25,data_thin:dependencies_missing,data_thin:risks_missing,data_thin:decision_needed_missing
