tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-2,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-DATA-001,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-106,Care management data product,v4_synthetic_pack,VP Payment Integrity,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,106,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0105,Payment integrity pattern library,VP Payment Integrity,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-107,Claims intelligence data product,v4_synthetic_pack,Controller,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,107,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0106,Automated close semantic layer,Controller,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,51,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-108,Patient access data product,v4_synthetic_pack,Chief Network Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,108,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0107,Provider attribution and contract economics,Chief Network Officer,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,57,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-109,Clinical data governance data product,v4_synthetic_pack,Chief Medical Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,109,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0108,Clinical documentation AI evidence store,Chief Medical Officer,Clinical Data Platform,Clinical Data Platform -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,61,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-110,Clinical operations data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,110,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0109,Longitudinal patient/member gold record,Chief Data Officer,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-111,Revenue cycle data product,v4_synthetic_pack,Chief Health Plan Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,111,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0110,Prior authorization evidence corpus,Chief Health Plan Officer,Revenue Cycle,Revenue Cycle -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,52,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-112,Care management data product,v4_synthetic_pack,Chief Customer Experience Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,112,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0111,Call center transcript and intent lake,Chief Customer Experience Officer,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,49,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-113,Claims intelligence data product,v4_synthetic_pack,Chief Quality Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,113,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0112,HEDIS and STAR quality mart,Chief Quality Officer,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,63,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-114,Patient access data product,v4_synthetic_pack,CFO,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,114,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0113,Cost-of-care and product margin mart,CFO,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,46,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-115,Clinical data governance data product,v4_synthetic_pack,VP Payment Integrity,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,115,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0114,Payment integrity pattern library,VP Payment Integrity,Clinical Data Platform,Clinical Data Platform -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,55,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-116,Clinical operations data product,v4_synthetic_pack,Controller,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,116,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0115,Automated close semantic layer,Controller,Epic EHR,Epic EHR -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,51,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-117,Revenue cycle data product,v4_synthetic_pack,Chief Network Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,117,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0116,Provider attribution and contract economics,Chief Network Officer,Revenue Cycle,Revenue Cycle -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,57,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-118,Care management data product,v4_synthetic_pack,Chief Medical Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,118,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0117,Clinical documentation AI evidence store,Chief Medical Officer,Care Coordination,Care Coordination -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,61,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-119,Claims intelligence data product,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,119,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0118,Longitudinal patient/member gold record,Chief Data Officer,Claims Analytics,Claims Analytics -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,58,Certified
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-120,Patient access data product,v4_synthetic_pack,Chief Health Plan Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,120,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0119,Prior authorization evidence corpus,Chief Health Plan Officer,Patient Access,Patient Access -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,52,Steward assigned
meridian-health,Healthcare Demo,v6.0,data_asset_integration,meridian-health-data_asset_integration-121,Clinical data governance data product,v4_synthetic_pack,Chief Customer Experience Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,121,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-DATA-0120,Call center transcript and intent lake,Chief Customer Experience Officer,Clinical Data Platform,Clinical Data Platform -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,49,Needs lineage review
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0001,Clinical operations data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0001,Epic Resolute PB,Epic and Clinical Systems,Epic Resolute PB,Epic Resolute PB,HealthRules Payor,0.43,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0002,Revenue cycle data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0002,Epic Clarity,Epic and Clinical Systems,Epic Clarity,Epic Clarity,Change Healthcare EDI gateway,0.64,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0003,Care management data product,v4_synthetic_pack,Epic and Clinical Systems,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0003,Epic Willow,Epic and Clinical Systems,Epic Willow,Epic Willow,Medallia experience signals,0.85,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0004,Claims intelligence data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0004,TriZetto provider pricing,Health Plan Core and Claims Platforms,TriZetto provider pricing,TriZetto provider pricing,SAS Grid,1.06,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0005,Patient access data product,v4_synthetic_pack,Health Plan Core and Claims Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0005,Optum payment integrity,Health Plan Core and Claims Platforms,Optum payment integrity,Optum payment integrity,Oracle Hyperion Planning,1.27,none_reported
meridian-health,Healthcare Demo,v6.0,data_asset_integration,MER-INT-0006,Clinical data governance data product,v4_synthetic_pack,Contact Center and CRM Platforms,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-INT-0006,Salesforce Health Cloud,Contact Center and CRM Platforms,Salesforce Health Cloud,Salesforce Health Cloud,Zscaler ZIA/ZPA,0.22,none_reported
