tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
skyharbor-air,Airline Demo,v6.0,program_initiative,INIT-0001,Fleet Renewal Program,v4_synthetic_pack,CIO,synthetic_demo,family-5-execution-operations/F13_initiatives-portfolio.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,INIT-0001,COO,VP Enterprise Applications,CIO,Scaling,1200000,450000,1800000,300000,rag=Red; sponsor=Board Technology Committee; ai=N,On track,2026-12-31,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N,rag=Red; sponsor=Board Technology Committee; ai=N
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-004,Mainframe API and Event Bridge,v4_synthetic_pack,VP Airport Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-004,VP Airport Tech,VP Airport Tech,VP Airport Tech,in_progress,12885000,6846000,15330000,4605000,IBM Z coupling and batch windows,On track,2030-01-11,IBM Z coupling and batch windows,IBM Z coupling and batch windows,IBM Z coupling and batch windows
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-005,Teradata Vantage Workload Rationalization,v4_synthetic_pack,VP MRO Technology,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-005,VP MRO Technology,VP MRO Technology,VP MRO Technology,in_progress,12980000,6898000,15440000,4640000,BI/SAS/DataStage duplication,Watch,2030-01-20,BI/SAS/DataStage duplication,BI/SAS/DataStage duplication,BI/SAS/DataStage duplication
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-006,Crew Recovery Optimization,v4_synthetic_pack,VP Commercial Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-006,VP Commercial Tech,VP Commercial Tech,VP Commercial Tech,pilot,13075000,6950000,15550000,4675000,Crew contract logic and explainability,At risk,2030-01-29,Crew contract logic and explainability,Crew contract logic and explainability,Crew contract logic and explainability
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-007,Baggage Exception Prediction,v4_synthetic_pack,VP Loyalty Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-007,VP Loyalty Tech,VP Loyalty Tech,VP Loyalty Tech,pilot,13170000,7002000,15660000,4710000,Airport edge data quality,On track,2030-02-07,Airport edge data quality,Airport edge data quality,Airport edge data quality
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-008,MRO Predictive Maintenance Agent,v4_synthetic_pack,VP Digital Engineering,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-008,VP Digital Engineering,VP Digital Engineering,VP Digital Engineering,in_progress,13265000,7054000,15770000,4745000,FAA traceability and parts data,Watch,2030-02-16,FAA traceability and parts data,FAA traceability and parts data,FAA traceability and parts data
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-009,Contact Center Agent Assist,v4_synthetic_pack,VP Enterprise Platforms,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-009,VP Enterprise Platforms,VP Enterprise Platforms,VP Enterprise Platforms,scale,13360000,7106000,15880000,4780000,Service recovery policy and voucher controls,At risk,2030-02-25,Service recovery policy and voucher controls,Service recovery policy and voucher controls,Service recovery policy and voucher controls
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-010,Engineering Productivity AI,v4_synthetic_pack,VP Cloud Platform,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-010,VP Cloud Platform,VP Cloud Platform,VP Cloud Platform,scale,13455000,7158000,15990000,4815000,Mainframe code controls and IP/security,On track,2030-03-06,Mainframe code controls and IP/security,Mainframe code controls and IP/security,Mainframe code controls and IP/security
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-100,IROPS recovery decisioning modernization,v4_synthetic_pack,VP Data Platforms,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,VP Data Platforms,VP Data Platforms,VP Data Platforms,idea,13550000,7210000,16100000,4850000,Key dependency: mainframe interface,Watch,2030-03-15,Key dependency: mainframe interface,Key dependency: mainframe interface,Key dependency: mainframe interface
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-101,Crew recovery and legality modernization,v4_synthetic_pack,VP Integration,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,VP Integration,VP Integration,VP Integration,business_case,13645000,7262000,16210000,4885000,Key dependency: data quality,At risk,2030-03-24,Key dependency: data quality,Key dependency: data quality,Key dependency: data quality
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-102,Flight planning and dispatch modernization,v4_synthetic_pack,VP Corporate Platforms,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,VP Corporate Platforms,VP Corporate Platforms,VP Corporate Platforms,pilot,13740000,7314000,16320000,4920000,Key dependency: source evidence,On track,2030-04-02,Key dependency: source evidence,Key dependency: source evidence,Key dependency: source evidence
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-103,Airport turn management modernization,v4_synthetic_pack,VP Technology Service Mgmt,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-103,VP Technology Service Mgmt,VP Technology Service Mgmt,VP Technology Service Mgmt,in_progress,13835000,7366000,16430000,4955000,Key dependency: vendor renewal,Watch,2030-04-11,Key dependency: vendor renewal,Key dependency: vendor renewal,Key dependency: vendor renewal
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-104,Baggage tracking and recovery modernization,v4_synthetic_pack,CISO,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-104,CISO,CISO,CISO,scale,13930000,7418000,16540000,4990000,Key dependency: security review,At risk,2030-04-20,Key dependency: security review,Key dependency: security review,Key dependency: security review
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-105,MRO predictive maintenance modernization,v4_synthetic_pack,Chief Data and AI Officer,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-105,Chief Data and AI Officer,Chief Data and AI Officer,Chief Data and AI Officer,hold,14025000,7470000,16650000,5025000,Key dependency: business adoption,On track,2030-04-29,Key dependency: business adoption,Key dependency: business adoption,Key dependency: business adoption
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-106,Revenue management and pricing modernization,v4_synthetic_pack,VP Engineering Productivity,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-106,VP Engineering Productivity,VP Engineering Productivity,VP Engineering Productivity,idea,14120000,7522000,16760000,5060000,Key dependency: mainframe interface,Watch,2030-05-08,Key dependency: mainframe interface,Key dependency: mainframe interface,Key dependency: mainframe interface
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-107,NDC offer/order retailing modernization,v4_synthetic_pack,Chief Architect,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-107,Chief Architect,Chief Architect,Chief Architect,business_case,14215000,7574000,16870000,5095000,Key dependency: data quality,At risk,2030-05-17,Key dependency: data quality,Key dependency: data quality,Key dependency: data quality
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-108,Loyalty personalization modernization,v4_synthetic_pack,EVP CDTO,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-108,EVP CDTO,EVP CDTO,EVP CDTO,pilot,14310000,7626000,16980000,5130000,Key dependency: source evidence,On track,2030-05-26,Key dependency: source evidence,Key dependency: source evidence,Key dependency: source evidence
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-109,Digital concierge and journey orchestration modernization,v4_synthetic_pack,SVP Ops Technology,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-109,SVP Ops Technology,SVP Ops Technology,SVP Ops Technology,in_progress,14405000,7678000,17090000,5165000,Key dependency: vendor renewal,Watch,2030-06-04,Key dependency: vendor renewal,Key dependency: vendor renewal,Key dependency: vendor renewal
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-110,Contact center service recovery modernization,v4_synthetic_pack,VP Crew/Flight Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-110,VP Crew/Flight Tech,VP Crew/Flight Tech,VP Crew/Flight Tech,scale,14500000,7730000,17200000,5200000,Key dependency: security review,At risk,2030-06-13,Key dependency: security review,Key dependency: security review,Key dependency: security review
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-111,Cargo capacity optimization modernization,v4_synthetic_pack,VP Airport Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-111,VP Airport Tech,VP Airport Tech,VP Airport Tech,hold,14595000,7782000,17310000,5235000,Key dependency: business adoption,On track,2030-06-22,Key dependency: business adoption,Key dependency: business adoption,Key dependency: business adoption
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-112,Fuel optimization and sustainability modernization,v4_synthetic_pack,VP MRO Technology,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-112,VP MRO Technology,VP MRO Technology,VP MRO Technology,idea,14690000,7834000,17420000,5270000,Key dependency: mainframe interface,Watch,2030-07-01,Key dependency: mainframe interface,Key dependency: mainframe interface,Key dependency: mainframe interface
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-113,Revenue accounting and settlement modernization,v4_synthetic_pack,VP Commercial Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-113,VP Commercial Tech,VP Commercial Tech,VP Commercial Tech,business_case,14785000,7886000,17530000,5305000,Key dependency: data quality,At risk,2030-07-10,Key dependency: data quality,Key dependency: data quality,Key dependency: data quality
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-114,SAP finance close and procurement modernization,v4_synthetic_pack,VP Loyalty Tech,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,VP Loyalty Tech,VP Loyalty Tech,VP Loyalty Tech,pilot,14880000,7938000,17640000,5340000,Key dependency: source evidence,On track,2030-07-19,Key dependency: source evidence,Key dependency: source evidence,Key dependency: source evidence
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-115,Mainframe transaction processing modernization,v4_synthetic_pack,VP Digital Engineering,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,VP Digital Engineering,VP Digital Engineering,VP Digital Engineering,in_progress,14975000,7990000,17750000,5375000,Key dependency: vendor renewal,Watch,2030-07-28,Key dependency: vendor renewal,Key dependency: vendor renewal,Key dependency: vendor renewal
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-116,Cloud-native digital engineering modernization,v4_synthetic_pack,VP Enterprise Platforms,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-116,VP Enterprise Platforms,VP Enterprise Platforms,VP Enterprise Platforms,scale,15070000,8042000,17860000,5410000,Key dependency: security review,At risk,2030-08-06,Key dependency: security review,Key dependency: security review,Key dependency: security review
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-117,Enterprise integration and eventing modernization,v4_synthetic_pack,VP Cloud Platform,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-117,VP Cloud Platform,VP Cloud Platform,VP Cloud Platform,hold,15165000,8094000,17970000,5445000,Key dependency: business adoption,On track,2030-08-15,Key dependency: business adoption,Key dependency: business adoption,Key dependency: business adoption
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-118,EDW and certified BI modernization,v4_synthetic_pack,VP Data Platforms,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-118,VP Data Platforms,VP Data Platforms,VP Data Platforms,idea,15260000,8146000,18080000,5480000,Key dependency: mainframe interface,Watch,2030-08-24,Key dependency: mainframe interface,Key dependency: mainframe interface,Key dependency: mainframe interface
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-119,Data lake ingestion and lineage modernization,v4_synthetic_pack,VP Integration,synthetic_demo,ai-control-tower/T01_initiative-registry.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-119,VP Integration,VP Integration,VP Integration,business_case,15355000,8198000,18190000,5515000,Key dependency: data quality,At risk,2030-09-02,Key dependency: data quality,Key dependency: data quality,Key dependency: data quality
skyharbor-air,Airline Demo,v6.0,program_initiative,SHA-INIT-001,IROPS Agentic Recovery Cockpit case,v4_synthetic_pack,Airline Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,2,2026-06-18,2026-01-01,2026-01-28,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-001,CIO,VP Infrastructure,CFO,IROPS Agentic Recovery Cockpit case,15450000,8250000,18300000,5550000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-01-28,Reservations readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
